,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5
0.0335,-0.27910892,9.72089108,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0345,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,9.6709901,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0355,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0365,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0375,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0385,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0395,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0405,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0415,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0425,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0435,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0445,9.62188118,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0455,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0465,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0475,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0485,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0495,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0505,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0515,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0525,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0535,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,9.5719802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0545,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,9.5719802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0555,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0565,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,9.8511881,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0575,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0585,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0595,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0605,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0615,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0625,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0635,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0645,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0655,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0665,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0675,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,9.5719802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0685,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0695,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0705,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0715,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,9.8511881,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0725,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,9.7519802,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0735,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0745,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0755,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,9.6709901,-0.3290099,9.5719802,0,0,0,0,0
0.0765,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,9.5719802,-0.3290099,9.6709901,-0.3290099,-0.3290099,0,0,0,0,0
0.0775,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,9.8511881,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0785,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,9.6709901,-0.3290099,-0.3290099,0,0,0,0,0
0.0795,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0805,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,9.7519802,-0.1490099,-0.1490099,9.8509901,-0.1490099,9.8511881,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,9.6709901,-0.3290099,-0.3290099,0,0,0,0,0
0.0815,-0.27910892,-0.27910892,-0.27910892,9.72089108,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,9.6709901,-0.3290099,-0.3290099,-0.3290099,0,0,0,0,0
0.0825,-0.27910892,-0.27910892,-0.27910892,-0.27910892,9.62188118,-0.1490099,-0.1490099,9.8509901,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,9.5719802,-0.3290099,-0.3290099,9.6709901,19.4729703,0,0,0,0,0
0.0835,9.62188118,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,9.8511881,-0.049802,-0.049802,-0.049802,9.8511881,-0.3290099,-0.3290099,-0.3290099,9.6709901,9.5719802,0,0,0,0,0
0.0845,-0.27910892,-0.27910892,-0.27910892,9.72089108,-0.27910892,-0.1490099,-0.1490099,-0.1490099,9.8509901,19.6529703,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,9.5719802,0,0,0,0,0
0.0855,9.62188118,-0.27910892,-0.27910892,9.72089108,19.52287128,-0.1490099,-0.1490099,-0.1490099,9.8509901,9.7519802,9.8511881,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,29.6709901,-0.3290099,0,0,0,0,0
0.0865,-0.27910892,-0.27910892,-0.27910892,-0.27910892,9.62188118,-0.1490099,-0.1490099,-0.1490099,-0.1490099,9.7519802,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,9.6709901,9.6709901,-0.3290099,0,0,0,0,0
0.0875,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,9.8509901,29.8509901,9.7519802,-0.049802,-0.049802,-0.049802,19.950198,-0.049802,-0.3290099,-0.3290099,9.6709901,-0.3290099,-0.3290099,0,0,0,0,0
0.0885,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.27910892,-0.1490099,-0.1490099,19.8509901,-0.1490099,9.7519802,9.8511881,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,9.6709901,-0.3290099,-0.3290099,0,0,0,0,0
0.0895,-0.27910892,-0.27910892,19.72089108,9.72089108,-0.27910892,-0.1490099,-0.1490099,19.8509901,9.8509901,-0.1490099,-0.049802,-0.049802,9.950198,9.950198,9.8511881,-0.3290099,9.6709901,9.6709901,-0.3290099,9.5719802,0,0,0,0,0
0.0905,9.62188118,-0.27910892,19.72089108,-0.27910892,9.62188118,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.1490099,-0.049802,-0.049802,-0.049802,-0.049802,-0.049802,-0.3290099,-0.3290099,-0.3290099,-0.3290099,9.5719802,0,0,0,0,0
