,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5
0.0125,5.85454546,60.39999996,5.85454546,24.03636366,5.85454546,-1.49090908,71.23636362,62.14545452,34.87272732,16.69090912,-1.0727273,8.0181818,44.3818182,17.1090909,53.4727272,-1.22727274,16.95454546,7.86363636,7.86363636,7.86363636,-0.1090909,8.9818182,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0135,-3.23636364,42.21818186,14.94545456,-3.23636364,5.85454546,7.60000002,71.23636362,25.78181822,-1.49090908,-1.49090908,-1.0727273,17.1090909,8.0181818,26.2,8.0181818,-1.22727274,26.04545456,-1.22727274,7.86363636,7.86363636,-0.1090909,8.9818182,18.0727273,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0145,-3.23636364,51.30909086,24.03636366,5.85454546,5.85454546,-1.49090908,80.32727272,-1.49090908,-1.49090908,-1.49090908,-1.0727273,35.2909091,17.1090909,35.2909091,8.0181818,-1.22727274,71.49999996,7.86363636,-1.22727274,-1.22727274,-0.1090909,18.0727273,8.9818182,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0155,14.94545456,42.21818186,14.94545456,-3.23636364,-3.23636364,-1.49090908,43.96363642,7.60000002,-1.49090908,-1.49090908,-1.0727273,35.2909091,8.0181818,-1.0727273,8.0181818,7.86363636,16.95454546,-1.22727274,16.95454546,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0165,33.12727276,87.67272726,24.03636366,-3.23636364,-3.23636364,-1.49090908,80.32727272,-1.49090908,-1.49090908,-1.49090908,17.1090909,62.5636363,-1.0727273,-1.0727273,-1.0727273,7.86363636,16.95454546,7.86363636,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0175,14.94545456,14.94545456,5.85454546,-3.23636364,-3.23636364,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,44.3818182,-1.0727273,-1.0727273,-1.0727273,-1.22727274,44.22727276,-1.22727274,-1.22727274,-1.22727274,-0.1090909,8.9818182,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0185,5.85454546,42.21818186,-3.23636364,-3.23636364,-3.23636364,16.69090912,34.87272732,-1.49090908,-1.49090908,-1.49090908,17.1090909,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.22727274,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0195,33.12727276,14.94545456,-3.23636364,-3.23636364,-3.23636364,25.78181822,7.60000002,-1.49090908,-1.49090908,-1.49090908,35.2909091,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0205,51.30909086,5.85454546,-3.23636364,-3.23636364,-3.23636364,34.87272732,16.69090912,-1.49090908,-1.49090908,-1.49090908,17.1090909,8.0181818,-1.0727273,-1.0727273,-1.0727273,7.86363636,16.95454546,-1.22727274,-1.22727274,-1.22727274,8.9818182,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0215,5.85454546,-3.23636364,-3.23636364,-3.23636364,-3.23636364,71.23636362,7.60000002,-1.49090908,-1.49090908,-1.49090908,35.2909091,17.1090909,-1.0727273,-1.0727273,-1.0727273,35.13636366,-1.22727274,-1.22727274,-1.22727274,-1.22727274,8.9818182,8.9818182,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0225,33.12727276,-3.23636364,-3.23636364,-3.23636364,-3.23636364,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.49090908,35.2909091,-1.0727273,-1.0727273,-1.0727273,-1.0727273,16.95454546,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,9.04545456,-0.04545454,-0.04545454,-0.04545454
0.0235,14.94545456,5.85454546,-3.23636364,-3.23636364,-3.23636364,43.96363642,-1.49090908,-1.49090908,-1.49090908,-1.49090908,44.3818182,-1.0727273,-1.0727273,-1.0727273,-1.0727273,16.95454546,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0245,33.12727276,5.85454546,-3.23636364,-3.23636364,-3.23636364,25.78181822,-1.49090908,-1.49090908,-1.49090908,-1.49090908,35.2909091,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0255,24.03636366,-3.23636364,-3.23636364,-3.23636364,-3.23636364,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,9.04545456,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0265,33.12727276,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,7.60000002,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0275,33.12727276,-3.23636364,-3.23636364,-3.23636364,-3.23636364,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0285,14.94545456,-3.23636364,-3.23636364,-3.23636364,-3.23636364,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0295,5.85454546,-3.23636364,-3.23636364,-3.23636364,-3.23636364,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,9.04545456,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0305,33.12727276,5.85454546,-3.23636364,-3.23636364,-3.23636364,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.49090908,17.1090909,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0315,5.85454546,-3.23636364,5.85454546,-3.23636364,-3.23636364,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,35.13636366,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0325,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0335,5.85454546,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0345,14.94545456,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0355,-3.23636364,5.85454546,-3.23636364,-3.23636364,-3.23636364,-1.49090908,-1.49090908,7.60000002,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0365,5.85454546,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0375,-3.23636364,14.94545456,-3.23636364,5.85454546,-3.23636364,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0385,-3.23636364,5.85454546,-3.23636364,-3.23636364,-3.23636364,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0395,-3.23636364,-3.23636364,-3.23636364,-3.23636364,5.85454546,-1.49090908,-1.49090908,-1.49090908,7.60000002,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,8.9818182,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0405,-3.23636364,-3.23636364,-3.23636364,-3.23636364,5.85454546,-1.49090908,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,8.0181818,-1.0727273,7.86363636,16.95454546,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0415,-3.23636364,5.85454546,-3.23636364,-3.23636364,5.85454546,-1.49090908,-1.49090908,-1.49090908,7.60000002,7.60000002,-1.0727273,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0425,5.85454546,-3.23636364,-3.23636364,-3.23636364,-3.23636364,7.60000002,-1.49090908,-1.49090908,7.60000002,7.60000002,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0435,-3.23636364,5.85454546,-3.23636364,-3.23636364,-3.23636364,7.60000002,-1.49090908,-1.49090908,7.60000002,-1.49090908,-1.0727273,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0445,-3.23636364,5.85454546,-3.23636364,-3.23636364,5.85454546,-1.49090908,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,8.0181818,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0455,5.85454546,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,7.60000002,-1.49090908,7.60000002,-1.49090908,-1.0727273,-1.0727273,-1.0727273,8.0181818,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,8.9818182,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0465,-3.23636364,14.94545456,-3.23636364,5.85454546,5.85454546,-1.49090908,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0475,-3.23636364,24.03636366,5.85454546,-3.23636364,-3.23636364,-1.49090908,-1.49090908,-1.49090908,16.69090912,-1.49090908,8.0181818,17.1090909,-1.0727273,-1.0727273,-1.0727273,-1.22727274,7.86363636,7.86363636,7.86363636,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0485,-3.23636364,-3.23636364,-3.23636364,5.85454546,5.85454546,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,8.0181818,-1.0727273,-1.22727274,-1.22727274,-1.22727274,7.86363636,-1.22727274,-0.1090909,8.9818182,-0.1090909,-0.1090909,8.9818182,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0495,5.85454546,-3.23636364,-3.23636364,-3.23636364,5.85454546,25.78181822,7.60000002,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,-1.22727274,7.86363636,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0505,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-1.49090908,-1.49090908,7.60000002,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,8.0181818,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0515,-3.23636364,-3.23636364,5.85454546,-3.23636364,-3.23636364,7.60000002,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0525,5.85454546,-3.23636364,-3.23636364,5.85454546,-3.23636364,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,16.95454546,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0535,-3.23636364,-3.23636364,-3.23636364,5.85454546,-3.23636364,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,8.0181818,-1.0727273,7.86363636,-1.22727274,7.86363636,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0545,-3.23636364,-3.23636364,-3.23636364,5.85454546,-3.23636364,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0555,5.85454546,-3.23636364,5.85454546,14.94545456,-3.23636364,16.69090912,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,8.0181818,-1.22727274,-1.22727274,7.86363636,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0565,-3.23636364,-3.23636364,-3.23636364,-3.23636364,-3.23636364,7.60000002,7.60000002,7.60000002,7.60000002,7.60000002,17.1090909,-1.0727273,17.1090909,8.0181818,-1.0727273,-1.22727274,-1.22727274,-1.22727274,-1.22727274,7.86363636,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0575,14.94545456,-3.23636364,5.85454546,5.85454546,-3.23636364,16.69090912,16.69090912,-1.49090908,7.60000002,-1.49090908,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.0727273,7.86363636,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0585,24.03636366,-3.23636364,5.85454546,5.85454546,-3.23636364,7.60000002,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.0727273,-1.0727273,-1.0727273,17.1090909,-1.0727273,7.86363636,7.86363636,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0595,5.85454546,5.85454546,5.85454546,-3.23636364,5.85454546,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,8.0181818,8.0181818,-1.0727273,-1.0727273,8.0181818,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0605,-3.23636364,5.85454546,-3.23636364,-3.23636364,-3.23636364,7.60000002,7.60000002,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,8.0181818,-1.0727273,-1.0727273,-1.22727274,7.86363636,7.86363636,-1.22727274,7.86363636,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0615,-3.23636364,-3.23636364,-3.23636364,5.85454546,-3.23636364,-1.49090908,-1.49090908,-1.49090908,-1.49090908,-1.49090908,8.0181818,-1.0727273,-1.0727273,-1.0727273,-1.0727273,-1.22727274,7.86363636,-1.22727274,7.86363636,7.86363636,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0625,5.85454546,14.94545456,14.94545456,14.94545456,14.94545456,7.60000002,7.60000002,-1.49090908,-1.49090908,25.78181822,8.0181818,17.1090909,8.0181818,-1.0727273,-1.0727273,-1.22727274,-1.22727274,7.86363636,-1.22727274,-1.22727274,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
0.0635,-3.23636364,-3.23636364,-3.23636364,5.85454546,5.85454546,7.60000002,-1.49090908,-1.49090908,7.60000002,16.69090912,-1.0727273,8.0181818,-1.0727273,-1.0727273,8.0181818,-1.22727274,7.86363636,-1.22727274,-1.22727274,7.86363636,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.1090909,-0.04545454,-0.04545454,-0.04545454,-0.04545454,-0.04545454
