,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5
0.0105,-1.22239736,4.52472904,44.75461414,61.99599344,56.24886704,5.53638748,-0.17789822,5.56922818,22.81060748,51.54623968,-0.16059112,-0.16059112,5.58653528,-0.16059112,51.56354678,-0.21231528,-0.21231528,5.53481112,11.28193762,22.77619042,-0.3499836,-0.3499836,5.3971428,16.8913957,34.132775,0,0,0,0,0
0.0115,-1.22239736,16.01898194,44.75461414,39.00748774,39.00748774,-0.17789822,-0.17789822,5.56922818,17.06348108,17.06348108,-0.16059112,-0.16059112,11.33366178,22.82791458,28.57504108,-0.21231528,5.53481112,17.02906402,5.53481112,17.02906402,5.3643021,-0.3499836,5.3971428,5.3971428,34.132775,0,0,0,0,0
0.0125,-1.22239736,-1.22239736,27.51323484,50.50174054,73.49024634,-0.17789822,11.31635468,22.81060748,5.56922818,34.30486038,-0.16059112,11.33366178,28.57504108,22.82791458,45.81642038,-0.21231528,11.28193762,17.02906402,5.53481112,28.52331692,-0.3499836,5.3971428,11.1442693,22.6385221,16.8913957,0,0,0,0,0
0.0135,4.49188834,44.75461414,21.76610834,16.01898194,33.26036124,-0.17789822,-0.17789822,28.55773398,17.06348108,34.30486038,16.98226598,5.58653528,28.57504108,40.06929398,28.57504108,-0.21231528,5.53481112,5.53481112,45.76469622,45.76469622,5.3643021,28.3856486,34.132775,22.6385221,-0.3499836,0,0,0,5.7471264,0
0.0145,10.20617404,16.01898194,67.74311984,50.50174054,16.01898194,-0.17789822,11.31635468,40.05198688,28.55773398,63.04049258,5.55369458,5.58653528,34.32216748,22.82791458,28.57504108,5.50197042,-0.21231528,63.00607552,22.77619042,68.75320192,5.3643021,11.1442693,51.3741543,39.8799015,45.6270279,0,0,0,0,5.7471264
0.0155,10.20617404,10.27185554,44.75461414,39.00748774,21.76610834,5.53638748,5.56922818,22.81060748,51.54623968,80.28187188,-0.16059112,-0.16059112,22.82791458,17.08078818,57.31067328,5.50197042,-0.21231528,11.28193762,40.01756982,149.2129721,-0.3499836,-0.3499836,45.6270279,45.6270279,34.132775,0,0,5.7471264,5.7471264,0
0.0165,15.92045974,44.75461414,33.26036124,21.76610834,33.26036124,-0.17789822,11.31635468,40.05198688,51.54623968,51.54623968,5.55369458,11.33366178,22.82791458,51.56354678,63.05779968,-0.21231528,-0.21231528,74.50032842,68.75320192,103.2359606,11.0785878,16.8913957,39.8799015,11.1442693,45.6270279,0,0,5.7471264,0,0
0.0175,33.06331694,27.51323484,56.24886704,61.99599344,67.74311984,-0.17789822,17.06348108,45.79911328,63.04049258,103.2703777,5.55369458,-0.16059112,40.06929398,28.57504108,22.82791458,-0.21231528,22.77619042,85.99458132,137.7187192,91.74170772,16.7928735,34.132775,34.132775,34.132775,34.132775,0,0,5.7471264,5.7471264,0
0.0185,10.20617404,4.52472904,4.52472904,33.26036124,33.26036124,-0.17789822,22.81060748,57.29336618,40.05198688,74.53474548,-0.16059112,5.58653528,28.57504108,40.06929398,57.31067328,5.50197042,28.52331692,85.99458132,97.48883412,74.50032842,5.3643021,11.1442693,28.3856486,45.6270279,28.3856486,0,0,5.7471264,5.7471264,11.4942529
0.0195,21.63474554,79.23737274,50.50174054,21.76610834,39.00748774,11.25067318,40.05198688,63.04049258,120.511757,22.81060748,11.26798028,22.82791458,40.06929398,80.29917898,91.79343188,5.50197042,34.27044332,57.25894912,91.74170772,45.76469622,5.3643021,34.132775,45.6270279,39.8799015,45.6270279,0,0,0,11.4942529,0
0.0205,21.63474554,39.00748774,56.24886704,33.26036124,27.51323484,5.53638748,74.53474548,22.81060748,68.78761898,51.54623968,11.26798028,17.08078818,74.55205258,63.05779968,40.06929398,11.21625612,63.00607552,103.2359606,68.75320192,63.00607552,-0.3499836,28.3856486,45.6270279,16.8913957,34.132775,0,0,0,11.4942529,0
0.0215,15.92045974,56.24886704,44.75461414,27.51323484,39.00748774,5.53638748,51.54623968,80.28187188,45.79911328,28.55773398,-0.16059112,17.08078818,74.55205258,45.81642038,57.31067328,5.50197042,68.75320192,80.24745482,51.51182262,17.02906402,5.3643021,16.8913957,34.132775,11.1442693,34.132775,0,0,0,0,0
0.0225,21.63474554,39.00748774,56.24886704,44.75461414,16.01898194,5.53638748,114.7646305,22.81060748,28.55773398,28.55773398,-0.16059112,28.57504108,34.32216748,51.56354678,45.81642038,16.93054182,68.75320192,45.76469622,17.02906402,17.02906402,11.0785878,45.6270279,39.8799015,11.1442693,22.6385221,0,5.7471264,0,0,0
0.0235,27.34903124,44.75461414,44.75461414,50.50174054,56.24886704,11.25067318,57.29336618,28.55773398,34.30486038,5.56922818,-0.16059112,51.56354678,28.57504108,22.82791458,22.82791458,16.93054182,57.25894912,5.53481112,5.53481112,17.02906402,16.7928735,34.132775,22.6385221,22.6385221,28.3856486,0,0,0,0,0
0.0245,21.63474554,61.99599344,61.99599344,27.51323484,27.51323484,5.53638748,57.29336618,34.30486038,17.06348108,11.31635468,16.98226598,34.32216748,28.57504108,5.58653528,17.08078818,16.93054182,68.75320192,5.53481112,5.53481112,11.28193762,11.0785878,34.132775,11.1442693,22.6385221,-0.3499836,0,0,0,0,0
0.0255,15.92045974,73.49024634,10.27185554,21.76610834,27.51323484,16.96495888,51.54623968,11.31635468,-0.17789822,17.06348108,11.26798028,45.81642038,34.32216748,28.57504108,22.82791458,22.64482762,28.52331692,-0.21231528,5.53481112,-0.21231528,11.0785878,16.8913957,28.3856486,5.3971428,11.1442693,0,0,0,0,0
0.0265,44.49188834,27.51323484,61.99599344,21.76610834,50.50174054,5.53638748,22.81060748,5.56922818,-0.17789822,5.56922818,5.55369458,17.08078818,11.33366178,22.82791458,17.08078818,5.50197042,22.77619042,17.02906402,5.53481112,-0.21231528,16.7928735,34.132775,5.3971428,11.1442693,5.3971428,0,0,0,0,0
0.0275,33.06331694,44.75461414,16.01898194,-1.22239736,4.52472904,16.96495888,11.31635468,5.56922818,-0.17789822,-0.17789822,16.98226598,17.08078818,11.33366178,22.82791458,11.33366178,22.64482762,17.02906402,5.53481112,5.53481112,-0.21231528,22.5071593,22.6385221,11.1442693,-0.3499836,5.3971428,5.7142857,0,0,0,0
0.0285,55.92045974,56.24886704,27.51323484,4.52472904,4.52472904,11.25067318,5.56922818,11.31635468,-0.17789822,-0.17789822,11.26798028,17.08078818,11.33366178,-0.16059112,-0.16059112,5.50197042,22.77619042,5.53481112,-0.21231528,-0.21231528,16.7928735,34.132775,11.1442693,-0.3499836,-0.3499836,0,0,0,0,0
0.0295,44.49188834,4.52472904,10.27185554,-1.22239736,4.52472904,22.67924468,22.81060748,5.56922818,-0.17789822,-0.17789822,5.55369458,5.58653528,5.58653528,-0.16059112,-0.16059112,11.21625612,5.53481112,5.53481112,-0.21231528,-0.21231528,22.5071593,5.3971428,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0305,55.92045974,27.51323484,4.52472904,-1.22239736,-1.22239736,16.96495888,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,5.58653528,5.58653528,-0.16059112,-0.16059112,11.21625612,-0.21231528,-0.21231528,-0.21231528,-0.21231528,11.0785878,5.3971428,5.3971428,-0.3499836,-0.3499836,0,0,0,0,0
0.0315,67.34903124,-1.22239736,4.52472904,-1.22239736,4.52472904,5.53638748,5.56922818,-0.17789822,-0.17789822,-0.17789822,11.26798028,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.53481112,11.0785878,16.8913957,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0325,10.20617404,4.52472904,16.01898194,-1.22239736,4.52472904,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,5.55369458,-0.16059112,-0.16059112,-0.16059112,-0.16059112,11.21625612,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.3643021,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0335,38.77760264,4.52472904,4.52472904,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,22.64482762,-0.21231528,-0.21231528,-0.21231528,-0.21231528,28.221445,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0345,27.34903124,4.52472904,-1.22239736,-1.22239736,4.52472904,11.25067318,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,5.58653528,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0355,33.06331694,-1.22239736,4.52472904,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.50197042,-0.21231528,-0.21231528,-0.21231528,-0.21231528,33.9357307,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0365,10.20617404,4.52472904,-1.22239736,-1.22239736,-1.22239736,5.53638748,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,16.7928735,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0375,-1.22239736,4.52472904,-1.22239736,-1.22239736,-1.22239736,5.53638748,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.50197042,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.3643021,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0385,10.20617404,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.50197042,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.3643021,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0395,33.06331694,4.52472904,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,5.55369458,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.3643021,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0405,33.06331694,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0415,33.06331694,-1.22239736,-1.22239736,-1.22239736,-1.22239736,5.53638748,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.3643021,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0425,10.20617404,-1.22239736,-1.22239736,-1.22239736,-1.22239736,16.96495888,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,5.3643021,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0435,4.49188834,-1.22239736,-1.22239736,-1.22239736,-1.22239736,5.53638748,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0445,10.20617404,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.50197042,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0455,10.20617404,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0465,4.49188834,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0475,10.20617404,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0485,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0495,4.49188834,16.01898194,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.50197042,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0505,4.49188834,4.52472904,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0515,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0525,10.20617404,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0535,4.49188834,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0545,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0555,-1.22239736,-1.22239736,-1.22239736,4.52472904,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.50197042,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0565,4.49188834,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0575,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0585,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0595,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.58653528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0605,-1.22239736,4.52472904,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0615,-1.22239736,4.52472904,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,5.58653528,-0.16059112,-0.16059112,-0.16059112,-0.21231528,5.53481112,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0625,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,5.56922818,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0635,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.58653528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0645,-1.22239736,4.52472904,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0655,-1.22239736,4.52472904,-1.22239736,-1.22239736,4.52472904,-0.17789822,-0.17789822,-0.17789822,-0.17789822,5.56922818,-0.16059112,-0.16059112,-0.16059112,-0.16059112,5.58653528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0665,4.49188834,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,5.3971428,5.3971428,0,0,0,0,0
0.0675,4.49188834,4.52472904,-1.22239736,-1.22239736,4.52472904,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0685,-1.22239736,-1.22239736,4.52472904,10.27185554,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,5.3971428,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0695,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,5.3971428,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0705,-1.22239736,-1.22239736,4.52472904,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0715,-1.22239736,-1.22239736,10.27185554,4.52472904,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,-0.3499836,-0.3499836,-0.3499836,0,0,0,0,0
0.0725,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-1.22239736,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.17789822,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.16059112,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.21231528,-0.3499836,-0.3499836,5.3971428,-0.3499836,5.3971428,0,0,0,0,0
