,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5
0.0185,13.22018634,162.1720497,6.89254654,-5.52981366,6.97018634,21.28443322,58.39623442,2.49561332,-3.71556678,-3.71556678,5.80089286,11.97325306,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0195,13.22018634,81.42670804,-5.52981366,-5.52981366,0.72018634,2.53443322,52.18505432,2.49561332,-3.71556678,2.53443322,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0205,0.72018634,31.73726704,6.89254654,0.72018634,0.72018634,-3.71556678,52.18505432,8.70679342,2.53443322,-3.71556678,5.80089286,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0215,25.72018634,81.42670804,6.89254654,-5.52981366,-5.52981366,8.78443322,27.34033382,2.49561332,-3.71556678,-3.71556678,-0.44910714,11.97325306,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0225,38.22018634,25.52608694,6.89254654,-5.52981366,-5.52981366,-3.71556678,21.12915372,2.49561332,-3.71556678,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0235,25.72018634,31.73726704,0.68136644,0.72018634,-5.52981366,2.53443322,33.55151392,8.70679342,-3.71556678,-3.71556678,5.80089286,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0245,19.47018634,19.31490684,0.68136644,-5.52981366,6.97018634,-3.71556678,21.12915372,-3.71556678,2.53443322,-3.71556678,-0.44910714,11.97325306,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0255,0.72018634,31.73726704,-5.52981366,0.72018634,0.72018634,8.78443322,14.91797362,-3.71556678,2.53443322,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0265,19.47018634,6.89254654,-5.52981366,-5.52981366,0.72018634,-3.71556678,21.12915372,-3.71556678,-3.71556678,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0275,0.72018634,31.73726704,0.68136644,-5.52981366,-5.52981366,8.78443322,14.91797362,2.49561332,-3.71556678,-3.71556678,-0.44910714,-0.44910714,-0.44910714,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0285,19.47018634,6.89254654,-5.52981366,-5.52981366,-5.52981366,15.03443322,21.12915372,8.70679342,2.53443322,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0295,0.72018634,0.68136644,0.68136644,-5.52981366,-5.52981366,2.53443322,21.12915372,2.49561332,2.53443322,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0305,0.72018634,0.68136644,0.68136644,0.72018634,-5.52981366,2.53443322,8.70679342,2.49561332,8.78443322,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0315,6.97018634,0.68136644,6.89254654,-5.52981366,-5.52981366,2.53443322,21.12915372,8.70679342,2.53443322,-3.71556678,-0.44910714,5.76207296,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0325,6.97018634,6.89254654,0.68136644,0.72018634,-5.52981366,-3.71556678,14.91797362,-3.71556678,-3.71556678,2.53443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0335,19.47018634,19.31490684,13.10372674,0.72018634,-5.52981366,-3.71556678,2.49561332,27.34033382,8.78443322,-3.71556678,-0.44910714,-0.44910714,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0345,-5.52981366,-5.52981366,-5.52981366,0.72018634,0.72018634,15.03443322,8.70679342,-3.71556678,-3.71556678,-3.71556678,-0.44910714,-0.44910714,-0.44910714,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0355,13.22018634,19.31490684,13.10372674,-5.52981366,-5.52981366,2.53443322,14.91797362,39.76269412,21.28443322,-3.71556678,-0.44910714,-0.44910714,11.97325306,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0365,6.97018634,25.52608694,13.10372674,13.22018634,6.97018634,2.53443322,33.55151392,27.34033382,-3.71556678,-3.71556678,-0.44910714,-0.44910714,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0375,0.72018634,19.31490684,13.10372674,0.72018634,-5.52981366,15.03443322,33.55151392,27.34033382,2.53443322,-3.71556678,-0.44910714,5.76207296,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0385,-5.52981366,31.73726704,0.68136644,0.72018634,-5.52981366,2.53443322,39.76269412,45.97387422,-3.71556678,8.78443322,-0.44910714,11.97325306,5.76207296,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0395,-5.52981366,75.21552794,6.89254654,6.97018634,0.72018634,2.53443322,14.91797362,8.70679342,2.53443322,2.53443322,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0405,6.97018634,50.37080744,31.73726704,0.72018634,6.97018634,-3.71556678,33.55151392,21.12915372,-3.71556678,8.78443322,-0.44910714,-0.44910714,-0.44910714,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0415,0.72018634,62.79316774,13.10372674,-5.52981366,6.97018634,2.53443322,64.60741462,14.91797362,15.03443322,15.03443322,-0.44910714,18.18443326,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0425,6.97018634,124.9049689,25.52608694,-5.52981366,-5.52981366,2.53443322,45.97387422,33.55151392,2.53443322,27.53443322,-0.44910714,5.76207296,-0.44910714,5.80089286,-0.44910714,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0435,6.97018634,44.15962734,13.10372674,-5.52981366,6.97018634,2.53443322,52.18505432,14.91797362,2.53443322,2.53443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0445,0.72018634,56.58198754,19.31490684,0.72018634,0.72018634,2.53443322,45.97387422,21.12915372,8.78443322,21.28443322,5.80089286,11.97325306,-0.44910714,-0.44910714,-0.44910714,-0.08101708,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0455,6.97018634,19.31490684,19.31490684,0.72018634,6.97018634,8.78443322,52.18505432,27.34033382,2.53443322,2.53443322,-0.44910714,11.97325306,-0.44910714,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0465,13.22018634,37.94844724,13.10372674,0.72018634,6.97018634,15.03443322,2.49561332,27.34033382,-3.71556678,2.53443322,-0.44910714,-0.44910714,-0.44910714,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0475,6.97018634,6.89254654,13.10372674,-5.52981366,0.72018634,2.53443322,21.12915372,33.55151392,-3.71556678,8.78443322,-0.44910714,-0.44910714,5.76207296,5.80089286,-0.44910714,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0485,-5.52981366,13.10372674,25.52608694,6.97018634,0.72018634,2.53443322,8.70679342,8.70679342,2.53443322,8.78443322,-0.44910714,-0.44910714,5.76207296,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0495,6.97018634,13.10372674,13.10372674,13.22018634,6.97018634,15.03443322,14.91797362,14.91797362,-3.71556678,8.78443322,-0.44910714,-0.44910714,18.18443326,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0505,6.97018634,6.89254654,0.68136644,-5.52981366,13.22018634,-3.71556678,27.34033382,8.70679342,8.78443322,2.53443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,6.16754656,-0.04363354,-0.04363354
0.0515,6.97018634,6.89254654,-5.52981366,25.72018634,6.97018634,8.78443322,14.91797362,2.49561332,8.78443322,21.28443322,-0.44910714,-0.44910714,11.97325306,-0.44910714,5.80089286,-0.08101708,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0525,-5.52981366,6.89254654,0.68136644,6.97018634,6.97018634,-3.71556678,14.91797362,21.12915372,2.53443322,-3.71556678,-0.44910714,5.76207296,-0.44910714,-0.44910714,5.80089286,-0.08101708,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0535,6.97018634,25.52608694,19.31490684,25.72018634,0.72018634,-3.71556678,2.49561332,8.70679342,2.53443322,2.53443322,5.80089286,-0.44910714,-0.44910714,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0545,-5.52981366,6.89254654,19.31490684,13.22018634,0.72018634,2.53443322,27.34033382,21.12915372,21.28443322,21.28443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0555,-5.52981366,13.10372674,0.68136644,0.72018634,0.72018634,2.53443322,14.91797362,2.49561332,40.03443322,15.03443322,5.80089286,-0.44910714,18.18443326,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0565,-5.52981366,19.31490684,0.68136644,13.22018634,0.72018634,2.53443322,8.70679342,27.34033382,2.53443322,15.03443322,-0.44910714,5.76207296,11.97325306,5.80089286,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0575,6.97018634,13.10372674,13.10372674,19.47018634,6.97018634,2.53443322,21.12915372,21.12915372,-3.71556678,2.53443322,-0.44910714,-0.44910714,5.76207296,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0585,-5.52981366,0.68136644,19.31490684,6.97018634,31.97018634,8.78443322,8.70679342,8.70679342,15.03443322,8.78443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0595,-5.52981366,13.10372674,-5.52981366,6.97018634,69.47018634,2.53443322,21.12915372,14.91797362,8.78443322,15.03443322,-0.44910714,-0.44910714,-0.44910714,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,6.16754656,-0.04363354,-0.04363354
0.0605,0.72018634,13.10372674,13.10372674,6.97018634,88.22018634,-3.71556678,14.91797362,2.49561332,8.78443322,27.53443322,-0.44910714,-0.44910714,11.97325306,-0.44910714,12.05089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0615,25.72018634,31.73726704,0.68136644,6.97018634,106.9701863,-3.71556678,33.55151392,33.55151392,33.78443322,58.78443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,18.30089286,-0.08101708,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,6.20636646,-0.04363354
0.0625,6.97018634,31.73726704,19.31490684,13.22018634,175.7201863,-3.71556678,14.91797362,2.49561332,-3.71556678,46.28443322,-0.44910714,5.76207296,5.76207296,5.80089286,12.05089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,6.20636646,-0.04363354
0.0635,0.72018634,56.58198754,25.52608694,25.72018634,144.4701863,-3.71556678,33.55151392,8.70679342,21.28443322,46.28443322,-0.44910714,5.76207296,-0.44910714,5.80089286,12.05089286,-0.08101708,-0.08101708,6.13016302,-0.08101708,6.16898292,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0645,13.22018634,19.31490684,-5.52981366,75.72018634,94.47018634,8.78443322,21.12915372,21.12915372,40.03443322,52.53443322,-0.44910714,-0.44910714,11.97325306,-0.44910714,12.05089286,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0655,0.72018634,25.52608694,0.68136644,44.47018634,81.97018634,8.78443322,33.55151392,8.70679342,52.53443322,58.78443322,-0.44910714,5.76207296,-0.44910714,18.30089286,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0665,6.97018634,56.58198754,19.31490684,94.47018634,81.97018634,2.53443322,14.91797362,21.12915372,40.03443322,71.28443322,-0.44910714,5.76207296,5.76207296,5.80089286,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,6.16898292,-0.04363354,-0.04363354,6.16754656,-0.04363354,-0.04363354
0.0675,-5.52981366,31.73726704,31.73726704,156.9701863,50.72018634,2.53443322,52.18505432,8.70679342,46.28443322,40.03443322,-0.44910714,11.97325306,5.76207296,-0.44910714,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0685,0.72018634,69.00434784,6.89254654,113.2201863,38.22018634,2.53443322,27.34033382,21.12915372,21.28443322,40.03443322,-0.44910714,-0.44910714,-0.44910714,-0.44910714,5.80089286,-0.08101708,-0.08101708,6.13016302,6.16898292,-0.08101708,-0.04363354,-0.04363354,-0.04363354,6.20636646,-0.04363354
0.0695,19.47018634,13.10372674,6.89254654,131.9701863,13.22018634,-3.71556678,33.55151392,2.49561332,46.28443322,52.53443322,-0.44910714,11.97325306,5.76207296,-0.44910714,24.55089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0705,-5.52981366,44.15962734,50.37080744,31.97018634,19.47018634,-3.71556678,27.34033382,21.12915372,46.28443322,33.78443322,5.80089286,-0.44910714,11.97325306,5.80089286,-0.44910714,-0.08101708,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0715,0.72018634,31.73726704,-5.52981366,81.97018634,38.22018634,8.78443322,33.55151392,2.49561332,40.03443322,2.53443322,-0.44910714,-0.44910714,5.76207296,12.05089286,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0725,19.47018634,19.31490684,31.73726704,38.22018634,19.47018634,8.78443322,14.91797362,39.76269412,27.53443322,40.03443322,-0.44910714,5.76207296,5.76207296,5.80089286,-0.44910714,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0735,13.22018634,50.37080744,56.58198754,38.22018634,31.97018634,15.03443322,45.97387422,45.97387422,40.03443322,21.28443322,-0.44910714,-0.44910714,18.18443326,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0745,6.97018634,31.73726704,87.63788824,44.47018634,25.72018634,8.78443322,21.12915372,52.18505432,33.78443322,21.28443322,-0.44910714,5.76207296,-0.44910714,12.05089286,5.80089286,-0.08101708,6.13016302,6.13016302,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0755,19.47018634,44.15962734,118.6937888,25.72018634,19.47018634,21.28443322,33.55151392,83.24095492,33.78443322,33.78443322,5.80089286,5.76207296,-0.44910714,5.80089286,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0765,13.22018634,31.73726704,149.7496894,13.22018634,38.22018634,15.03443322,27.34033382,83.24095492,15.03443322,15.03443322,-0.44910714,5.76207296,-0.44910714,-0.44910714,5.80089286,-0.08101708,6.13016302,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0775,19.47018634,13.10372674,69.00434784,13.22018634,25.72018634,27.53443322,21.12915372,89.45213512,40.03443322,27.53443322,-0.44910714,-0.44910714,5.76207296,-0.44910714,5.80089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
0.0785,0.72018634,31.73726704,93.84906834,31.97018634,19.47018634,8.78443322,8.70679342,108.0856754,33.78443322,52.53443322,5.80089286,-0.44910714,5.76207296,-0.44910714,12.05089286,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.08101708,-0.04363354,-0.04363354,-0.04363354,-0.04363354,-0.04363354
