,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5
0.0195,-0.16883464,-0.16883464,-0.16883464,-0.16883464,10.76012706,5.36650632,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,10.68926702,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,5.44271208
0.0205,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.23969468,-0.23969468,-0.23969468,5.19508792,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0215,-0.16883464,-0.16883464,-0.16883464,5.26594796,-0.16883464,-0.09797458,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,5.22478622,-0.0925695,-0.0925695,-0.0925695,16.2117783,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0225,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,5.19508792,27.08270972,-0.0925695,-0.0925695,5.3422131,-0.0925695,5.3719114,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0235,-0.16883464,-0.16883464,-0.16883464,16.13551316,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,5.36650632,-0.23969468,-0.23969468,-0.23969468,5.19508792,5.22478622,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,5.41301378,-0.02176882
0.0245,-0.16883464,-0.16883464,-0.16883464,5.26594796,16.22460796,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,10.62987052,5.22478622,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,5.44271208
0.0255,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,5.33680802,-0.09797458,-0.09797458,5.36650632,-0.23969468,-0.23969468,-0.23969468,5.19508792,5.22478622,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0265,-0.16883464,-0.16883464,-0.16883464,10.70073056,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,10.62987052,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,5.3719114,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0275,-0.16883464,-0.16883464,-0.16883464,-0.16883464,10.76012706,-0.09797458,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,5.22478622,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0285,-0.16883464,-0.16883464,-0.16883464,16.13551316,5.29564626,-0.09797458,5.33680802,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,16.06465312,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0295,-0.16883464,-0.16883464,-0.16883464,5.26594796,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,5.19508792,5.22478622,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0305,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.23969468,-0.23969468,-0.23969468,10.62987052,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0315,-0.16883464,5.26594796,-0.16883464,5.26594796,5.29564626,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.09797458,-0.23969468,-0.23969468,10.62987052,10.62987052,-0.23969468,-0.0925695,-0.0925695,10.7769957,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0325,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0335,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,5.33680802,5.36650632,-0.23969468,-0.23969468,5.19508792,10.62987052,5.22478622,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0345,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,5.3422131,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0355,-0.16883464,-0.16883464,5.26594796,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0365,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,5.36650632,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0375,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,5.19508792,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0385,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,5.19508792,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0395,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,5.36650632,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0405,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0415,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0425,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0435,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0445,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0455,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0465,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,5.19508792,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0475,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0485,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0495,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0505,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0515,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0525,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0535,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,5.19508792,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0545,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0555,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0565,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0575,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0585,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0595,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0605,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,10.77159062,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0615,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,5.19508792,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0625,5.29564626,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,5.33680802,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0635,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0645,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0655,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0665,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,5.22478622,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0675,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0685,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0695,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,5.22478622,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0705,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0715,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0725,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0735,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
0.0745,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.16883464,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.09797458,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.23969468,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.0925695,-0.02176882,-0.02176882,-0.02176882,-0.02176882,-0.02176882
