,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5
0.0685,-1.45076114,-1.45076114,4.53726286,-1.45076114,4.57333526,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,4.88662436,-1.13747204,-1.13747204,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0695,-1.45076114,4.57333526,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,4.88662436,-1.13747204,-1.13747204,-1.13747204,-1.13747204,-0.89055626,-0.89055626,11.08549164,-0.89055626,-0.89055626
0.0705,4.57333526,4.57333526,4.53726286,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,-1.13747204,-1.13747204,4.88662436,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0715,-1.45076114,-1.45076114,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,-1.13747204,4.85055196,-1.13747204,10.91072076,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0725,4.57333526,10.59743166,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,4.88662436,-1.13747204,-1.13747204,4.88662436,-1.13747204,5.13354014,5.13354014,-0.89055626,-0.89055626,-0.89055626
0.0735,4.57333526,4.57333526,4.53726286,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,-1.13747204,-1.13747204,-1.13747204,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0745,-1.45076114,10.59743166,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,-1.13747204,4.85055196,-1.13747204,-1.13747204,-0.89055626,5.13354014,-0.89055626,5.13354014,-0.89055626
0.0755,4.57333526,-1.45076114,-1.45076114,-1.45076114,4.57333526,-0.58361588,5.44048052,-0.58361588,-0.58361588,-0.58361588,-1.13747204,-1.13747204,-1.13747204,-1.13747204,-1.13747204,-0.89055626,5.13354014,-0.89055626,-0.89055626,5.13354014
0.0765,-1.45076114,16.62152806,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,5.44048052,-1.13747204,-1.13747204,-1.13747204,4.88662436,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0775,-1.45076114,4.57333526,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,4.88662436,-1.13747204,-1.13747204,4.88662436,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0785,10.59743166,10.59743166,-1.45076114,4.57333526,-1.45076114,5.44048052,-0.58361588,-0.58361588,-0.58361588,-0.58361588,4.88662436,4.88662436,-1.13747204,4.88662436,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0795,-1.45076114,-1.45076114,-1.45076114,4.57333526,4.57333526,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,4.88662436,10.91072076,-1.13747204,4.88662436,4.88662436,-0.89055626,5.13354014,-0.89055626,-0.89055626,-0.89055626
0.0805,10.59743166,4.57333526,4.53726286,10.59743166,4.57333526,-0.58361588,5.44048052,-0.58361588,5.44048052,-0.58361588,4.88662436,-1.13747204,10.83857586,-1.13747204,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,-0.89055626
0.0815,4.57333526,-1.45076114,-1.45076114,-1.45076114,-1.45076114,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-0.58361588,4.88662436,22.95891346,10.83857586,4.88662436,4.88662436,-0.89055626,5.13354014,-0.89055626,5.13354014,-0.89055626
0.0825,-1.45076114,-1.45076114,-1.45076114,10.59743166,-1.45076114,5.44048052,-0.58361588,-0.58361588,-0.58361588,-0.58361588,4.88662436,4.88662436,-1.13747204,4.88662436,4.88662436,5.13354014,-0.89055626,-0.89055626,5.13354014,-0.89055626
0.0835,-1.45076114,-1.45076114,10.52528676,-1.45076114,4.57333526,-0.58361588,-0.58361588,-0.58361588,5.44048052,5.44048052,-1.13747204,-1.13747204,16.82659986,4.88662436,10.91072076,-0.89055626,-0.89055626,11.08549164,-0.89055626,-0.89055626
0.0845,4.57333526,10.59743166,10.52528676,4.57333526,10.59743166,5.44048052,5.44048052,5.40440812,-0.58361588,5.44048052,-1.13747204,-1.13747204,10.83857586,-1.13747204,-1.13747204,5.13354014,17.18173294,5.09746774,-0.89055626,-0.89055626
0.0855,4.57333526,-1.45076114,-1.45076114,-1.45076114,16.62152806,-0.58361588,-0.58361588,5.40440812,-0.58361588,5.44048052,-1.13747204,-1.13747204,-1.13747204,-1.13747204,10.91072076,5.13354014,-0.89055626,11.08549164,5.13354014,11.15763654
0.0865,-1.45076114,-1.45076114,4.53726286,22.64562436,22.64562436,5.44048052,-0.58361588,-0.58361588,-0.58361588,-0.58361588,-1.13747204,-1.13747204,-1.13747204,10.91072076,4.88662436,-0.89055626,5.13354014,-0.89055626,11.15763654,-0.89055626
0.0875,-1.45076114,-1.45076114,-1.45076114,-1.45076114,10.59743166,11.46457692,-0.58361588,5.40440812,-0.58361588,23.51276962,4.88662436,-1.13747204,4.85055196,16.93481716,35.00710626,-0.89055626,-0.89055626,-0.89055626,5.13354014,5.13354014
0.0885,-1.45076114,-1.45076114,10.52528676,16.62152806,22.64562436,-0.58361588,-0.58361588,5.40440812,-0.58361588,-0.58361588,4.88662436,-1.13747204,4.85055196,4.88662436,-1.13747204,-0.89055626,-0.89055626,-0.89055626,-0.89055626,5.13354014
0.0895,-1.45076114,4.57333526,-1.45076114,16.62152806,34.69381716,-0.58361588,-0.58361588,5.40440812,-0.58361588,-0.58361588,-1.13747204,-1.13747204,4.85055196,4.88662436,4.88662436,5.13354014,-0.89055626,-0.89055626,-0.89055626,5.13354014
0.0905,10.59743166,-1.45076114,22.50133466,28.66972076,16.62152806,-0.58361588,-0.58361588,-0.58361588,-0.58361588,5.44048052,-1.13747204,-1.13747204,-1.13747204,10.91072076,-1.13747204,-0.89055626,-0.89055626,-0.89055626,11.15763654,11.15763654
0.0915,4.57333526,-1.45076114,4.53726286,10.59743166,10.59743166,-0.58361588,5.44048052,5.40440812,11.46457692,17.48867332,-1.13747204,-1.13747204,-1.13747204,10.91072076,-1.13747204,5.13354014,-0.89055626,-0.89055626,11.15763654,-0.89055626
0.0925,-1.45076114,-1.45076114,4.53726286,4.57333526,22.64562436,-0.58361588,-0.58361588,5.40440812,-0.58361588,5.44048052,-1.13747204,-1.13747204,4.85055196,16.93481716,10.91072076,-0.89055626,5.13354014,5.09746774,-0.89055626,-0.89055626
0.0935,-1.45076114,-1.45076114,4.53726286,4.57333526,16.62152806,5.44048052,-0.58361588,5.40440812,5.44048052,5.44048052,-1.13747204,-1.13747204,-1.13747204,4.88662436,4.88662436,5.13354014,-0.89055626,-0.89055626,5.13354014,11.15763654
0.0945,-1.45076114,4.57333526,4.53726286,4.57333526,4.57333526,-0.58361588,-0.58361588,11.39243202,5.44048052,5.44048052,4.88662436,-1.13747204,-1.13747204,4.88662436,10.91072076,-0.89055626,-0.89055626,-0.89055626,5.13354014,5.13354014
0.0955,4.57333526,-1.45076114,-1.45076114,10.59743166,10.59743166,-0.58361588,-0.58361588,-0.58361588,5.44048052,5.44048052,10.91072076,-1.13747204,-1.13747204,22.95891346,4.88662436,-0.89055626,-0.89055626,5.09746774,-0.89055626,-0.89055626
0.0965,-1.45076114,-1.45076114,10.52528676,-1.45076114,10.59743166,-0.58361588,-0.58361588,5.40440812,-0.58361588,-0.58361588,-1.13747204,-1.13747204,-1.13747204,4.88662436,4.88662436,-0.89055626,-0.89055626,5.09746774,5.13354014,11.15763654
