,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5
0.0005,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0015,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0025,5.9947473,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0035,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0045,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0055,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0065,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0075,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,6.10482324,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0085,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0095,-0.2164328,-0.2164328,-0.2164328,-0.2164328,12.1292462,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,12.27766274,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0105,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,43.14186024,-0.12982134,-0.12982134,-0.12982134,-0.12982134,12.21585766
0.0115,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,61.66037884,-0.12982134,-0.12982134,-0.12982134,-0.12982134,12.21585766
0.0125,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,80.17889734,-0.12982134,-0.12982134,-0.12982134,-0.12982134,43.08005516
0.0135,-0.2164328,-0.2164328,-0.2164328,5.9564067,12.1292462,-0.11759068,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,36.96902074,-0.12982134,-0.12982134,-0.12982134,12.21585766,36.90721566
0.0145,-0.2164328,-0.2164328,-0.2164328,-0.2164328,24.4749252,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,18.45050224,-0.12982134,-0.12982134,6.04301816,12.21585766,12.21585766
0.0155,-0.2164328,-0.2164328,-0.2164328,-0.2164328,18.3020857,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.12982134,-0.12982134,-0.12982134,12.21585766,12.21585766
0.0165,-0.2164328,-0.2164328,-0.2164328,5.9564067,5.9564067,-0.11759068,-0.11759068,6.05524882,-0.11759068,18.40092782,-0.06801626,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.12982134,-0.12982134,12.21585766,12.21585766,30.73437616
0.0175,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.06801626,-0.12982134,-0.12982134,-0.12982134,6.04301816,12.21585766
0.0185,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,6.05524882,12.22808832,18.40092782,-0.06801626,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.12982134,-0.12982134,-0.12982134,6.04301816,12.21585766
0.0195,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,12.22808832,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,6.04301816,-0.12982134,12.21585766
0.0205,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.2164328,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.12982134,-0.12982134,-0.12982134,6.04301816,6.04301816
0.0215,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,6.08135876,-0.12982134,-0.12982134,-0.12982134,6.04301816
0.0225,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,6.04301816,6.04301816
0.0235,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,6.04301816
0.0245,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,6.04301816
0.0255,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,6.05524882,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,6.04301816
0.0265,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,6.04301816,6.04301816
0.0275,-0.2164328,-0.2164328,-0.2164328,-0.2164328,12.1292462,-0.11759068,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,6.04301816
0.0285,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0295,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,12.22808832,6.05524882,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,6.04301816
0.0305,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0315,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0325,-0.2164328,-0.2164328,5.9564067,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0335,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0345,-0.2164328,-0.2164328,5.9564067,-0.2164328,-0.2164328,-0.11759068,-0.11759068,6.05524882,12.22808832,-0.11759068,-0.06801626,-0.06801626,-0.06801626,6.10482324,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0355,5.9947473,-0.2164328,-0.2164328,5.9564067,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0365,-0.2164328,-0.2164328,-0.2164328,-0.2164328,5.9564067,-0.11759068,-0.11759068,-0.11759068,6.05524882,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0375,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0385,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,6.04301816,-0.12982134
0.0395,5.9947473,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,6.04301816,-0.12982134
0.0405,-0.2164328,-0.2164328,5.9564067,-0.2164328,-0.2164328,-0.11759068,6.05524882,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0415,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,6.05524882,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,-0.12982134,-0.12982134
0.0425,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.2164328,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.11759068,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.06801626,-0.12982134,-0.12982134,-0.12982134,6.04301816,-0.12982134
