,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5
0.0465,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0475,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0485,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0495,-0.10089634,-0.10089634,-0.10089634,7.65104166,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0505,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0515,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0525,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0535,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0545,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0555,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,7.68986194,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0565,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0575,7.71160366,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0585,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0595,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,7.65885416,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0605,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0615,-0.10089634,7.65104166,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,7.71941616,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0625,-0.10089634,-0.10089634,-0.10089634,-0.10089634,7.65104166,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0635,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0645,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0655,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,7.65885418,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0665,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0675,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0685,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,7.65885416,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0695,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0705,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0715,-0.10089634,7.65104166,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0725,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0735,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,7.65885418,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
0.0745,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.10089634,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308382,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.09308384,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.06207606,-0.01550388,-0.01550388,-0.01550388,-0.01550388,-0.01550388
