,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5
0.0385,4.03778246,-1.61193504,4.06988316,9.75170136,-1.61193504,4.63363506,4.66573576,-1.01608244,-1.01608244,-1.01608244,4.11129302,-1.53842448,-1.53842448,-1.53842448,-1.53842448,5.4907871,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0395,-1.61193504,-1.61193504,-1.61193504,-1.61193504,-1.61193504,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,-1.53842448,4.14339372,-0.1589304,5.5228878,-0.1589304,-0.1589304,-0.1589304
0.0405,4.03778246,-1.61193504,-1.61193504,-1.61193504,-1.61193504,-1.01608244,-1.01608244,-1.01608244,-1.01608244,4.66573576,-1.53842448,9.82521192,4.14339372,4.14339372,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0415,4.03778246,4.06988316,-1.61193504,-1.61193504,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0425,9.68749996,-1.61193504,-1.61193504,-1.61193504,-1.61193504,4.63363506,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,4.14339372,-1.53842448,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0435,4.03778246,4.06988316,-1.61193504,-1.61193504,-1.61193504,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,-1.53842448,-1.53842448,-0.1589304,5.5228878,-0.1589304,-0.1589304,-0.1589304
0.0445,4.03778246,9.75170136,4.06988316,-1.61193504,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,4.11129302,-1.53842448,-1.53842448,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0455,4.03778246,-1.61193504,-1.61193504,-1.61193504,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,15.50703002,-1.53842448,-1.53842448,4.14339372,-0.1589304,5.5228878,-0.1589304,-0.1589304,-0.1589304
0.0465,4.03778246,-1.61193504,-1.61193504,-1.61193504,15.43351946,-1.01608244,4.66573576,4.66573576,4.66573576,-1.01608244,-1.53842448,4.14339372,-1.53842448,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0475,-1.61193504,4.06988316,4.06988316,-1.61193504,15.43351946,-1.01608244,4.66573576,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,4.14339372,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0485,4.03778246,-1.61193504,-1.61193504,9.75170136,-1.61193504,-1.01608244,4.66573576,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0495,-1.61193504,-1.61193504,-1.61193504,9.75170136,4.06988316,4.63363506,-1.01608244,-1.01608244,4.66573576,-1.01608244,-1.53842448,-1.53842448,4.14339372,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0505,4.03778246,-1.61193504,4.06988316,9.75170136,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,15.50703002,4.14339372,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0515,4.03778246,-1.61193504,4.06988316,-1.61193504,9.75170136,-1.01608244,4.66573576,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,9.82521192,4.14339372,-1.53842448,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0525,4.03778246,-1.61193504,4.06988316,4.06988316,15.43351946,4.63363506,-1.01608244,-1.01608244,10.34755396,-1.01608244,4.11129302,-1.53842448,4.14339372,9.82521192,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0535,15.33721746,-1.61193504,4.06988316,-1.61193504,15.43351946,-1.01608244,-1.01608244,-1.01608244,4.66573576,4.66573576,-1.53842448,-1.53842448,-1.53842448,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,5.5228878
0.0545,-1.61193504,4.06988316,9.75170136,9.75170136,-1.61193504,-1.01608244,-1.01608244,16.02937206,4.66573576,4.66573576,-1.53842448,-1.53842448,15.50703002,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0555,-1.61193504,4.06988316,4.06988316,4.06988316,4.06988316,-1.01608244,10.34755396,-1.01608244,4.66573576,-1.01608244,-1.53842448,4.14339372,-1.53842448,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0565,-1.61193504,-1.61193504,4.06988316,4.06988316,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,4.14339372,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0575,4.03778246,4.06988316,4.06988316,-1.61193504,-1.61193504,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,9.82521192,4.14339372,-1.53842448,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0585,4.03778246,4.06988316,-1.61193504,-1.61193504,4.06988316,-1.01608244,-1.01608244,4.66573576,-1.01608244,-1.01608244,-1.53842448,-1.53842448,4.14339372,-1.53842448,4.14339372,-0.1589304,-0.1589304,5.5228878,-0.1589304,-0.1589304
0.0595,-1.61193504,4.06988316,-1.61193504,4.06988316,9.75170136,4.63363506,10.34755396,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,4.14339372,4.14339372,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0605,4.03778246,-1.61193504,15.43351946,4.06988316,9.75170136,4.63363506,4.66573576,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,4.14339372,4.14339372,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0615,-1.61193504,-1.61193504,-1.61193504,9.75170136,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,-1.53842448,9.82521192,5.4907871,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0625,4.03778246,-1.61193504,-1.61193504,-1.61193504,4.06988316,-1.01608244,4.66573576,4.66573576,-1.01608244,4.66573576,-1.53842448,-1.53842448,9.82521192,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,5.5228878
0.0635,9.68749996,9.75170136,-1.61193504,9.75170136,21.11533766,-1.01608244,4.66573576,4.66573576,-1.01608244,4.66573576,4.11129302,-1.53842448,4.14339372,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0645,-1.61193504,4.06988316,21.11533766,4.06988316,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,4.11129302,-1.53842448,-1.53842448,9.82521192,4.14339372,-0.1589304,5.5228878,-0.1589304,-0.1589304,-0.1589304
0.0655,9.68749996,4.06988316,15.43351946,4.06988316,9.75170136,-1.01608244,-1.01608244,10.34755396,-1.01608244,-1.01608244,-1.53842448,4.14339372,9.82521192,26.87066642,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,5.5228878
0.0665,-1.61193504,9.75170136,-1.61193504,4.06988316,21.11533766,-1.01608244,4.66573576,-1.01608244,4.66573576,16.02937206,-1.53842448,-1.53842448,4.14339372,9.82521192,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0675,-1.61193504,21.11533766,15.43351946,21.11533766,26.79715586,-1.01608244,4.66573576,-1.01608244,-1.01608244,-1.01608244,4.11129302,15.50703002,15.50703002,-1.53842448,21.18884822,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0685,-1.61193504,-1.61193504,4.06988316,15.43351946,26.79715586,-1.01608244,-1.01608244,10.34755396,16.02937206,4.66573576,-1.53842448,15.50703002,4.14339372,9.82521192,4.14339372,-0.1589304,-0.1589304,-0.1589304,5.5228878,5.5228878
0.0695,-1.61193504,21.11533766,9.75170136,9.75170136,4.06988316,-1.01608244,-1.01608244,-1.01608244,4.66573576,-1.01608244,-1.53842448,4.14339372,-1.53842448,4.14339372,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0705,-1.61193504,4.06988316,15.43351946,4.06988316,15.43351946,-1.01608244,33.07482666,-1.01608244,4.66573576,4.66573576,4.11129302,-1.53842448,4.14339372,-1.53842448,9.82521192,-0.1589304,-0.1589304,-0.1589304,5.5228878,-0.1589304
0.0715,9.68749996,21.11533766,15.43351946,32.47897406,15.43351946,-1.01608244,-1.01608244,-1.01608244,4.66573576,4.66573576,-1.53842448,4.14339372,-1.53842448,9.82521192,4.14339372,-0.1589304,-0.1589304,5.5228878,-0.1589304,-0.1589304
0.0725,-1.61193504,15.43351946,4.06988316,15.43351946,4.06988316,4.63363506,-1.01608244,10.34755396,4.66573576,-1.01608244,-1.53842448,9.82521192,4.14339372,9.82521192,15.50703002,-0.1589304,-0.1589304,-0.1589304,5.5228878,5.5228878
0.0735,-1.61193504,32.47897406,9.75170136,9.75170136,4.06988316,-1.01608244,-1.01608244,-1.01608244,-1.01608244,10.34755396,-1.53842448,-1.53842448,4.14339372,9.82521192,15.50703002,-0.1589304,5.5228878,-0.1589304,-0.1589304,-0.1589304
0.0745,-1.61193504,9.75170136,15.43351946,15.43351946,4.06988316,-1.01608244,-1.01608244,10.34755396,4.66573576,-1.01608244,-1.53842448,4.14339372,4.14339372,9.82521192,9.82521192,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0755,-1.61193504,9.75170136,-1.61193504,-1.61193504,-1.61193504,-1.01608244,-1.01608244,10.34755396,-1.01608244,4.66573576,-1.53842448,-1.53842448,-1.53842448,-1.53842448,9.82521192,-0.1589304,-0.1589304,-0.1589304,-0.1589304,5.5228878
0.0765,-1.61193504,-1.61193504,9.75170136,4.06988316,4.06988316,-1.01608244,-1.01608244,4.66573576,10.34755396,4.66573576,-1.53842448,-1.53842448,-1.53842448,-1.53842448,15.50703002,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0775,-1.61193504,-1.61193504,9.75170136,4.06988316,9.75170136,-1.01608244,10.34755396,-1.01608244,10.34755396,10.34755396,-1.53842448,4.14339372,4.14339372,9.82521192,4.14339372,-0.1589304,-0.1589304,11.204706,-0.1589304,-0.1589304
0.0785,4.03778246,4.06988316,32.47897406,4.06988316,4.06988316,-1.01608244,10.34755396,4.66573576,4.66573576,4.66573576,4.11129302,9.82521192,26.87066642,4.14339372,4.14339372,-0.1589304,-0.1589304,5.5228878,-0.1589304,-0.1589304
0.0795,-1.61193504,15.43351946,21.11533766,26.79715586,15.43351946,-1.01608244,-1.01608244,4.66573576,4.66573576,10.34755396,-1.53842448,-1.53842448,21.18884822,15.50703002,9.82521192,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0805,-1.61193504,4.06988316,15.43351946,21.11533766,4.06988316,-1.01608244,10.34755396,-1.01608244,4.66573576,4.66573576,-1.53842448,-1.53842448,9.82521192,4.14339372,4.14339372,-0.1589304,-0.1589304,5.5228878,-0.1589304,-0.1589304
0.0815,4.03778246,-1.61193504,38.16079226,9.75170136,21.11533766,-1.01608244,-1.01608244,10.34755396,-1.01608244,4.66573576,4.11129302,9.82521192,-1.53842448,9.82521192,15.50703002,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0825,-1.61193504,9.75170136,21.11533766,4.06988316,-1.61193504,-1.01608244,10.34755396,-1.01608244,-1.01608244,-1.01608244,-1.53842448,4.14339372,9.82521192,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0835,-1.61193504,-1.61193504,26.79715586,-1.61193504,-1.61193504,-1.01608244,-1.01608244,4.66573576,10.34755396,4.66573576,-1.53842448,-1.53842448,4.14339372,4.14339372,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0845,-1.61193504,-1.61193504,4.06988316,21.11533766,-1.61193504,-1.01608244,4.66573576,4.66573576,16.02937206,-1.01608244,4.11129302,4.14339372,4.14339372,21.18884822,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0855,4.03778246,15.43351946,15.43351946,4.06988316,4.06988316,4.63363506,4.66573576,-1.01608244,4.66573576,4.66573576,-1.53842448,-1.53842448,9.82521192,15.50703002,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0865,4.03778246,4.06988316,26.79715586,9.75170136,-1.61193504,-1.01608244,-1.01608244,4.66573576,-1.01608244,10.34755396,-1.53842448,4.14339372,4.14339372,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0875,4.03778246,9.75170136,9.75170136,9.75170136,-1.61193504,-1.01608244,-1.01608244,-1.01608244,4.66573576,-1.01608244,-1.53842448,-1.53842448,9.82521192,15.50703002,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0885,15.33721746,4.06988316,9.75170136,15.43351946,-1.61193504,-1.01608244,4.66573576,4.66573576,-1.01608244,-1.01608244,-1.53842448,-1.53842448,-1.53842448,9.82521192,4.14339372,-0.1589304,5.5228878,-0.1589304,-0.1589304,-0.1589304
0.0895,-1.61193504,-1.61193504,26.79715586,9.75170136,-1.61193504,-1.01608244,4.66573576,10.34755396,4.66573576,-1.01608244,-1.53842448,4.14339372,4.14339372,4.14339372,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0905,-1.61193504,-1.61193504,15.43351946,4.06988316,-1.61193504,-1.01608244,-1.01608244,-1.01608244,10.34755396,-1.01608244,-1.53842448,-1.53842448,9.82521192,4.14339372,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,5.5228878
0.0915,-1.61193504,4.06988316,-1.61193504,9.75170136,-1.61193504,-1.01608244,4.66573576,4.66573576,-1.01608244,-1.01608244,-1.53842448,-1.53842448,4.14339372,4.14339372,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0925,-1.61193504,-1.61193504,15.43351946,4.06988316,9.75170136,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.01608244,-1.53842448,4.14339372,-1.53842448,-1.53842448,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0935,-1.61193504,4.06988316,15.43351946,-1.61193504,-1.61193504,-1.01608244,4.66573576,-1.01608244,4.66573576,-1.01608244,-1.53842448,4.14339372,4.14339372,4.14339372,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0945,-1.61193504,-1.61193504,4.06988316,4.06988316,4.06988316,-1.01608244,4.66573576,-1.01608244,4.66573576,-1.01608244,-1.53842448,4.14339372,-1.53842448,9.82521192,4.14339372,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0955,4.03778246,9.75170136,-1.61193504,-1.61193504,4.06988316,-1.01608244,10.34755396,-1.01608244,-1.01608244,-1.01608244,4.11129302,-1.53842448,4.14339372,-1.53842448,-1.53842448,-0.1589304,-0.1589304,-0.1589304,-0.1589304,-0.1589304
0.0965,-1.61193504,4.06988316,9.75170136,-1.61193504,9.75170136,-1.01608244,4.66573576,-1.01608244,4.66573576,-1.01608244,-1.53842448,15.50703002,4.14339372,9.82521192,-1.53842448,5.4907871,-0.1589304,-0.1589304,-0.1589304,-0.1589304
