,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5
0.0145,-0.26415674,3.86807466,3.86807466,3.85106956,3.85106956,11.46823452,7.33600312,7.33600312,7.30199302,7.30199302,-0.99862258,3.13360882,-0.99862258,-0.99862258,3.11660372,-0.27655342,-0.27655342,3.85567798,-0.27655342,-0.27655342,-0.3919668,3.7402646,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0155,-0.26415674,-0.26415674,3.86807466,-0.26415674,-0.26415674,3.20377172,3.20377172,7.33600312,3.18676662,11.41721932,3.13360882,3.13360882,-0.99862258,3.11660372,-0.99862258,3.85567798,3.85567798,-0.27655342,3.83867288,-0.27655342,-0.3919668,-0.3919668,3.7402646,-0.3919668,-0.3919668,-0.10728498,-0.10728498,4.02494642,-0.10728498,-0.10728498
0.0165,-0.26415674,3.86807466,-0.26415674,-0.26415674,7.96629596,-0.92845968,-0.92845968,11.46823452,3.18676662,7.30199302,3.13360882,-0.99862258,3.13360882,3.11660372,3.11660372,-0.27655342,-0.27655342,-0.27655342,7.95389928,7.95389928,-0.3919668,-0.3919668,-0.3919668,3.7232595,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0175,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,3.20377172,7.30199302,-0.92845968,7.26584022,-0.99862258,7.26584022,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,3.83867288,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0185,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,3.20377172,-0.92845968,-0.92845968,3.13360882,-0.99862258,-0.99862258,-0.99862258,3.11660372,3.85567798,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,3.7402646,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0195,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,3.20377172,3.20377172,3.20377172,3.18676662,7.30199302,-0.99862258,-0.99862258,3.13360882,-0.99862258,-0.99862258,-0.27655342,-0.27655342,7.98790938,7.95389928,-0.27655342,-0.3919668,3.7402646,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0205,-0.26415674,-0.26415674,-0.26415674,3.85106956,-0.26415674,-0.92845968,3.20377172,3.20377172,-0.92845968,-0.92845968,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,3.7402646,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0215,3.86807466,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,-0.92845968,-0.92845968,3.18676662,-0.99862258,-0.99862258,-0.99862258,3.11660372,-0.99862258,-0.27655342,-0.27655342,7.98790938,-0.27655342,-0.27655342,3.7402646,-0.3919668,3.7402646,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0225,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,3.20377172,-0.92845968,-0.92845968,3.13360882,-0.99862258,-0.99862258,-0.99862258,3.11660372,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0235,-0.26415674,3.86807466,-0.26415674,-0.26415674,-0.26415674,-0.92845968,3.20377172,7.33600312,-0.92845968,3.18676662,3.13360882,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,3.83867288,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0245,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,7.33600312,-0.92845968,3.20377172,-0.92845968,-0.92845968,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.27655342,3.85567798,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0255,-0.26415674,3.86807466,-0.26415674,-0.26415674,-0.26415674,3.20377172,3.20377172,-0.92845968,3.18676662,-0.92845968,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.99862258,7.98790938,-0.27655342,3.85567798,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0265,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,3.20377172,3.20377172,-0.92845968,3.18676662,-0.99862258,-0.99862258,3.13360882,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,4.02494642,-0.10728498,-0.10728498,-0.10728498
0.0275,3.86807466,3.86807466,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,-0.92845968,-0.92845968,3.18676662,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,3.7402646,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0285,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,3.20377172,-0.92845968,3.18676662,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,3.85567798,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,4.02494642,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0295,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,3.20377172,3.20377172,7.33600312,-0.92845968,-0.92845968,7.26584022,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,4.02494642,-0.10728498,-0.10728498
0.0305,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,-0.92845968,-0.92845968,3.18676662,-0.92845968,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.27655342,3.85567798,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,3.7232595,4.02494642,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0315,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,3.20377172,7.33600312,-0.92845968,-0.92845968,3.18676662,-0.99862258,7.26584022,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,3.85567798,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0325,3.86807466,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,3.20377172,-0.92845968,-0.92845968,-0.92845968,3.13360882,7.26584022,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0335,-0.26415674,8.00030606,-0.26415674,-0.26415674,-0.26415674,-0.92845968,7.33600312,-0.92845968,-0.92845968,-0.92845968,3.13360882,3.13360882,3.13360882,-0.99862258,-0.99862258,3.85567798,12.12014078,-0.27655342,3.83867288,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,3.7232595,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0345,3.86807466,3.86807466,3.86807466,-0.26415674,-0.26415674,-0.92845968,7.33600312,-0.92845968,-0.92845968,-0.92845968,3.13360882,-0.99862258,7.26584022,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0355,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,7.33600312,3.20377172,-0.92845968,-0.92845968,-0.92845968,-0.99862258,7.26584022,-0.99862258,-0.99862258,3.11660372,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,4.02494642,-0.10728498,-0.10728498,-0.10728498
0.0365,3.86807466,-0.26415674,-0.26415674,-0.26415674,-0.26415674,3.20377172,3.20377172,-0.92845968,-0.92845968,-0.92845968,3.13360882,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,7.872496,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0375,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,11.46823452,3.20377172,-0.92845968,7.30199302,3.13360882,-0.99862258,-0.99862258,-0.99862258,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
0.0385,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.26415674,-0.92845968,3.20377172,-0.92845968,-0.92845968,-0.92845968,-0.99862258,11.39807162,-0.99862258,3.11660372,-0.99862258,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.27655342,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.3919668,-0.10728498,-0.10728498,-0.10728498,-0.10728498,-0.10728498
