,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5
0.0695,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0705,-2,-2,-2,-2,5.4074074,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0715,5.4074074,-2,-2,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0725,5.4074074,-2,12.8148148,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,6.04444444,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0735,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,14.0444444,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.0745,-2,5.4074074,-2,5.4074074,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,13.86666664,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0755,-2,-2,-2,-2,5.4074074,-0.94814816,6.45925924,6.45925924,-0.94814816,6.45925924,-1.36296296,6.04444444,6.04444444,13.45185184,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0765,5.4074074,-2,12.8148148,5.4074074,-2,-0.94814816,6.45925924,6.45925924,-0.94814816,-0.94814816,13.45185184,-1.36296296,6.04444444,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,6.5925926
0.0775,-2,-2,-2,-2,5.4074074,-0.94814816,6.45925924,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0785,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,13.45185184,-1.36296296,-1.36296296,6.637037,-0.7703704,-0.7703704,-0.7703704,14.0444444,-0.8148148,6.5925926,-0.8148148,-0.8148148,6.5925926
0.0795,-2,-2,-2,-2,12.8148148,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,13.45185184,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0805,-2,5.4074074,-2,-2,5.4074074,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,6.04444444,-1.36296296,6.04444444,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,6.5925926
0.0815,5.4074074,5.4074074,-2,-2,12.8148148,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,20.85925924,-1.36296296,-1.36296296,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.0825,-2,-2,5.4074074,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,6.04444444,-1.36296296,6.04444444,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0835,-2,-2,5.4074074,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,13.45185184,13.45185184,6.04444444,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0845,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,6.04444444,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0855,5.4074074,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,13.86666664,-1.36296296,6.04444444,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.0865,-2,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,6.45925924,-0.94814816,-1.36296296,-1.36296296,-1.36296296,6.04444444,13.45185184,-0.7703704,-0.7703704,-0.7703704,-0.7703704,14.0444444,-0.8148148,-0.8148148,6.5925926,-0.8148148,-0.8148148
0.0875,-2,-2,-2,-2,12.8148148,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,6.04444444,-1.36296296,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0885,-2,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,6.45925924,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0895,-2,-2,5.4074074,12.8148148,5.4074074,-0.94814816,-0.94814816,-0.94814816,6.45925924,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0905,-2,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.637037,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,14,6.5925926,-0.8148148
0.0915,-2,-2,-2,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,6.04444444,-1.36296296,6.04444444,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0925,5.4074074,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,6.04444444,6.04444444,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,6.637037,6.637037,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0935,-2,5.4074074,5.4074074,-2,-2,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0945,-2,-2,-2,-2,12.8148148,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0955,-2,-2,-2,-2,12.8148148,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0965,-2,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.5925926,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0975,5.4074074,5.4074074,-2,-2,12.8148148,-0.94814816,-0.94814816,-0.94814816,6.45925924,-0.94814816,-1.36296296,6.04444444,6.04444444,-1.36296296,-1.36296296,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0985,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.0995,-2,-2,-2,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,6.04444444,6.04444444,6.04444444,-0.7703704,6.637037,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1005,-2,12.8148148,5.4074074,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1015,-2,5.4074074,-2,-2,-2,-0.94814816,6.45925924,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1025,-2,-2,5.4074074,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1035,-2,5.4074074,12.8148148,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,6.04444444,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1045,-2,5.4074074,5.4074074,-2,5.4074074,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1055,-2,5.4074074,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1065,-2,5.4074074,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1075,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,6.5925926,-0.8148148,-0.8148148,-0.8148148
0.1085,5.4074074,-2,5.4074074,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1095,-2,-2,-2,5.4074074,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,6.5925926
0.1105,-2,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,13.45185184,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1115,5.4074074,-2,-2,-2,-2,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,6.04444444,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1125,-2,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,6.45925924,-0.94814816,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1135,-2,5.4074074,-2,5.4074074,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,6.04444444,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,6.5925926,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1145,-2,-2,12.8148148,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,6.04444444,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,6.5925926
0.1155,5.4074074,-2,-2,5.4074074,12.8148148,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1165,5.4074074,-2,-2,-2,-2,-0.94814816,-0.94814816,6.45925924,-0.94814816,6.45925924,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1175,-2,-2,-2,5.4074074,5.4074074,6.45925924,-0.94814816,6.45925924,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,6.04444444,6.04444444,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1185,12.8148148,5.4074074,-2,5.4074074,-2,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.1195,-2,5.4074074,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,6.04444444,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.5925926,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1205,-2,5.4074074,-2,5.4074074,5.4074074,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,-0.8148148,6.5925926
0.1215,5.4074074,-2,5.4074074,-2,5.4074074,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,6.637037,6.637037,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.1225,-2,12.8148148,-2,-2,-2,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1235,-2,-2,-2,5.4074074,5.4074074,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,13.45185184,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.1245,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,6.5925926
0.1255,-2,-2,-2,-2,-2,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.637037,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1265,-2,-2,-2,-2,5.4074074,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,13.45185184,13.45185184,20.85925924,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1275,-2,5.4074074,-2,-2,12.8148148,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,6.04444444,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,6.5925926,-0.8148148,-0.8148148
0.1285,5.4074074,-2,-2,5.4074074,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,6.04444444,13.45185184,-1.36296296,-1.36296296,13.45185184,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1295,5.4074074,5.4074074,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,6.637037,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,6.5925926,-0.8148148,6.5925926
0.1305,-2,-2,-2,5.4074074,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1315,-2,5.4074074,-2,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,13.45185184,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.5925926,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1325,-2,-2,-2,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.8148148,-0.8148148,6.5925926,-0.8148148,-0.8148148
0.1335,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.637037,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1345,-2,-2,-2,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.45925924,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1355,5.4074074,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1365,-2,5.4074074,-2,-2,5.4074074,6.45925924,-0.94814816,-0.94814816,13.86666664,-0.94814816,-1.36296296,6.04444444,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1375,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,6.637037,-0.7703704,6.637037,-0.8148148,6.5925926,-0.8148148,-0.8148148,-0.8148148
0.1385,-2,-2,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1395,5.4074074,5.4074074,-2,-2,-2,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,6.04444444,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1405,5.4074074,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.7703704,-0.8148148,6.5925926,-0.8148148,-0.8148148,-0.8148148
0.1415,5.4074074,-2,-2,5.4074074,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1425,5.4074074,-2,-2,-2,-2,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,6.637037,-0.7703704,6.5925926,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1435,-2,5.4074074,-2,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1445,5.4074074,-2,5.4074074,-2,5.4074074,-0.94814816,6.45925924,-0.94814816,-0.94814816,-0.94814816,6.04444444,-1.36296296,6.04444444,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,6.5925926,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1455,-2,12.8148148,-2,-2,-2,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1465,5.4074074,-2,5.4074074,-2,-2,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,13.45185184,-1.36296296,13.45185184,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,-0.8148148,-0.8148148
0.1475,-2,5.4074074,5.4074074,-2,5.4074074,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,6.5925926,-0.8148148,-0.8148148
0.1485,12.8148148,-2,-2,-2,-2,-0.94814816,-0.94814816,6.45925924,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,-0.8148148,6.5925926,-0.8148148
0.1495,-2,-2,-2,-2,-2,6.45925924,-0.94814816,-0.94814816,-0.94814816,-0.94814816,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-1.36296296,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.7703704,-0.8148148,-0.8148148,6.5925926,-0.8148148,-0.8148148
