,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5
0.0105,-0.50044558,4.76271232,4.76271232,-0.50044558,-0.50044558,-0.10011138,-0.10011138,20.95252022,36.93692562,57.79462542,-0.5687552,4.6944027,-0.5687552,-0.5687552,4.6944027,-0.6321916,4.6309663,9.8941242,-0.6321916,-0.6321916,-0.25299358,5.01016432,-0.25299358,-0.25299358,-0.25299358,-0.12113616,-0.12113616,31.45781124,10.46087444,31.45781124,-0.29495964,-0.29495964,-0.29495964,4.99604566,-0.29495964,-0.01052632,-0.01052632,5.25263158,5.28047898,5.25263158
0.0115,-0.50044558,15.28902812,-0.50044558,-0.50044558,15.28902812,-0.10011138,15.68936232,47.26830972,63.39195212,36.74199392,-0.5687552,-0.5687552,-0.5687552,-0.5687552,-0.5687552,4.6309663,4.6309663,15.1572821,-0.6321916,4.6309663,-0.25299358,15.53648012,-0.25299358,-0.25299358,-0.25299358,-0.12113616,10.40517964,31.45781124,42.20690614,20.93149544,-0.29495964,-0.29495964,10.23135616,-0.29495964,-0.29495964,-0.01052632,-0.01052632,15.77894738,15.86248958,5.25263158
0.0125,-0.50044558,-0.50044558,4.76271232,15.37257032,20.55218602,-0.10011138,5.16304652,26.21567812,36.93692562,31.47883602,-0.5687552,15.2207185,-0.5687552,4.7222501,15.2207185,-0.6321916,15.1572821,4.6309663,-0.6321916,-0.6321916,-0.25299358,5.01016432,5.01016432,-0.25299358,5.01016432,-0.12113616,5.14202174,26.19465334,21.04288504,36.72096914,-0.29495964,4.96819826,4.96819826,15.57805626,-0.29495964,-0.01052632,5.25263158,5.25263158,-0.01052632,5.25263158
0.0135,-0.50044558,10.02587022,20.55218602,20.66357562,10.02587022,-0.10011138,10.42620442,20.95252022,5.19089392,-0.10011138,-0.5687552,-0.5687552,15.2207185,-0.5687552,-0.5687552,-0.6321916,9.8941242,4.6309663,-0.6321916,-0.6321916,-0.25299358,-0.25299358,5.01016432,10.32901702,15.53648012,-0.12113616,5.14202174,26.19465334,21.04288504,-0.12113616,-0.29495964,4.96819826,-0.29495964,4.99604566,10.23135616,-0.01052632,5.25263158,-0.01052632,5.28047898,-0.01052632
0.0145,4.76271232,4.76271232,31.07850182,20.66357562,4.76271232,-0.10011138,20.95252022,10.42620442,10.48189922,-0.10011138,-0.5687552,-0.5687552,-0.5687552,20.595266,4.6944027,-0.6321916,15.1572821,4.6309663,15.2408243,9.8941242,5.01016432,-0.25299358,15.53648012,20.91102762,20.79963802,-0.12113616,36.72096914,15.66833754,-0.12113616,5.14202174,4.96819826,-0.29495964,-0.29495964,4.99604566,15.49451406,-0.01052632,5.25263158,-0.01052632,-0.01052632,-0.01052632
0.0155,-0.50044558,4.76271232,4.76271232,10.08156502,10.02587022,-0.10011138,26.21567812,-0.10011138,-0.10011138,-0.10011138,-0.5687552,4.6944027,-0.5687552,4.7222501,4.6944027,-0.6321916,30.9467558,4.6309663,-0.6321916,-0.6321916,-0.25299358,-0.25299358,5.01016432,5.03801172,-0.25299358,-0.12113616,15.66833754,-0.12113616,-0.12113616,-0.12113616,-0.29495964,4.96819826,-0.29495964,10.28705096,4.96819826,-0.01052632,5.25263158,-0.01052632,-0.01052632,-0.01052632
0.0165,4.76271232,20.55218602,20.55218602,10.08156502,4.76271232,-0.10011138,10.42620442,-0.10011138,5.19089392,-0.10011138,-0.5687552,4.6944027,4.6944027,4.7222501,9.9575606,-0.6321916,9.8941242,-0.6321916,4.6588137,-0.6321916,-0.25299358,15.53648012,5.01016432,5.03801172,15.53648012,-0.12113616,15.66833754,-0.12113616,-0.12113616,-0.12113616,4.96819826,15.49451406,-0.29495964,15.57805626,10.23135616,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0175,4.76271232,10.02587022,-0.50044558,10.08156502,4.76271232,5.16304652,47.26830972,-0.10011138,-0.10011138,-0.10011138,4.6944027,-0.5687552,-0.5687552,-0.5687552,9.9575606,25.6835979,9.8941242,4.6309663,4.6588137,4.6309663,5.01016432,5.01016432,5.01016432,-0.25299358,10.27332222,-0.12113616,26.19465334,5.14202174,-0.12113616,-0.12113616,-0.29495964,-0.29495964,-0.29495964,4.99604566,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0185,-0.50044558,20.55218602,-0.50044558,10.08156502,-0.50044558,5.16304652,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,-0.5687552,-0.5687552,-0.5687552,-0.5687552,-0.6321916,4.6309663,-0.6321916,-0.6321916,-0.6321916,15.53648012,10.27332222,-0.25299358,15.62002232,15.53648012,5.14202174,15.66833754,-0.12113616,-0.12113616,-0.12113616,4.96819826,4.96819826,10.23135616,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0195,4.76271232,4.76271232,-0.50044558,-0.50044558,4.76271232,10.42620442,-0.10011138,-0.10011138,-0.10011138,-0.10011138,4.6944027,4.6944027,-0.5687552,-0.5687552,9.9575606,9.8941242,-0.6321916,-0.6321916,-0.6321916,-0.6321916,-0.25299358,-0.25299358,5.01016432,-0.25299358,5.01016432,5.14202174,15.66833754,-0.12113616,-0.12113616,-0.12113616,10.23135616,-0.29495964,-0.29495964,-0.29495964,-0.29495964,5.25263158,-0.01052632,-0.01052632,-0.01052632,-0.01052632
