,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10
0.0105,-3.59,-3.59,-3.59,16.41,-3.59,-3.59,-3.59,16.41,16.41,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0115,-3.59,-3.59,-3.59,36.41,-3.59,16.41,-3.59,16.41,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,19.76,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,19.32,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,19.01,-0.99,19.01
0.0125,-3.59,-3.59,-3.59,-3.59,-3.59,16.41,-3.59,36.41,16.41,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,39.32,19.32,19.32,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,39.01,-0.99
0.0135,-3.59,-3.59,-3.59,-3.59,-3.59,36.41,-3.59,36.41,16.41,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,19.32,-0.68,19.32,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,19.01,-0.99,-0.99
0.0145,-3.59,-3.59,-3.59,16.41,16.41,-3.59,16.41,16.41,-3.59,56.41,-0.24,-0.24,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,39.27,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,39.32,19.32,-0.68,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,19.01
0.0155,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,36.41,56.41,96.41,36.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,39.32,19.32,39.32,-0.99,-0.99,-0.99,-0.99,-0.99,19.01,-0.99,19.01,39.01,19.01
0.0165,-3.59,-3.59,-3.59,-3.59,-3.59,36.41,-3.59,116.41,56.41,116.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,39.76,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,39.27,-0.73,19.27,-0.73,19.27,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,39.32,19.32,39.32,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,19.01,19.01,19.01,39.01
0.0175,16.41,-3.59,36.41,16.41,-3.59,36.41,16.41,36.41,96.41,96.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,19.76,19.76,19.76,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,19.27,79.27,19.27,-0.68,-0.68,-0.68,-0.68,-0.68,19.32,19.32,-0.68,59.32,39.32,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,19.01,39.01,-0.99,59.01
0.0185,-3.59,16.41,-3.59,-3.59,16.41,36.41,-3.59,16.41,136.41,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,19.76,-0.24,19.76,-0.24,19.76,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,19.27,39.27,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,19.32,39.32,59.32,19.32,-0.99,-0.99,-0.99,-0.99,39.01,39.01,19.01,79.01,39.01,79.01
0.0195,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,96.41,16.41,76.41,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,19.76,19.76,-0.24,39.76,139.76,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,39.27,59.27,19.27,19.27,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,39.32,59.32,59.32,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,39.01,39.01,39.01,19.01
0.0205,-3.59,-3.59,16.41,-3.59,16.41,16.41,16.41,36.41,56.41,76.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,79.76,59.76,99.76,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,59.27,99.27,99.27,-0.68,-0.68,-0.68,-0.68,39.32,39.32,39.32,59.32,79.32,79.32,-0.99,-0.99,-0.99,-0.99,59.01,39.01,79.01,99.01,79.01,59.01
0.0215,-3.59,-3.59,-3.59,-3.59,36.41,76.41,76.41,116.41,-3.59,56.41,-0.24,-0.24,-0.24,-0.24,19.76,19.76,59.76,59.76,79.76,99.76,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,19.27,39.27,59.27,59.27,-0.68,-0.68,-0.68,-0.68,-0.68,19.32,39.32,99.32,59.32,79.32,-0.99,-0.99,-0.99,-0.99,19.01,39.01,59.01,79.01,19.01,59.01
0.0225,-3.59,-3.59,-3.59,36.41,-3.59,36.41,96.41,76.41,36.41,56.41,-0.24,-0.24,-0.24,-0.24,19.76,59.76,19.76,39.76,59.76,19.76,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,39.27,39.27,79.27,119.27,-0.68,-0.68,-0.68,-0.68,19.32,59.32,59.32,99.32,79.32,59.32,-0.99,-0.99,-0.99,-0.99,39.01,-0.99,19.01,59.01,79.01,79.01
0.0235,16.41,-3.59,-3.59,16.41,36.41,196.41,56.41,116.41,76.41,156.41,-0.24,-0.24,-0.24,-0.24,-0.24,39.76,-0.24,-0.24,19.76,59.76,-0.73,19.27,-0.73,-0.73,59.27,39.27,-0.73,99.27,99.27,79.27,-0.68,-0.68,-0.68,-0.68,39.32,39.32,159.32,59.32,59.32,39.32,19.01,-0.99,-0.99,19.01,79.01,59.01,59.01,-0.99,59.01,59.01
0.0245,16.41,-3.59,16.41,-3.59,56.41,16.41,76.41,96.41,56.41,76.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,39.76,59.76,59.76,-0.73,19.27,-0.73,-0.73,-0.73,39.27,19.27,79.27,59.27,39.27,-0.68,-0.68,-0.68,-0.68,19.32,79.32,99.32,59.32,59.32,39.32,-0.99,-0.99,-0.99,-0.99,-0.99,79.01,59.01,39.01,79.01,79.01
0.0255,-3.59,-3.59,-3.59,-3.59,36.41,56.41,76.41,96.41,116.41,56.41,-0.24,-0.24,-0.24,-0.24,-0.24,59.76,119.76,59.76,19.76,59.76,-0.73,-0.73,-0.73,-0.73,-0.73,39.27,-0.73,59.27,39.27,39.27,-0.68,-0.68,-0.68,-0.68,39.32,59.32,19.32,39.32,39.32,39.32,-0.99,-0.99,-0.99,19.01,39.01,79.01,119.01,79.01,19.01,79.01
0.0265,-3.59,-3.59,-3.59,16.41,56.41,136.41,56.41,116.41,116.41,196.41,-0.24,-0.24,-0.24,-0.24,39.76,-0.24,39.76,19.76,-0.24,39.76,-0.73,-0.73,-0.73,-0.73,19.27,79.27,39.27,19.27,39.27,39.27,-0.68,-0.68,-0.68,19.32,79.32,59.32,59.32,19.32,19.32,79.32,-0.99,-0.99,19.01,-0.99,79.01,-0.99,159.01,79.01,-0.99,19.01
0.0275,16.41,16.41,-3.59,56.41,56.41,76.41,56.41,16.41,136.41,56.41,-0.24,-0.24,-0.24,-0.24,39.76,19.76,39.76,19.76,-0.24,-0.24,-0.73,19.27,19.27,-0.73,39.27,79.27,39.27,39.27,79.27,59.27,-0.68,-0.68,-0.68,19.32,119.32,79.32,159.32,119.32,19.32,19.32,-0.99,-0.99,-0.99,19.01,19.01,39.01,-0.99,19.01,19.01,19.01
0.0285,-3.59,-3.59,-3.59,-3.59,16.41,116.41,116.41,56.41,76.41,16.41,-0.24,-0.24,-0.24,-0.24,19.76,-0.24,39.76,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,19.27,19.27,59.27,19.27,19.27,59.27,-0.68,-0.68,-0.68,-0.68,79.32,59.32,19.32,-0.68,-0.68,99.32,-0.99,-0.99,-0.99,-0.99,-0.99,59.01,39.01,39.01,-0.99,19.01
0.0295,-3.59,16.41,16.41,-3.59,116.41,36.41,56.41,36.41,36.41,96.41,-0.24,-0.24,-0.24,39.76,19.76,59.76,-0.24,19.76,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,39.27,79.27,39.27,19.27,-0.73,-0.73,-0.68,-0.68,-0.68,39.32,99.32,99.32,39.32,19.32,-0.68,-0.68,-0.99,-0.99,-0.99,39.01,79.01,39.01,39.01,-0.99,-0.99,19.01
0.0305,-3.59,-3.59,-3.59,36.41,156.41,56.41,36.41,36.41,96.41,56.41,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,19.27,79.27,19.27,19.27,19.27,-0.73,39.27,-0.68,-0.68,-0.68,99.32,59.32,19.32,39.32,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,-0.99,39.01,59.01,-0.99,19.01,19.01,-0.99
0.0315,-3.59,36.41,-3.59,36.41,116.41,136.41,16.41,16.41,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,39.76,-0.24,-0.24,-0.24,19.76,-0.24,-0.73,-0.73,-0.73,39.27,19.27,-0.73,-0.73,19.27,-0.73,-0.73,-0.68,-0.68,19.32,-0.68,39.32,19.32,19.32,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,-0.99,19.01,19.01,19.01,-0.99,19.01,19.01
0.0325,-3.59,-3.59,-3.59,56.41,96.41,76.41,56.41,36.41,36.41,56.41,-0.24,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,19.27,59.27,19.27,59.27,19.27,19.27,-0.73,19.27,-0.68,19.32,-0.68,39.32,39.32,19.32,19.32,-0.68,-0.68,-0.68,-0.99,19.01,-0.99,59.01,79.01,39.01,-0.99,-0.99,-0.99,-0.99
0.0335,16.41,-3.59,16.41,96.41,16.41,96.41,36.41,16.41,16.41,16.41,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,79.27,19.27,-0.73,-0.73,-0.73,-0.73,19.32,-0.68,-0.68,-0.68,39.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,-0.99,39.01,-0.99,-0.99,-0.99,-0.99,-0.99
0.0345,-3.59,-3.59,16.41,36.41,76.41,96.41,36.41,16.41,36.41,36.41,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,19.27,39.27,-0.73,-0.73,19.27,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,39.32,39.32,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,39.01,-0.99,-0.99,-0.99,-0.99,-0.99,19.01
0.0355,-3.59,-3.59,-3.59,96.41,36.41,16.41,36.41,16.41,-3.59,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,19.27,-0.73,-0.73,-0.73,-0.68,39.32,-0.68,59.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,59.01,39.01,-0.99,-0.99,-0.99,-0.99,-0.99
0.0365,-3.59,-3.59,-3.59,56.41,56.41,16.41,-3.59,16.41,-3.59,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,19.27,-0.73,19.27,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,59.01,39.01,-0.99,-0.99,-0.99,-0.99,-0.99
0.0375,-3.59,16.41,16.41,36.41,-3.59,36.41,-3.59,-3.59,-3.59,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,19.27,-0.73,-0.73,79.27,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,39.32,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.99,19.01,-0.99,59.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0385,-3.59,-3.59,-3.59,56.41,56.41,-3.59,36.41,-3.59,-3.59,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,19.32,39.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0395,-3.59,16.41,36.41,76.41,36.41,16.41,16.41,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,19.01,39.01,59.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0405,-3.59,-3.59,56.41,56.41,16.41,-3.59,16.41,-3.59,-3.59,16.41,-0.24,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,59.27,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,39.01,-0.99,-0.99,-0.99,-0.99,-0.99,19.01
0.0415,-3.59,16.41,36.41,36.41,16.41,-3.59,-3.59,-3.59,16.41,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,19.01,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0425,-3.59,16.41,36.41,16.41,16.41,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,39.32,39.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,19.01,19.01,19.01,-0.99,-0.99,-0.99,-0.99,-0.99
0.0435,-3.59,-3.59,116.41,16.41,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,39.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,-0.99,19.01,-0.99,-0.99,-0.99,-0.99,-0.99
0.0445,-3.59,-3.59,16.41,36.41,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,19.27,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,59.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,39.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0455,-3.59,-3.59,16.41,-3.59,-3.59,-3.59,-3.59,-3.59,16.41,16.41,-0.24,-0.24,19.76,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0465,-3.59,-3.59,76.41,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,19.27,19.27,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,19.32,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0475,-3.59,-3.59,76.41,36.41,-3.59,16.41,16.41,-3.59,16.41,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,39.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0485,16.41,-3.59,116.41,56.41,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,19.01
0.0495,-3.59,-3.59,16.41,16.41,16.41,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,39.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0505,-3.59,-3.59,16.41,16.41,-3.59,-3.59,-3.59,16.41,-3.59,16.41,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0515,16.41,-3.59,16.41,16.41,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,-0.99,-0.99,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
0.0525,-3.59,-3.59,36.41,16.41,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.73,-0.73,19.27,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.68,-0.68,19.32,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.99,19.01,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
