,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10
0.0175,-2.54734693,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0185,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0195,17.86081637,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,38.26897957,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0205,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,17.86081637,-2.54734693,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0215,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0225,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,19.81122452,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0235,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878
0.0245,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-2.54734693,17.86081637,38.26897957,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0255,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,57.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878,19.81122452,-0.59693878
0.0265,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.86081637,57.45265307,19.81122452,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0275,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,40.21938772,-0.59693878
0.0285,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,38.26897957,58.67714287,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
