,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-4.1645098,-4.1645098,15.8354902,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-3.66980393,-3.66980393,16.33019607,-3.66980393,16.33019607,15.93803917,-3.66980393,16.33019607,-3.66980393,-3.66980393,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765
0.0015,-4.1645098,15.4433333,-4.1645098,-4.1645098,-4.1645098,-4.1645098,15.4433333,-4.1645098,-4.1645098,15.8354902,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,18.57921569,-1.42078431,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,15.93803917,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765
0.0025,-4.1645098,35.0511765,15.8354902,-4.1645098,-4.1645098,15.4433333,-4.1645098,15.8354902,15.8354902,-4.1645098,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-3.66980393,-3.66980393,-3.66980393,16.33019607,-3.66980393,-3.66980393,-3.66980393,-3.66980393,16.33019607,-3.66980393,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765
0.0035,15.8354902,-4.1645098,-4.1645098,-4.1645098,15.8354902,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-3.66980393,-3.66980393,-3.66980393,-3.66980393,16.33019607,-3.66980393,-3.66980393,-3.66980393,-3.66980393,16.33019607,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,18.97588235,18.97588235,-1.02411765
0.0045,-4.1645098,15.4433333,15.8354902,-4.1645098,-4.1645098,-4.1645098,15.4433333,-4.1645098,-4.1645098,-4.1645098,-1.42078431,-1.42078431,-1.42078431,-1.42078431,-1.42078431,18.18705879,-1.42078431,-1.42078431,18.57921569,-1.42078431,-3.66980393,-3.66980393,-3.66980393,16.33019607,-3.66980393,-3.66980393,15.93803917,-3.66980393,-3.66980393,-3.66980393,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765
0.0055,-4.1645098,-4.1645098,-4.1645098,-4.1645098,-4.1645098,15.4433333,-4.1645098,-4.1645098,15.8354902,-4.1645098,-1.42078431,-1.42078431,-1.42078431,-1.42078431,18.57921569,-1.42078431,-1.42078431,-1.42078431,18.57921569,-1.42078431,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,18.97588235,-1.02411765,-1.02411765
0.0065,-4.1645098,15.4433333,-4.1645098,15.8354902,75.8354902,35.0511765,-4.1645098,35.8354902,15.8354902,15.8354902,-1.42078431,18.18705879,-1.42078431,-1.42078431,18.57921569,-1.42078431,18.18705879,18.57921569,-1.42078431,-1.42078431,-3.66980393,15.93803917,-3.66980393,16.33019607,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,16.33019607,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765
0.0075,-4.1645098,-4.1645098,-4.1645098,-4.1645098,35.8354902,15.4433333,-4.1645098,15.8354902,-4.1645098,-4.1645098,-1.42078431,-1.42078431,-1.42078431,18.57921569,-1.42078431,-1.42078431,-1.42078431,-1.42078431,18.57921569,-1.42078431,-3.66980393,-3.66980393,-3.66980393,-3.66980393,-3.66980393,15.93803917,-3.66980393,-3.66980393,16.33019607,16.33019607,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,18.58372545,-1.02411765,-1.02411765,-1.02411765
0.0085,15.8354902,35.0511765,75.8354902,35.8354902,-4.1645098,15.4433333,74.2668627,35.8354902,35.8354902,35.8354902,18.57921569,18.18705879,38.57921569,58.57921569,138.5792157,57.40274509,18.18705879,98.57921569,118.5792157,138.5792157,-3.66980393,-3.66980393,-3.66980393,16.33019607,-3.66980393,35.54588237,15.93803917,-3.66980393,56.33019607,16.33019607,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765,-1.02411765
0.0095,-4.1645098,93.8747059,-4.1645098,55.8354902,35.8354902,35.0511765,74.2668627,35.8354902,35.8354902,35.8354902,-1.42078431,37.79490199,38.57921569,38.57921569,138.5792157,77.01058819,77.01058819,18.57921569,38.57921569,98.57921569,16.33019607,15.93803917,16.33019607,-3.66980393,16.33019607,-3.66980393,-3.66980393,36.33019607,-3.66980393,36.33019607,-1.02411765,-1.02411765,38.97588235,-1.02411765,18.97588235,-1.02411765,18.58372545,78.97588235,-1.02411765,38.97588235
0.0105,55.8354902,35.0511765,15.8354902,75.8354902,15.8354902,-4.1645098,-4.1645098,15.8354902,75.8354902,-4.1645098,18.57921569,77.01058819,98.57921569,158.5792157,58.57921569,18.18705879,37.79490199,18.57921569,58.57921569,18.57921569,-3.66980393,35.54588237,-3.66980393,36.33019607,36.33019607,55.15372547,55.15372547,56.33019607,116.3301961,116.3301961,-1.02411765,18.58372545,18.97588235,38.97588235,18.97588235,97.01509805,97.01509805,118.9758824,178.9758824,118.9758824
0.0115,15.8354902,-4.1645098,15.8354902,35.8354902,55.8354902,-4.1645098,93.8747059,55.8354902,-4.1645098,35.8354902,18.57921569,57.40274509,58.57921569,18.57921569,38.57921569,57.40274509,57.40274509,58.57921569,-1.42078431,118.5792157,-3.66980393,74.76156857,36.33019607,76.33019607,56.33019607,113.9772549,94.36941177,36.33019607,76.33019607,36.33019607,-1.02411765,18.58372545,18.97588235,78.97588235,18.97588235,155.8386275,155.8386275,118.9758824,78.97588235,78.97588235
0.0125,15.8354902,35.0511765,15.8354902,15.8354902,35.8354902,15.4433333,35.0511765,35.8354902,35.8354902,55.8354902,-1.42078431,-1.42078431,58.57921569,18.57921569,38.57921569,37.79490199,57.40274509,38.57921569,78.57921569,38.57921569,16.33019607,15.93803917,16.33019607,136.3301961,76.33019607,15.93803917,74.76156857,-3.66980393,36.33019607,36.33019607,38.97588235,38.19156865,78.97588235,38.97588235,78.97588235,57.79941175,57.79941175,78.97588235,138.9758824,58.97588235
0.0135,-4.1645098,15.4433333,35.8354902,55.8354902,15.8354902,74.2668627,93.8747059,75.8354902,15.8354902,35.8354902,-1.42078431,-1.42078431,98.57921569,98.57921569,58.57921569,96.61843139,57.40274509,98.57921569,98.57921569,18.57921569,16.33019607,35.54588237,16.33019607,36.33019607,16.33019607,35.54588237,35.54588237,76.33019607,36.33019607,36.33019607,18.97588235,18.58372545,58.97588235,-1.02411765,-1.02411765,116.6229412,77.40725485,78.97588235,18.97588235,38.97588235
