,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0005,-3.32816327,16.67183673,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,16.8222449,-3.1777551,-3.1777551,-3.1777551,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.42244898,-1.42244898,-1.42244898,18.57755102,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0015,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-1.32265306,18.67734694,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,16.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,36.90285714,-3.09714286,-3.1777551,16.8222449,-3.1777551,16.8222449,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,18.69612245,-1.30387755,-1.42244898,18.57755102,-1.42244898,18.57755102,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0025,-3.32816327,-3.32816327,-3.32816327,16.67183673,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-1.32265306,-1.32265306,-1.32265306,18.67734694,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,17.31102044,-3.09714286,-3.09714286,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,36.8222449,-3.1777551,-1.43285714,18.56714286,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.30387755,-1.30387755,18.69612245,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0035,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,16.67183673,-3.32816327,-3.32816327,-3.32816327,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-3.09714286,-3.09714286,-3.09714286,16.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,16.90285714,16.90285714,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,18.69612245,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0045,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,-3.32816327,16.67183673,-3.32816327,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-1.32265306,-3.09714286,-3.09714286,-3.09714286,16.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.1777551,-3.1777551,-3.1777551,16.8222449,-3.1777551,16.8222449,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-1.43285714,-1.43285714,-1.43285714,18.56714286,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.30387755,18.69612245,-1.30387755,-1.30387755,-1.30387755,18.69612245,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0055,-3.32816327,-3.32816327,-3.32816327,-3.32816327,56.67183673,56.67183673,-3.32816327,-3.32816327,-3.32816327,36.67183673,-1.32265306,-1.32265306,18.67734694,-1.32265306,-1.32265306,18.67734694,-1.32265306,-1.32265306,18.67734694,-1.32265306,-3.09714286,-3.09714286,-3.09714286,16.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,16.90285714,-3.09714286,16.8222449,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-3.1777551,-1.43285714,18.56714286,-1.43285714,18.56714286,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,18.56714286,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,-1.30387755,38.69612245,-1.30387755,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0065,96.67183673,16.67183673,76.67183673,-3.32816327,16.67183673,36.67183673,36.67183673,17.08000003,16.67183673,16.67183673,38.67734694,18.67734694,158.6773469,158.6773469,98.67734694,118.6773469,178.6773469,100.7181632,138.6773469,218.6773469,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.1777551,56.8222449,-3.1777551,36.8222449,-3.1777551,-3.1777551,16.8222449,37.6385714,16.8222449,16.8222449,-1.43285714,38.56714286,-1.43285714,18.56714286,-1.43285714,18.56714286,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.30387755,18.69612245,38.69612245,18.69612245,38.69612245,38.69612245,98.69612245,59.92061225,58.69612245,98.69612245,18.57755102,58.57755102,38.57755102,-1.42244898,38.57755102,18.57755102,18.57755102,-1.42244898,-1.42244898,18.57755102
0.0075,96.67183673,56.67183673,16.67183673,-3.32816327,-3.32816327,16.67183673,-3.32816327,17.08000003,-3.32816327,-3.32816327,138.6773469,138.6773469,258.6773469,198.6773469,138.6773469,258.6773469,98.67734694,121.1263265,138.6773469,118.6773469,16.90285714,36.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,16.90285714,-3.09714286,-3.09714286,-3.09714286,16.8222449,16.8222449,-3.1777551,-3.1777551,36.8222449,-3.1777551,16.8222449,-3.1777551,-3.1777551,-3.1777551,38.56714286,18.56714286,-1.43285714,18.56714286,-1.43285714,-1.43285714,-1.43285714,18.97530616,-1.43285714,-1.43285714,178.6961225,158.6961225,78.69612245,98.69612245,138.6961225,218.6961225,58.69612245,161.9614286,118.6961225,78.69612245,18.57755102,78.57755102,38.57755102,-1.42244898,18.57755102,-1.42244898,-1.42244898,-1.42244898,-1.42244898,-1.42244898
0.0085,56.67183673,56.67183673,36.67183673,16.67183673,16.67183673,16.67183673,-3.32816327,-3.32816327,36.67183673,16.67183673,58.67734694,78.67734694,58.67734694,118.6773469,78.67734694,98.67734694,258.6773469,141.5344898,198.6773469,118.6773469,-3.09714286,-3.09714286,-3.09714286,-3.09714286,16.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,16.90285714,56.8222449,-3.1777551,16.8222449,36.8222449,-3.1777551,36.8222449,16.8222449,-3.1777551,-3.1777551,-3.1777551,18.56714286,18.56714286,-1.43285714,-1.43285714,-1.43285714,-1.43285714,-1.43285714,18.97530616,-1.43285714,18.56714286,18.69612245,18.69612245,58.69612245,158.6961225,138.6961225,58.69612245,58.69612245,59.92061225,58.69612245,78.69612245,18.57755102,58.57755102,18.57755102,18.57755102,-1.42244898,18.57755102,-1.42244898,18.98571432,-1.42244898,18.57755102
0.0095,16.67183673,-3.32816327,16.67183673,-3.32816327,36.67183673,16.67183673,36.67183673,119.1208163,16.67183673,36.67183673,98.67734694,98.67734694,298.6773469,158.6773469,158.6773469,138.6773469,78.67734694,223.1671428,138.6773469,178.6773469,16.90285714,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,-3.09714286,36.8222449,16.8222449,16.8222449,-3.1777551,16.8222449,76.8222449,-3.1777551,17.2304082,16.8222449,16.8222449,18.56714286,-1.43285714,-1.43285714,18.56714286,-1.43285714,38.56714286,-1.43285714,39.38346936,18.56714286,18.56714286,98.69612245,58.69612245,178.6961225,178.6961225,118.6961225,118.6961225,138.6961225,141.5532654,198.6961225,158.6961225,-1.42244898,38.57755102,-1.42244898,18.57755102,38.57755102,18.57755102,-1.42244898,18.98571432,-1.42244898,38.57755102
