,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10
0.0005,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,19.22285717,-1.18530613,17.90428574,-2.50387756,-2.50387756,-2.50387756,17.49612244,17.49612244,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,19.39020409,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-2.81795917,-2.81795917,-2.81795917,-2.81795917,17.18204083,-2.81795917,17.59020413,-2.81795917,-2.81795917,-2.81795917
0.0015,-1.60265305,-1.60265305,18.80551025,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,19.79836739,-0.60979591,-2.81795917,17.59020413,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,37.18204083
0.0025,-1.60265305,-1.60265305,18.80551025,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-2.50387756,-2.50387756,-2.50387756,17.90428574,37.49612244,-2.50387756,38.31244894,-2.50387756,-2.50387756,-2.50387756,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917
0.0035,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,18.80551025,-1.60265305,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-2.50387756,-2.50387756,17.90428574,-2.50387756,17.49612244,-2.50387756,-2.50387756,17.90428574,-2.50387756,17.49612244,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,17.59020413,-2.81795917,-2.81795917,17.59020413,-2.81795917,-2.81795917,17.59020413,-2.81795917,-2.81795917,-2.81795917
0.0045,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,-1.60265305,18.80551025,-1.60265305,-1.60265305,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,17.90428574,-2.50387756,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-0.60979591,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917,-2.81795917
0.0055,39.21367345,80.03000005,59.62183675,141.2544899,178.397347,118.397347,182.0708164,120.8463266,100.4381633,258.397347,80.44734697,121.2636735,19.22285717,-1.18530613,38.81469387,38.81469387,-1.18530613,19.22285717,-1.18530613,-1.18530613,140.3532653,99.53693874,38.31244894,17.90428574,57.49612244,17.49612244,17.90428574,17.90428574,17.90428574,-2.50387756,-0.60979591,19.79836739,-0.60979591,40.20653059,39.39020409,99.39020409,40.20653059,81.02285719,40.20653059,39.39020409,99.22285713,37.99836733,17.59020413,17.59020413,37.18204083,17.18204083,-2.81795917,37.99836733,17.59020413,17.18204083
0.0065,182.0708164,222.8871429,304.519796,222.8871429,178.397347,278.397347,345.3361225,141.2544899,324.9279592,158.397347,19.22285717,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,39.63102037,-1.18530613,-1.18530613,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,-2.50387756,40.20653059,19.79836739,-0.60979591,-0.60979591,-0.60979591,59.39020409,-0.60979591,19.79836739,-0.60979591,59.39020409,17.59020413,58.40653063,-2.81795917,17.59020413,-2.81795917,37.18204083,-2.81795917,-2.81795917,-2.81795917,17.18204083
0.0075,243.2953062,263.7034694,284.1116327,345.3361225,278.397347,258.397347,263.7034694,284.1116327,141.2544899,198.397347,19.22285717,-1.18530613,39.63102037,19.22285717,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-1.18530613,-2.50387756,17.90428574,17.90428574,17.90428574,-2.50387756,17.49612244,-2.50387756,-2.50387756,17.90428574,-2.50387756,60.61469389,19.79836739,40.20653059,60.61469389,59.39020409,59.39020409,101.4310204,40.20653059,40.20653059,39.39020409,37.99836733,17.59020413,17.59020413,37.99836733,77.18204083,37.18204083,58.40653063,78.81469393,37.99836733,37.18204083
0.0085,222.8871429,182.0708164,161.6626531,161.6626531,138.397347,78.39734695,161.6626531,161.6626531,100.4381633,-1.60265305,19.22285717,100.8555102,60.03918367,39.63102037,38.81469387,18.81469387,39.63102037,141.6718368,19.22285717,38.81469387,17.90428574,38.31244894,17.90428574,38.31244894,17.49612244,37.49612244,38.31244894,-2.50387756,17.90428574,57.49612244,60.61469389,81.02285719,60.61469389,40.20653059,39.39020409,79.39020409,101.4310204,60.61469389,40.20653059,79.39020409,99.22285713,37.99836733,58.40653063,17.59020413,137.1820408,57.18204083,37.99836733,37.99836733,99.22285713,57.18204083
0.0095,141.2544899,120.8463266,59.62183675,100.4381633,58.39734695,-1.60265305,-1.60265305,18.80551025,18.80551025,118.397347,60.03918367,39.63102037,60.03918367,19.22285717,58.81469387,38.81469387,39.63102037,141.6718368,19.22285717,78.81469387,-2.50387756,-2.50387756,38.31244894,79.12877554,-2.50387756,17.49612244,-2.50387756,-2.50387756,-2.50387756,17.49612244,101.4310204,-0.60979591,19.79836739,19.79836739,-0.60979591,39.39020409,19.79836739,19.79836739,40.20653059,39.39020409,99.22285713,37.99836733,58.40653063,17.59020413,17.18204083,37.18204083,17.59020413,58.40653063,17.59020413,-2.81795917
