,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0105,56.09464556,57.22586726,37.61802416,18.01018096,18.01018096,37.61802416,37.61802416,-1.59766214,17.63310706,17.63310706,55.33389896,36.85727756,17.24943436,76.07296376,36.85727756,36.85727756,56.46512066,17.24943436,36.10312976,74.56466816,76.21134991,-0.71172699,58.11180241,38.50395931,97.32748871,77.71964551,18.89611611,77.71964551,133.9036576,-0.71172699,36.98925342,96.56693062,-1.47228508,18.13555802,-1.47228508,18.13555802,18.13555802,18.13555802,36.98925342,17.75848412,17.64083707,76.84144037,57.23359727,57.23359727,57.23359727,18.01791097,37.62575417,37.62575417,36.87160637,56.10237557,29.43325796,69.40309196,10.57956256,69.40309196,49.79524886,-9.02828054,30.18740576,10.57956256,29.43325796,-9.02828054
0.0115,94.55618406,-1.59766214,18.01018096,37.61802416,18.01018096,37.61802416,37.61802416,18.01018096,17.63310706,36.86387636,55.33389896,17.24943436,36.85727756,36.85727756,17.24943436,56.46512066,17.24943436,36.85727756,55.33389896,93.79543746,18.51904221,38.50395931,-0.71172699,18.89611611,18.89611611,38.50395931,18.89611611,18.89611611,18.51904221,56.98058071,17.75848412,18.13555802,-1.47228508,37.74340122,-1.47228508,18.13555802,-1.47228508,-1.47228508,17.75848412,17.75848412,36.87160637,18.01791097,18.01791097,-1.58993213,37.62575417,-1.58993213,57.23359727,37.62575417,17.64083707,36.87160637,10.20248866,49.79524886,10.57956256,10.57956256,30.18740576,30.18740576,10.57956256,10.57956256,-9.02828054,-9.02828054
0.0125,36.86387636,-1.59766214,-1.59766214,37.61802416,-1.59766214,-1.59766214,-1.59766214,-1.59766214,17.63310706,-1.59766214,132.2569759,17.24943436,-2.35840874,76.07296376,-2.35840874,17.24943436,36.85727756,17.24943436,16.87236046,16.87236046,18.51904221,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,18.51904221,-0.71172699,36.98925342,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,36.87160637,37.62575417,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,17.64083707,29.43325796,10.57956256,10.57956256,10.57956256,10.57956256,10.57956256,10.57956256,-9.02828054,10.20248866,-9.02828054
0.0135,17.63310706,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,36.10312976,17.24943436,17.24943436,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,16.87236046,-0.71172699,-0.71172699,18.89611611,18.89611611,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-1.47228508,18.13555802,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,17.64083707,18.01791097,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-9.02828054,-9.02828054,-9.02828054,10.57956256,-9.02828054,10.57956256,-9.02828054,-9.02828054,-9.02828054,-9.02828054
0.0145,-1.59766214,-1.59766214,18.01018096,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,16.87236046,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,18.51904221,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,36.98925342,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,36.87160637,18.01791097,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,29.43325796,-9.02828054,10.57956256,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054
0.0155,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,16.87236046,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,10.20248866,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054
0.0165,17.63310706,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,16.87236046,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,10.20248866,10.57956256,10.57956256,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054
0.0175,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054
0.0185,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,17.24943436,-2.35840874,-2.35840874,-2.35840874,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,10.20248866,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054
0.0195,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-1.59766214,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-2.35840874,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-0.71172699,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.47228508,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-1.58993213,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054,-9.02828054
