,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0105,-0.32383888,18.54408562,18.90693032,18.90693032,18.54408562,18.90693032,37.41201022,38.13769962,115.0607765,18.54408562,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,18.6493106,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,19.07873727,-0.15203193,19.07873727,37.58381717,-0.15203193,19.07873727,56.45174167,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,19.04989112,-0.18087808,19.04989112,19.04989112,37.55497102,-0.09560957,-0.09560957,19.13515963,19.13515963,18.77231493,19.13515963,18.77231493,19.13515963,-0.09560957,56.50816403,-0.07601594,-0.07601594,-0.07601594,-0.07601594,18.79190856,19.15475326,18.79190856,-0.07601594,19.15475326,18.79190856
0.0115,18.54408562,-0.32383888,-0.32383888,18.90693032,18.54408562,95.83000732,75.14785922,95.83000732,18.90693032,94.01578372,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,18.6493106,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,18.71589257,-0.15203193,18.71589257,-0.15203193,19.07873727,18.71589257,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,18.68704642,19.04989112,38.28066042,18.68704642,18.77231493,-0.09560957,-0.09560957,-0.09560957,18.77231493,38.36592893,-0.09560957,57.59669813,-0.09560957,37.64023953,-0.07601594,-0.07601594,-0.07601594,-0.07601594,18.79190856,-0.07601594,56.52775766,57.61629176,19.15475326,18.79190856
0.0125,-0.32383888,-0.32383888,-0.32383888,18.90693032,37.41201022,38.13769962,18.54408562,38.13769962,57.36846882,18.54408562,-0.2186139,-0.2186139,-0.2186139,19.0121553,18.6493106,19.0121553,-0.2186139,57.4736938,38.2429246,37.5172352,-0.15203193,-0.15203193,19.07873727,57.54027577,56.45174167,76.77104497,37.58381717,38.30950657,38.30950657,18.71589257,-0.18087808,-0.18087808,-0.18087808,-0.18087808,37.55497102,38.28066042,56.42289552,76.74219882,134.4345065,75.29082002,-0.09560957,-0.09560957,-0.09560957,-0.09560957,75.37608853,57.59669813,-0.09560957,76.82746733,-0.09560957,37.64023953,-0.07601594,-0.07601594,-0.07601594,38.38552256,56.52775766,-0.07601594,94.26360666,115.3085995,19.15475326,75.39568216
0.0135,-0.32383888,-0.32383888,57.36846882,153.5223149,94.01578372,95.83000732,37.41201022,76.59923802,38.13769962,18.54408562,-0.2186139,-0.2186139,-0.2186139,19.0121553,-0.2186139,-0.2186139,37.5172352,19.0121553,38.2429246,56.3851597,-0.15203193,-0.15203193,19.07873727,76.77104497,56.45174167,96.00181427,113.0555153,19.07873727,19.07873727,56.45174167,-0.18087808,-0.18087808,57.51142962,57.51142962,56.42289552,153.6652757,150.7625181,-0.18087808,76.74219882,18.68704642,-0.09560957,-0.09560957,19.13515963,-0.09560957,56.50816403,38.36592893,18.77231493,76.82746733,19.13515963,37.64023953,-0.07601594,-0.07601594,-0.07601594,115.3085995,131.9994558,96.07783026,131.9994558,76.84706096,57.61629176,75.39568216
0.0145,37.41201022,-0.32383888,95.83000732,18.90693032,75.14785922,38.13769962,75.14785922,-0.32383888,18.90693032,-0.32383888,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,57.4736938,134.3967707,112.9889333,-0.15203193,18.71589257,19.07873727,19.07873727,18.71589257,38.30950657,-0.15203193,-0.15203193,57.54027577,-0.15203193,-0.18087808,-0.18087808,-0.18087808,19.04989112,18.68704642,19.04989112,37.55497102,-0.18087808,-0.18087808,37.55497102,18.77231493,18.77231493,19.13515963,38.36592893,37.64023953,19.13515963,37.64023953,38.36592893,38.36592893,37.64023953,18.79190856,18.79190856,57.61629176,76.84706096,37.65983316,57.61629176,56.52775766,96.07783026,-0.07601594,37.65983316
0.0155,18.54408562,56.27993472,115.0607765,134.2915457,150.6195573,57.36846882,37.41201022,18.90693032,18.90693032,18.54408562,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,38.2429246,56.3851597,192.0890784,76.704463,75.2530842,-0.15203193,-0.15203193,-0.15203193,-0.15203193,18.71589257,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.18087808,18.68704642,19.04989112,-0.18087808,18.68704642,57.51142962,56.42289552,19.04989112,-0.18087808,18.68704642,18.77231493,-0.09560957,-0.09560957,19.13515963,94.24401303,38.36592893,-0.09560957,-0.09560957,19.13515963,18.77231493,-0.07601594,-0.07601594,38.38552256,19.15475326,131.9994558,-0.07601594,56.52775766,19.15475326,38.38552256,18.79190856
0.0165,-0.32383888,18.54408562,18.90693032,76.59923802,37.41201022,38.13769962,18.54408562,-0.32383888,18.90693032,37.41201022,-0.2186139,-0.2186139,-0.2186139,-0.2186139,18.6493106,115.1660015,207.3285559,230.5506169,76.704463,131.8568578,-0.15203193,-0.15203193,38.30950657,19.07873727,-0.15203193,38.30950657,37.58381717,-0.15203193,-0.15203193,37.58381717,18.68704642,-0.18087808,-0.18087808,-0.18087808,-0.18087808,57.51142962,56.42289552,19.04989112,95.97296812,37.55497102,-0.09560957,-0.09560957,57.59669813,-0.09560957,37.64023953,57.59669813,18.77231493,19.13515963,19.13515963,-0.09560957,37.65983316,18.79190856,38.38552256,57.61629176,75.39568216,38.38552256,56.52775766,19.15475326,19.15475326,-0.07601594
0.0175,-0.32383888,94.01578372,76.59923802,38.13769962,-0.32383888,38.13769962,-0.32383888,-0.32383888,18.90693032,-0.32383888,-0.2186139,-0.2186139,-0.2186139,38.2429246,112.9889333,19.0121553,150.7247823,76.704463,115.1660015,94.1210087,18.71589257,-0.15203193,38.30950657,19.07873727,18.71589257,19.07873727,-0.15203193,-0.15203193,38.30950657,18.71589257,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,19.04989112,75.29082002,19.04989112,-0.18087808,75.29082002,-0.09560957,56.50816403,-0.09560957,-0.09560957,18.77231493,19.13515963,-0.09560957,38.36592893,57.59669813,37.64023953,18.79190856,37.65983316,38.38552256,57.61629176,18.79190856,57.61629176,56.52775766,38.38552256,19.15475326,18.79190856
0.0185,-0.32383888,18.54408562,-0.32383888,-0.32383888,18.54408562,-0.32383888,37.41201022,57.36846882,-0.32383888,56.27993472,-0.2186139,-0.2186139,-0.2186139,19.0121553,37.5172352,76.704463,56.3851597,153.6275399,172.8583092,37.5172352,18.71589257,-0.15203193,19.07873727,-0.15203193,18.71589257,38.30950657,18.71589257,-0.15203193,-0.15203193,18.71589257,18.68704642,-0.18087808,-0.18087808,-0.18087808,-0.18087808,57.51142962,37.55497102,38.28066042,-0.18087808,56.42289552,-0.09560957,18.77231493,-0.09560957,-0.09560957,-0.09560957,38.36592893,18.77231493,38.36592893,19.13515963,18.77231493,18.79190856,18.79190856,38.38552256,19.15475326,18.79190856,-0.07601594,56.52775766,38.38552256,115.3085995,18.79190856
0.0195,18.54408562,-0.32383888,18.90693032,-0.32383888,56.27993472,-0.32383888,37.41201022,76.59923802,38.13769962,94.01578372,18.6493106,-0.2186139,38.2429246,57.4736938,56.3851597,134.3967707,150.7247823,134.3967707,57.4736938,56.3851597,-0.15203193,18.71589257,38.30950657,-0.15203193,37.58381717,38.30950657,37.58381717,19.07873727,19.07873727,37.58381717,-0.18087808,18.68704642,-0.18087808,-0.18087808,18.68704642,57.51142962,75.29082002,38.28066042,57.51142962,18.68704642,-0.09560957,18.77231493,19.13515963,-0.09560957,37.64023953,19.13515963,18.77231493,-0.09560957,19.13515963,56.50816403,18.79190856,-0.07601594,19.15475326,19.15475326,-0.07601594,57.61629176,-0.07601594,19.15475326,57.61629176,18.79190856
0.0205,18.54408562,18.54408562,57.36846882,95.83000732,56.27993472,-0.32383888,18.54408562,38.13769962,76.59923802,18.54408562,-0.2186139,-0.2186139,19.0121553,115.1660015,75.2530842,38.2429246,18.6493106,38.2429246,38.2429246,37.5172352,18.71589257,-0.15203193,-0.15203193,-0.15203193,-0.15203193,19.07873727,37.58381717,-0.15203193,19.07873727,-0.15203193,-0.18087808,18.68704642,19.04989112,38.28066042,-0.18087808,38.28066042,-0.18087808,38.28066042,19.04989112,37.55497102,-0.09560957,-0.09560957,19.13515963,38.36592893,-0.09560957,38.36592893,56.50816403,38.36592893,19.13515963,18.77231493,18.79190856,-0.07601594,38.38552256,-0.07601594,18.79190856,38.38552256,18.79190856,19.15475326,115.3085995,-0.07601594
0.0215,37.41201022,18.54408562,-0.32383888,18.90693032,37.41201022,18.90693032,37.41201022,38.13769962,76.59923802,75.14785922,-0.2186139,75.2530842,19.0121553,19.0121553,18.6493106,57.4736938,18.6493106,57.4736938,38.2429246,18.6493106,37.58381717,-0.15203193,19.07873727,19.07873727,-0.15203193,19.07873727,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,38.28066042,18.68704642,19.04989112,19.04989112,-0.18087808,18.77231493,-0.09560957,38.36592893,-0.09560957,-0.09560957,19.13515963,18.77231493,-0.09560957,-0.09560957,18.77231493,-0.07601594,18.79190856,19.15475326,38.38552256,-0.07601594,19.15475326,37.65983316,19.15475326,76.84706096,18.79190856
0.0225,37.41201022,18.54408562,38.13769962,18.90693032,56.27993472,-0.32383888,18.54408562,18.90693032,115.0607765,37.41201022,-0.2186139,37.5172352,38.2429246,38.2429246,37.5172352,38.2429246,18.6493106,-0.2186139,19.0121553,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,19.07873727,-0.15203193,-0.15203193,-0.18087808,-0.18087808,19.04989112,-0.18087808,-0.18087808,-0.18087808,18.68704642,-0.18087808,19.04989112,-0.18087808,-0.09560957,56.50816403,38.36592893,-0.09560957,18.77231493,38.36592893,37.64023953,19.13515963,38.36592893,-0.09560957,18.79190856,18.79190856,-0.07601594,38.38552256,18.79190856,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0235,18.54408562,37.41201022,38.13769962,-0.32383888,18.54408562,-0.32383888,-0.32383888,18.90693032,18.90693032,-0.32383888,37.5172352,37.5172352,19.0121553,19.0121553,18.6493106,-0.2186139,-0.2186139,-0.2186139,19.0121553,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,75.29082002,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,18.77231493,18.77231493,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.07601594,18.79190856,-0.07601594,19.15475326,-0.07601594,-0.07601594,-0.07601594,-0.07601594,19.15475326,-0.07601594
0.0245,56.27993472,18.54408562,-0.32383888,18.90693032,-0.32383888,18.90693032,18.54408562,-0.32383888,-0.32383888,-0.32383888,37.5172352,94.1210087,115.1660015,19.0121553,18.6493106,-0.2186139,-0.2186139,19.0121553,-0.2186139,-0.2186139,18.71589257,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,19.07873727,-0.15203193,-0.18087808,18.68704642,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,18.68704642,56.50816403,18.77231493,19.13515963,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,37.65983316,37.65983316,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0255,18.54408562,18.54408562,18.90693032,-0.32383888,18.54408562,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,18.6493106,37.5172352,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,19.0121553,-0.2186139,-0.2186139,56.45174167,-0.15203193,-0.15203193,-0.15203193,18.71589257,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,37.55497102,18.68704642,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,37.64023953,-0.09560957,19.13515963,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0265,37.41201022,18.54408562,38.13769962,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,56.3851597,37.5172352,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,37.64023953,37.64023953,38.36592893,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,18.79190856,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0275,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,37.55497102,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.09560957,18.77231493,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,18.79190856,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0285,37.41201022,-0.32383888,-0.32383888,-0.32383888,18.54408562,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,18.6493106,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,18.77231493,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,18.79190856,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0295,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,18.68704642,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
0.0305,18.54408562,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.32383888,-0.2186139,-0.2186139,19.0121553,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.2186139,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.15203193,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.18087808,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.09560957,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594,-0.07601594
