,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-9.23025856,-9.23025856,28.50559054,-9.23025856,9.28825994,28.50559054,28.50559054,-9.23025856,-9.23025856,-9.23025856,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,-4.40513626,-4.40513626,14.11338224,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629
0.0015,-9.23025856,-9.23025856,9.63766594,-9.23025856,9.28825994,-9.23025856,9.63766594,9.63766594,9.63766594,9.63766594,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,-4.40513626,-4.40513626,14.11338224,51.15041934,14.46278824,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629,-2.86687629
0.0025,28.50559054,-9.23025856,-9.23025856,9.28825994,27.80677844,9.63766594,28.50559054,-9.23025856,-9.23025856,-9.23025856,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,-4.40513626,14.46278824,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629
0.0035,-9.23025856,9.63766594,9.63766594,9.28825994,9.28825994,28.50559054,9.63766594,9.63766594,-9.23025856,9.63766594,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,18.12631025,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,-4.40513626,-4.40513626,14.11338224,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629
0.0045,-9.23025856,-9.23025856,-9.23025856,-9.23025856,9.28825994,-9.23025856,47.37351504,-9.23025856,-9.23025856,-9.23025856,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,18.12631025,-0.74161425,-0.74161425,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,14.46278824,-4.40513626,14.46278824,-4.40513626,-2.86687629,-2.86687629,-2.86687629,-2.86687629,15.65164221,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629
0.0055,47.37351504,9.63766594,9.63766594,46.32529704,64.84381554,85.10936404,66.24143954,85.10936404,66.24143954,66.24143954,18.12631025,-0.74161425,-0.74161425,17.77690425,36.29542275,-0.74161425,18.12631025,-0.74161425,-0.74161425,-0.74161425,-4.40513626,33.33071284,14.46278824,88.18745634,106.7059748,71.06656184,14.46278824,52.19863734,14.46278824,-4.40513626,16.00104821,72.60482181,72.60482181,52.68867931,15.65164221,16.00104821,91.47274631,53.73689731,53.73689731,34.86897281
0.0065,28.50559054,85.10936404,179.4489867,305.5845562,268.5475192,179.4489867,179.4489867,311.5244584,273.7886093,386.9961565,-0.74161425,74.73008385,18.12631025,17.77690425,36.29542275,36.99423485,-0.74161425,-0.74161425,-0.74161425,-0.74161425,33.33071284,71.06656184,14.46278824,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,72.60482181,53.73689731,16.00104821,15.65164221,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629
0.0075,349.2603074,481.3357791,575.6754018,398.1771488,583.362334,688.8829489,575.6754018,670.0150244,537.9395527,481.3357791,36.99423485,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,52.19863734,-4.40513626,-4.40513626,-4.40513626,14.11338224,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,34.86897281,16.00104821,34.86897281,-2.86687629,15.65164221,-2.86687629,34.86897281,-2.86687629,-2.86687629,-2.86687629
0.0085,349.2603074,424.7320056,311.5244584,379.6586303,268.5475192,311.5244584,311.5244584,273.7886093,424.7320056,405.864081,18.12631025,-0.74161425,18.12631025,-0.74161425,17.77690425,18.12631025,18.12631025,18.12631025,36.99423485,55.86215935,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,16.00104821,16.00104821,-2.86687629,34.17016071,52.68867931,34.86897281,-2.86687629,34.86897281,34.86897281,-2.86687629
0.0095,481.3357791,386.9961565,311.5244584,268.5475192,231.5104821,236.0527603,179.4489867,292.6565339,122.8452131,217.1848357,36.99423485,36.99423485,36.99423485,17.77690425,91.85097835,18.12631025,36.99423485,36.99423485,18.12631025,-0.74161425,-4.40513626,-4.40513626,-4.40513626,32.63190074,14.11338224,14.46278824,-4.40513626,52.19863734,-4.40513626,14.46278824,72.60482181,34.86897281,53.73689731,52.68867931,34.17016071,16.00104821,148.0765199,53.73689731,72.60482181,72.60482181
0.0105,122.8452131,236.0527603,85.10936404,120.399371,120.399371,141.7131376,103.9772886,217.1848357,179.4489867,103.9772886,-0.74161425,55.86215935,55.86215935,17.77690425,-0.74161425,55.86215935,55.86215935,36.99423485,-0.74161425,74.73008385,14.46278824,14.46278824,52.19863734,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,33.33071284,14.46278824,110.3406709,34.86897281,34.86897281,15.65164221,-2.86687629,16.00104821,-2.86687629,16.00104821,16.00104821,34.86897281
0.0115,273.7886093,254.9206848,122.8452131,231.5104821,46.32529704,160.5810622,160.5810622,198.3169112,198.3169112,160.5810622,36.99423485,-0.74161425,36.99423485,17.77690425,54.81394135,36.99423485,55.86215935,-0.74161425,18.12631025,36.99423485,14.46278824,-4.40513626,-4.40513626,14.11338224,14.11338224,-4.40513626,-4.40513626,14.46278824,52.19863734,-4.40513626,16.00104821,34.86897281,16.00104821,15.65164221,15.65164221,-2.86687629,34.86897281,-2.86687629,-2.86687629,34.86897281
0.0125,103.9772886,198.3169112,85.10936404,83.36233404,46.32529704,103.9772886,141.7131376,47.37351504,47.37351504,66.24143954,-0.74161425,-0.74161425,-0.74161425,17.77690425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,14.46278824,14.46278824,-4.40513626,-4.40513626,-4.40513626,34.86897281,-2.86687629,-2.86687629,15.65164221,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629
0.0135,179.4489867,254.9206848,66.24143954,46.32529704,27.80677844,85.10936404,103.9772886,122.8452131,85.10936404,47.37351504,-0.74161425,-0.74161425,-0.74161425,-0.74161425,17.77690425,-0.74161425,18.12631025,-0.74161425,-0.74161425,18.12631025,14.46278824,-4.40513626,-4.40513626,51.15041934,-4.40513626,-4.40513626,14.46278824,33.33071284,33.33071284,-4.40513626,34.86897281,53.73689731,-2.86687629,-2.86687629,-2.86687629,16.00104821,16.00104821,-2.86687629,16.00104821,16.00104821
0.0145,103.9772886,141.7131376,85.10936404,27.80677844,64.84381554,47.37351504,47.37351504,9.63766594,66.24143954,85.10936404,18.12631025,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,18.12631025,-0.74161425,18.12631025,14.46278824,14.46278824,-4.40513626,14.11338224,-4.40513626,14.46278824,-4.40513626,-4.40513626,33.33071284,-4.40513626,34.86897281,-2.86687629,-2.86687629,15.65164221,15.65164221,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629
0.0155,103.9772886,160.5810622,9.63766594,64.84381554,27.80677844,47.37351504,85.10936404,66.24143954,66.24143954,28.50559054,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,18.12631025,-0.74161425,33.33071284,14.46278824,-4.40513626,14.11338224,-4.40513626,33.33071284,-4.40513626,-4.40513626,14.46278824,14.46278824,-2.86687629,53.73689731,-2.86687629,34.17016071,-2.86687629,-2.86687629,53.73689731,34.86897281,-2.86687629,-2.86687629
0.0165,85.10936404,103.9772886,47.37351504,27.80677844,-9.23025856,66.24143954,9.63766594,9.63766594,66.24143954,28.50559054,-0.74161425,-0.74161425,-0.74161425,-0.74161425,17.77690425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,33.33071284,14.46278824,-4.40513626,14.11338224,14.11338224,-4.40513626,14.46278824,14.46278824,-4.40513626,-4.40513626,34.86897281,-2.86687629,-2.86687629,34.17016071,15.65164221,-2.86687629,-2.86687629,16.00104821,16.00104821,-2.86687629
0.0175,122.8452131,85.10936404,9.63766594,27.80677844,9.28825994,-9.23025856,-9.23025856,9.63766594,47.37351504,9.63766594,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,18.12631025,-0.74161425,-0.74161425,-0.74161425,52.19863734,33.33071284,-4.40513626,-4.40513626,-4.40513626,14.46278824,-4.40513626,14.46278824,14.46278824,14.46278824,-2.86687629,16.00104821,-2.86687629,-2.86687629,15.65164221,-2.86687629,34.86897281,16.00104821,-2.86687629,-2.86687629
0.0185,9.63766594,66.24143954,9.63766594,9.28825994,9.28825994,28.50559054,-9.23025856,-9.23025856,28.50559054,-9.23025856,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,52.19863734,14.46278824,-4.40513626,14.11338224,-4.40513626,14.46278824,33.33071284,14.46278824,-4.40513626,-4.40513626,53.73689731,34.86897281,-2.86687629,-2.86687629,15.65164221,34.86897281,-2.86687629,-2.86687629,-2.86687629,34.86897281
0.0195,47.37351504,28.50559054,9.63766594,-9.23025856,-9.23025856,-9.23025856,9.63766594,9.63766594,9.63766594,9.63766594,-0.74161425,-0.74161425,-0.74161425,-0.74161425,17.77690425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,33.33071284,33.33071284,-4.40513626,-4.40513626,-4.40513626,14.46278824,33.33071284,-4.40513626,33.33071284,-4.40513626,-2.86687629,34.86897281,-2.86687629,15.65164221,-2.86687629,-2.86687629,-2.86687629,34.86897281,16.00104821,16.00104821
0.0205,9.63766594,28.50559054,9.63766594,9.28825994,-9.23025856,47.37351504,9.63766594,-9.23025856,-9.23025856,-9.23025856,-0.74161425,18.12631025,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,33.33071284,14.46278824,-4.40513626,-4.40513626,14.11338224,33.33071284,-4.40513626,14.46278824,-4.40513626,14.46278824,16.00104821,34.86897281,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629
0.0215,47.37351504,9.63766594,9.63766594,27.80677844,-9.23025856,-9.23025856,-9.23025856,9.63766594,28.50559054,-9.23025856,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,33.33071284,52.19863734,-4.40513626,-4.40513626,-4.40513626,14.46278824,14.46278824,33.33071284,14.46278824,33.33071284,-2.86687629,16.00104821,-2.86687629,-2.86687629,15.65164221,-2.86687629,34.86897281,-2.86687629,16.00104821,16.00104821
0.0225,-9.23025856,9.63766594,9.63766594,-9.23025856,9.28825994,-9.23025856,-9.23025856,-9.23025856,-9.23025856,9.63766594,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,14.46278824,-4.40513626,-4.40513626,-4.40513626,14.46278824,-4.40513626,14.46278824,-4.40513626,-4.40513626,16.00104821,16.00104821,-2.86687629,-2.86687629,-2.86687629,34.86897281,16.00104821,-2.86687629,-2.86687629,-2.86687629
0.0235,-9.23025856,9.63766594,-9.23025856,-9.23025856,-9.23025856,-9.23025856,-9.23025856,-9.23025856,9.63766594,9.63766594,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,14.46278824,-4.40513626,-4.40513626,14.11338224,-4.40513626,-4.40513626,14.46278824,-4.40513626,33.33071284,14.46278824,16.00104821,-2.86687629,-2.86687629,-2.86687629,15.65164221,-2.86687629,-2.86687629,16.00104821,-2.86687629,-2.86687629
0.0245,-9.23025856,9.63766594,9.63766594,-9.23025856,-9.23025856,-9.23025856,-9.23025856,-9.23025856,-9.23025856,-9.23025856,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-0.74161425,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,-4.40513626,33.33071284,14.46278824,-4.40513626,-4.40513626,16.00104821,-2.86687629,16.00104821,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629,-2.86687629
