,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0105,-4.15918367,36.65714283,55.84081633,55.84081633,35.84081633,115.8408163,15.84081633,15.84081633,35.84081633,35.84081633,158.1959184,59.42040817,38.19591837,118.1959184,158.1959184,98.19591837,38.19591837,78.19591837,78.19591837,138.1959184,57.30408163,119.7530612,37.30408163,157.3040816,157.3040816,137.3040816,197.3040816,177.3040816,157.3040816,137.3040816
0.0115,55.84081633,138.6979592,55.84081633,35.84081633,35.84081633,75.84081633,35.84081633,55.84081633,-4.15918367,15.84081633,78.19591837,18.60408167,38.19591837,18.19591837,18.19591837,78.19591837,58.19591837,118.1959184,78.19591837,58.19591837,157.3040816,140.1612245,237.3040816,217.3040816,97.30408163,137.3040816,97.30408163,97.30408163,77.30408163,17.30408163
0.0125,35.84081633,16.24897963,55.84081633,-4.15918367,35.84081633,75.84081633,15.84081633,-4.15918367,55.84081633,95.84081633,58.19591837,18.60408167,118.1959184,158.1959184,38.19591837,118.1959184,178.1959184,198.1959184,58.19591837,118.1959184,77.30408163,17.71224493,17.30408163,57.30408163,157.3040816,137.3040816,77.30408163,157.3040816,117.3040816,177.3040816
0.0135,15.84081633,36.65714283,95.84081633,95.84081633,55.84081633,-4.15918367,15.84081633,35.84081633,15.84081633,15.84081633,158.1959184,243.0938776,178.1959184,178.1959184,38.19591837,138.1959184,118.1959184,138.1959184,98.19591837,58.19591837,97.30408163,78.93673473,17.30408163,77.30408163,177.3040816,77.30408163,177.3040816,137.3040816,97.30408163,177.3040816
0.0145,75.84081633,36.65714283,35.84081633,15.84081633,95.84081633,75.84081633,15.84081633,35.84081633,15.84081633,95.84081633,118.1959184,79.82857147,138.1959184,38.19591837,58.19591837,18.19591837,18.19591837,38.19591837,-1.80408163,-1.80408163,117.3040816,17.71224493,-2.69591837,117.3040816,17.30408163,77.30408163,57.30408163,117.3040816,97.30408163,77.30408163
0.0155,35.84081633,77.47346943,75.84081633,15.84081633,95.84081633,35.84081633,15.84081633,-4.15918367,55.84081633,135.8408163,138.1959184,39.01224487,-1.80408163,38.19591837,18.19591837,-1.80408163,18.19591837,-1.80408163,-1.80408163,18.19591837,97.30408163,180.977551,37.30408163,17.30408163,-2.69591837,37.30408163,37.30408163,37.30408163,37.30408163,37.30408163
0.0165,-4.15918367,77.47346943,-4.15918367,35.84081633,15.84081633,35.84081633,95.84081633,15.84081633,-4.15918367,35.84081633,118.1959184,59.42040817,38.19591837,18.19591837,-1.80408163,-1.80408163,18.19591837,38.19591837,18.19591837,18.19591837,57.30408163,99.34489793,137.3040816,37.30408163,97.30408163,17.30408163,37.30408163,-2.69591837,17.30408163,17.30408163
0.0175,55.84081633,77.47346943,15.84081633,-4.15918367,35.84081633,15.84081633,-4.15918367,55.84081633,15.84081633,-4.15918367,38.19591837,59.42040817,118.1959184,18.19591837,18.19591837,-1.80408163,-1.80408163,58.19591837,18.19591837,58.19591837,97.30408163,78.93673473,57.30408163,157.3040816,77.30408163,37.30408163,-2.69591837,57.30408163,77.30408163,57.30408163
0.0185,-4.15918367,97.88163263,15.84081633,15.84081633,-4.15918367,-4.15918367,75.84081633,15.84081633,35.84081633,15.84081633,118.1959184,100.2367347,38.19591837,18.19591837,-1.80408163,-1.80408163,18.19591837,38.19591837,18.19591837,-1.80408163,17.30408163,140.1612245,177.3040816,77.30408163,17.30408163,17.30408163,-2.69591837,37.30408163,97.30408163,37.30408163
0.0195,35.84081633,57.06530613,75.84081633,35.84081633,35.84081633,-4.15918367,35.84081633,35.84081633,-4.15918367,-4.15918367,38.19591837,18.60408167,98.19591837,-1.80408163,18.19591837,-1.80408163,18.19591837,-1.80408163,-1.80408163,18.19591837,137.3040816,38.12040813,77.30408163,17.30408163,17.30408163,37.30408163,-2.69591837,17.30408163,57.30408163,57.30408163
0.0205,15.84081633,36.65714283,55.84081633,15.84081633,-4.15918367,15.84081633,-4.15918367,-4.15918367,-4.15918367,15.84081633,38.19591837,39.01224487,78.19591837,18.19591837,18.19591837,-1.80408163,-1.80408163,18.19591837,-1.80408163,-1.80408163,37.30408163,119.7530612,77.30408163,57.30408163,17.30408163,17.30408163,17.30408163,37.30408163,17.30408163,-2.69591837
0.0215,75.84081633,16.24897963,95.84081633,15.84081633,-4.15918367,-4.15918367,15.84081633,-4.15918367,-4.15918367,35.84081633,-1.80408163,18.60408167,18.19591837,-1.80408163,18.19591837,18.19591837,18.19591837,-1.80408163,-1.80408163,-1.80408163,57.30408163,119.7530612,77.30408163,17.30408163,37.30408163,-2.69591837,-2.69591837,17.30408163,-2.69591837,17.30408163
0.0225,35.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,15.84081633,15.84081633,-4.15918367,18.19591837,18.60408167,-1.80408163,18.19591837,18.19591837,-1.80408163,-1.80408163,18.19591837,-1.80408163,-1.80408163,37.30408163,17.71224493,37.30408163,-2.69591837,17.30408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0235,35.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,18.19591837,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,17.30408163,38.12040813,57.30408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0245,-4.15918367,36.65714283,-4.15918367,-4.15918367,15.84081633,-4.15918367,-4.15918367,-4.15918367,15.84081633,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,37.30408163,17.71224493,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0255,35.84081633,16.24897963,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,18.60408167,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,17.30408163,17.71224493,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0265,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,18.19591837,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0275,35.84081633,-4.15918367,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,18.19591837,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,17.30408163,-2.69591837,-2.69591837,17.30408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
