,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10
0.0575,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0585,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0595,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0605,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0615,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0625,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0635,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0645,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0655,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0665,17.63632653,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0675,-2.36367347,-2.36367347,17.63632653,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0685,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0695,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0705,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0715,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0725,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0735,-2.36367347,-2.36367347,17.63632653,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
0.0745,17.63632653,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-2.36367347,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082,-0.63204082
