,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,19.21857143
0.0015,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,19.21857143,-0.78142857,-0.78142857,-0.78142857
0.0025,-0.41040816,-0.41040816,-0.41040816,-0.41040816,19.58959184,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857
0.0035,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,19.21857143,-0.78142857
0.0045,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857
0.0055,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.66163265,-0.66163265,-0.66163265,-0.66163265,19.33836735,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857
0.0065,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,39.58959184,-0.41040816,19.58959184,19.58959184,19.58959184,-0.66163265,-0.66163265,-0.66163265,-0.66163265,-0.66163265,59.33836735,19.33836735,19.33836735,19.33836735,39.33836735,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,19.65897959,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,19.21857143,-0.78142857,-0.78142857,-0.78142857,19.21857143
0.0075,-0.41040816,19.58959184,19.58959184,101.6304081,39.58959184,19.58959184,79.58959184,59.58959184,59.58959184,79.58959184,-0.66163265,-0.66163265,-0.66163265,40.15469385,79.33836735,139.3383674,59.33836735,79.33836735,139.3383674,99.33836735,19.65897959,19.65897959,-0.34102041,40.47530609,99.65897959,39.65897959,159.6589796,39.65897959,79.65897959,59.65897959,-0.78142857,19.21857143,39.21857143,40.03489793,59.21857143,59.21857143,79.21857143,99.21857143,39.21857143,79.21857143
0.0085,39.58959184,79.58959184,79.58959184,183.2630612,119.5895918,79.58959184,59.58959184,59.58959184,139.5895918,99.58959184,39.33836735,39.33836735,99.33836735,40.15469385,79.33836735,159.3383674,79.33836735,99.33836735,119.3383674,79.33836735,-0.34102041,39.65897959,99.65897959,60.88346939,39.65897959,79.65897959,19.65897959,99.65897959,39.65897959,119.6589796,39.21857143,19.21857143,139.2185714,40.03489793,79.21857143,59.21857143,59.21857143,99.21857143,39.21857143,99.21857143
0.0095,79.58959184,119.5895918,19.58959184,19.99775514,79.58959184,-0.41040816,39.58959184,39.58959184,39.58959184,39.58959184,79.33836735,219.3383674,79.33836735,101.3791837,99.33836735,59.33836735,59.33836735,39.33836735,39.33836735,79.33836735,-0.34102041,-0.34102041,79.65897959,20.06714289,39.65897959,39.65897959,19.65897959,39.65897959,39.65897959,-0.34102041,79.21857143,99.21857143,-0.78142857,-0.78142857,-0.78142857,59.21857143,19.21857143,39.21857143,39.21857143,-0.78142857
0.0105,19.58959184,59.58959184,39.58959184,-0.41040816,39.58959184,59.58959184,99.58959184,99.58959184,99.58959184,79.58959184,79.33836735,39.33836735,39.33836735,40.15469385,79.33836735,39.33836735,79.33836735,159.3383674,59.33836735,79.33836735,-0.34102041,-0.34102041,-0.34102041,-0.34102041,19.65897959,39.65897959,59.65897959,59.65897959,39.65897959,39.65897959,39.21857143,99.21857143,-0.78142857,40.03489793,19.21857143,39.21857143,39.21857143,79.21857143,19.21857143,39.21857143
0.0115,59.58959184,59.58959184,79.58959184,19.99775514,59.58959184,79.58959184,119.5895918,-0.41040816,59.58959184,-0.41040816,79.33836735,99.33836735,79.33836735,60.56285715,79.33836735,99.33836735,159.3383674,99.33836735,99.33836735,139.3383674,-0.34102041,19.65897959,39.65897959,40.47530609,39.65897959,19.65897959,59.65897959,59.65897959,39.65897959,119.6589796,39.21857143,39.21857143,59.21857143,80.85122453,39.21857143,39.21857143,-0.78142857,39.21857143,19.21857143,19.21857143
0.0125,39.58959184,59.58959184,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,19.58959184,19.58959184,-0.41040816,39.33836735,99.33836735,19.33836735,19.74653065,79.33836735,-0.66163265,19.33836735,19.33836735,39.33836735,19.33836735,-0.34102041,-0.34102041,59.65897959,20.06714289,39.65897959,39.65897959,39.65897959,59.65897959,119.6589796,59.65897959,59.21857143,39.21857143,59.21857143,-0.78142857,-0.78142857,19.21857143,19.21857143,-0.78142857,-0.78142857,19.21857143
0.0135,79.58959184,-0.41040816,-0.41040816,-0.41040816,19.58959184,-0.41040816,-0.41040816,39.58959184,39.58959184,19.58959184,19.33836735,99.33836735,-0.66163265,40.15469385,19.33836735,-0.66163265,59.33836735,-0.66163265,-0.66163265,19.33836735,39.65897959,39.65897959,-0.34102041,20.06714289,59.65897959,19.65897959,39.65897959,59.65897959,79.65897959,79.65897959,39.21857143,79.21857143,19.21857143,40.03489793,-0.78142857,-0.78142857,19.21857143,-0.78142857,-0.78142857,-0.78142857
0.0145,-0.41040816,39.58959184,19.58959184,-0.41040816,19.58959184,19.58959184,-0.41040816,-0.41040816,39.58959184,59.58959184,39.33836735,39.33836735,19.33836735,-0.66163265,19.33836735,-0.66163265,39.33836735,19.33836735,-0.66163265,59.33836735,39.65897959,39.65897959,19.65897959,-0.34102041,19.65897959,39.65897959,19.65897959,39.65897959,39.65897959,39.65897959,-0.78142857,-0.78142857,-0.78142857,19.62673473,19.21857143,-0.78142857,-0.78142857,19.21857143,-0.78142857,59.21857143
0.0155,19.58959184,-0.41040816,19.58959184,19.99775514,-0.41040816,-0.41040816,-0.41040816,19.58959184,39.58959184,19.58959184,59.33836735,19.33836735,39.33836735,-0.66163265,19.33836735,-0.66163265,19.33836735,39.33836735,-0.66163265,19.33836735,19.65897959,19.65897959,19.65897959,20.06714289,19.65897959,39.65897959,19.65897959,19.65897959,19.65897959,-0.34102041,19.21857143,-0.78142857,-0.78142857,-0.78142857,19.21857143,-0.78142857,19.21857143,-0.78142857,-0.78142857,-0.78142857
0.0165,59.58959184,39.58959184,-0.41040816,-0.41040816,19.58959184,-0.41040816,-0.41040816,19.58959184,39.58959184,-0.41040816,19.33836735,-0.66163265,-0.66163265,-0.66163265,-0.66163265,19.33836735,-0.66163265,19.33836735,39.33836735,39.33836735,19.65897959,19.65897959,19.65897959,20.06714289,19.65897959,-0.34102041,-0.34102041,-0.34102041,-0.34102041,-0.34102041,19.21857143,-0.78142857,-0.78142857,19.62673473,19.21857143,-0.78142857,-0.78142857,-0.78142857,-0.78142857,19.21857143
0.0175,19.58959184,39.58959184,19.58959184,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,-0.41040816,19.33836735,-0.66163265,-0.66163265,40.15469385,-0.66163265,19.33836735,-0.66163265,19.33836735,-0.66163265,19.33836735,59.65897959,-0.34102041,-0.34102041,-0.34102041,19.65897959,-0.34102041,19.65897959,19.65897959,19.65897959,19.65897959,-0.78142857,-0.78142857,-0.78142857,19.62673473,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857,-0.78142857
