,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0505,-6.63819758,-6.63819758,12.96964552,-6.63819758,-6.63819758,12.59257162,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0515,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,17.76036952,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0525,-6.63819758,-6.63819758,12.96964552,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0535,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0545,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0555,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0565,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0575,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,17.38329562,-1.84747358,-1.84747358,-1.84747358,-1.84747358,19.31655351,-0.29128959,-0.29128959,19.31655351,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0585,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0595,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0605,12.96964552,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,17.76036952,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0615,-6.63819758,-6.63819758,-6.63819758,12.96964552,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0625,32.57748872,-6.63819758,12.96964552,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
0.0635,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-6.63819758,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-1.84747358,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959,-0.29128959
