,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0015,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,-2.07529412,-2.07529412,-2.07529412,-2.07529412,17.92470588,-2.07529412,-2.07529412,-2.07529412,17.53254898,-2.07529412,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.74901961,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0025,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,-3.29372549,-3.29372549,-3.29372549,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,17.92470588,-2.07529412,17.53254898,-2.07529412,-0.74901961,-0.74901961,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0035,-3.29372549,16.70627451,-3.29372549,-3.29372549,-3.29372549,16.70627451,-3.29372549,16.70627451,-3.29372549,-3.29372549,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,17.92470588,-2.07529412,-2.07529412,-2.07529412,-0.74901961,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0045,-3.29372549,16.70627451,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,-3.29372549,-3.29372549,-3.29372549,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0055,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.31411761,16.70627451,17.92470588,-2.07529412,-2.07529412,-2.07529412,17.92470588,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0065,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,-3.29372549,16.70627451,-3.29372549,-3.29372549,-3.29372549,-2.07529412,17.92470588,17.92470588,-2.07529412,-2.07529412,57.92470588,17.92470588,17.92470588,-2.07529412,37.92470588,-0.74901961,-0.74901961,-0.74901961,19.25098039,19.25098039,19.25098039,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0075,-3.29372549,16.70627451,16.70627451,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,-3.29372549,16.70627451,-2.07529412,-2.07529412,17.92470588,-2.07529412,17.92470588,-2.07529412,-2.07529412,-2.07529412,-2.07529412,-2.07529412,19.25098039,-0.74901961,-0.74901961,-0.74901961,-0.74901961,-0.74901961,19.25098039,-0.74901961,-0.74901961,-0.74901961,19.49078431,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569
0.0085,16.70627451,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,-3.29372549,56.70627451,16.31411761,16.70627451,-2.07529412,17.92470588,-2.07529412,37.92470588,37.92470588,137.9247059,57.92470588,37.92470588,95.96392158,77.92470588,-0.74901961,59.25098039,19.25098039,159.2509804,79.25098039,39.25098039,119.2509804,79.25098039,77.68235289,59.25098039,19.49078431,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,19.49078431
0.0095,-3.29372549,-3.29372549,-3.29372549,-3.29372549,16.70627451,76.70627451,96.70627451,96.70627451,55.52980391,116.7062745,17.92470588,17.92470588,17.92470588,37.92470588,97.92470588,17.92470588,37.92470588,17.92470588,76.35607838,17.92470588,39.25098039,19.25098039,59.25098039,59.25098039,139.2509804,39.25098039,59.25098039,59.25098039,58.07450979,99.25098039,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,-0.50921569,39.49078431
