,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10
0.0005,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,18.3571429,-2.0510204,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,19.01938776,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,18.83734693,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0015,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,19.24551023,-1.16265307,-1.16265307,38.83734693,-1.16265307,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,19.2761225,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0025,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,18.3571429,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.1320408,-1.1320408,-1.1320408,-1.1320408,18.8679592,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0035,17.9489796,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,17.9489796,-2.0510204,-2.0510204,19.01938776,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,19.01938776,-0.98061224,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,19.24551023,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0045,-2.0510204,-2.0510204,-2.0510204,-2.0510204,17.9489796,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,19.01938776,-0.98061224,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0055,-2.0510204,-2.0510204,-2.0510204,-2.0510204,17.9489796,18.3571429,-2.0510204,-2.0510204,17.9489796,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,19.2761225,-1.1320408,18.8679592,-1.1320408,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0065,-2.0510204,-2.0510204,18.3571429,-2.0510204,17.9489796,18.3571429,-2.0510204,-2.0510204,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,19.01938776,-0.98061224,-0.98061224,-0.98061224,-0.98061224,19.42755106,18.83734693,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,18.83734693,-1.16265307,-1.16265307,-1.1320408,-1.1320408,19.2761225,-1.1320408,-1.1320408,-1.1320408,19.2761225,18.8679592,-1.1320408,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0075,-2.0510204,-2.0510204,18.3571429,-2.0510204,-2.0510204,-2.0510204,-2.0510204,17.9489796,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,18.83734693,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.16265307,-1.1320408,-1.1320408,-1.1320408,-1.1320408,-1.1320408,19.2761225,-1.1320408,-1.1320408,18.8679592,-1.1320408,19.13204082,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0085,-2.0510204,-2.0510204,18.3571429,17.9489796,17.9489796,-2.0510204,18.3571429,-2.0510204,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,-0.98061224,19.42755106,-1.16265307,-1.16265307,19.24551023,-1.16265307,-1.16265307,-1.16265307,39.65367343,18.83734693,18.83734693,19.24551023,-1.1320408,-1.1320408,19.2761225,38.8679592,18.8679592,39.6842857,80.5006123,78.8679592,58.8679592,-1.1320408,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
0.0095,17.9489796,-2.0510204,18.3571429,-2.0510204,17.9489796,18.3571429,38.7653061,17.9489796,-2.0510204,-2.0510204,-0.98061224,-0.98061224,-0.98061224,-0.98061224,19.01938776,19.42755106,-0.98061224,19.01938776,39.01938776,-0.98061224,-1.16265307,39.65367343,39.65367343,-1.16265307,18.83734693,19.24551023,-1.16265307,18.83734693,18.83734693,19.24551023,-1.1320408,-1.1320408,-1.1320408,58.8679592,38.8679592,39.6842857,100.9087755,58.8679592,18.8679592,80.5006123,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,19.54020412
0.0105,17.9489796,-2.0510204,38.7653061,57.9489796,17.9489796,-2.0510204,59.1734694,37.9489796,77.9489796,59.1734694,-0.98061224,-0.98061224,39.83571426,19.01938776,79.01938776,19.42755106,-0.98061224,39.01938776,19.01938776,60.24387756,-1.16265307,19.24551023,60.06183673,78.83734693,38.83734693,39.65367343,-1.16265307,18.83734693,58.83734693,19.24551023,78.8679592,80.5006123,141.7251021,38.8679592,58.8679592,39.6842857,-1.1320408,58.8679592,38.8679592,39.6842857,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,60.35653062,19.54020412,19.13204082,39.13204082,-0.86795918
0.0115,37.9489796,79.5816327,38.7653061,197.9489796,97.9489796,161.2142857,140.8061225,177.9489796,137.9489796,202.0306123,-0.98061224,-0.98061224,60.24387756,99.01938776,39.01938776,39.83571426,39.83571426,79.01938776,59.01938776,39.83571426,18.83734693,39.65367343,39.65367343,18.83734693,178.8373469,19.24551023,80.47000003,-1.16265307,18.83734693,39.65367343,18.8679592,19.2761225,100.9087755,158.8679592,18.8679592,60.092449,39.6842857,78.8679592,38.8679592,60.092449,-0.86795918,-0.86795918,19.54020412,-0.86795918,-0.86795918,19.54020412,101.1728571,19.13204082,79.13204082,60.35653062
0.0125,117.9489796,120.3979592,79.5816327,-2.0510204,57.9489796,59.1734694,18.3571429,77.9489796,57.9489796,59.1734694,19.01938776,80.65204086,121.4683674,99.01938776,19.01938776,39.83571426,60.24387756,19.01938776,79.01938776,-0.98061224,18.83734693,80.47000003,39.65367343,38.83734693,18.83734693,-1.16265307,19.24551023,18.83734693,38.83734693,19.24551023,-1.1320408,-1.1320408,80.5006123,98.8679592,78.8679592,60.092449,39.6842857,18.8679592,38.8679592,19.2761225,19.13204082,-0.86795918,-0.86795918,39.13204082,39.13204082,60.35653062,19.54020412,79.13204082,119.1320408,101.1728571
0.0135,157.9489796,79.5816327,18.3571429,37.9489796,37.9489796,18.3571429,-2.0510204,37.9489796,17.9489796,79.5816327,79.01938776,-0.98061224,39.83571426,79.01938776,19.01938776,60.24387756,39.83571426,79.01938776,19.01938776,19.42755106,58.83734693,19.24551023,-1.16265307,98.83734693,38.83734693,19.24551023,39.65367343,78.83734693,18.83734693,-1.16265307,-1.1320408,60.092449,80.5006123,118.8679592,78.8679592,80.5006123,141.7251021,98.8679592,78.8679592,19.2761225,19.13204082,-0.86795918,19.54020412,39.13204082,79.13204082,101.1728571,101.1728571,79.13204082,139.1320408,121.5810204
0.0145,37.9489796,18.3571429,38.7653061,37.9489796,77.9489796,18.3571429,38.7653061,17.9489796,37.9489796,59.1734694,39.01938776,101.0602041,80.65204086,59.01938776,19.01938776,19.42755106,19.42755106,79.01938776,59.01938776,60.24387756,38.83734693,60.06183673,-1.16265307,58.83734693,-1.16265307,-1.16265307,-1.16265307,18.83734693,38.83734693,-1.16265307,38.8679592,19.2761225,60.092449,38.8679592,58.8679592,100.9087755,39.6842857,18.8679592,118.8679592,60.092449,-0.86795918,-0.86795918,60.35653062,-0.86795918,39.13204082,101.1728571,39.94836732,39.13204082,59.13204082,39.94836732
0.0155,57.9489796,59.1734694,-2.0510204,17.9489796,17.9489796,18.3571429,-2.0510204,57.9489796,57.9489796,18.3571429,79.01938776,121.4683674,39.83571426,59.01938776,59.01938776,19.42755106,-0.98061224,39.01938776,59.01938776,39.83571426,18.83734693,39.65367343,19.24551023,38.83734693,138.8373469,60.06183673,39.65367343,58.83734693,-1.16265307,60.06183673,38.8679592,60.092449,19.2761225,58.8679592,58.8679592,100.9087755,100.9087755,38.8679592,58.8679592,80.5006123,19.13204082,39.94836732,80.76469392,19.13204082,19.13204082,60.35653062,80.76469392,39.13204082,-0.86795918,60.35653062
0.0165,17.9489796,18.3571429,-2.0510204,-2.0510204,-2.0510204,-2.0510204,18.3571429,-2.0510204,37.9489796,-2.0510204,99.01938776,-0.98061224,-0.98061224,39.01938776,39.01938776,-0.98061224,39.83571426,59.01938776,39.01938776,-0.98061224,18.83734693,-1.16265307,19.24551023,58.83734693,18.83734693,-1.16265307,-1.16265307,38.83734693,18.83734693,19.24551023,78.8679592,80.5006123,39.6842857,78.8679592,38.8679592,80.5006123,60.092449,78.8679592,18.8679592,19.2761225,59.13204082,101.1728571,19.54020412,-0.86795918,39.13204082,39.94836732,39.94836732,-0.86795918,-0.86795918,19.54020412
0.0175,-2.0510204,-2.0510204,-2.0510204,37.9489796,37.9489796,38.7653061,18.3571429,37.9489796,17.9489796,18.3571429,19.01938776,60.24387756,19.42755106,19.01938776,-0.98061224,-0.98061224,39.83571426,-0.98061224,19.01938776,-0.98061224,-1.16265307,19.24551023,-1.16265307,-1.16265307,-1.16265307,19.24551023,19.24551023,-1.16265307,18.83734693,-1.16265307,38.8679592,39.6842857,-1.1320408,-1.1320408,18.8679592,100.9087755,19.2761225,-1.1320408,-1.1320408,-1.1320408,79.13204082,60.35653062,39.94836732,-0.86795918,19.13204082,-0.86795918,-0.86795918,19.13204082,-0.86795918,-0.86795918
0.0185,-2.0510204,18.3571429,18.3571429,-2.0510204,17.9489796,18.3571429,-2.0510204,37.9489796,-2.0510204,-2.0510204,79.01938776,39.83571426,19.42755106,39.01938776,-0.98061224,39.83571426,39.83571426,-0.98061224,-0.98061224,-0.98061224,58.83734693,39.65367343,-1.16265307,-1.16265307,18.83734693,-1.16265307,19.24551023,18.83734693,-1.16265307,-1.16265307,38.8679592,121.3169388,-1.1320408,18.8679592,38.8679592,60.092449,19.2761225,18.8679592,-1.1320408,39.6842857,-0.86795918,19.54020412,19.54020412,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918,-0.86795918
