,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0335,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0345,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0355,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0365,18.81254902,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,19.31215686,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,15.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0375,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,15.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0385,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,35.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0395,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0405,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,19.31215686,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,15.38666663,15.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0415,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,18.81254902,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,15.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,15.77882353,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0425,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,19.31215686,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0435,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0445,18.81254902,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,18.81254902,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,15.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
0.0455,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,-1.18745098,18.81254902,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-0.68784314,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-4.22117647,15.77882353,-4.22117647,-4.22117647,-4.22117647,-4.22117647,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176,-0.19941176
