,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162
0.0015,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,19.60408168,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,19.60408168,-0.80408162
0.0025,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162
0.0035,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162
0.0045,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,-0.80408162,19.60408168,-0.80408162,-0.80408162,-0.80408162,-0.80408162,19.60408168,-0.80408162
0.0055,-0.52755102,-0.52755102,-0.52755102,-0.52755102,19.47244898,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.52755102,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162
0.0065,-0.52755102,-0.52755102,-0.52755102,-0.52755102,19.47244898,-0.52755102,-0.52755102,-0.52755102,-0.52755102,19.88061228,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,-0.59999999,19.80816331,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.32510203,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,-0.80408162,40.01224488,-0.80408162
0.0075,-0.52755102,19.88061228,19.88061228,60.69693878,39.47244898,81.10510208,99.47244898,81.10510208,121.9214286,101.5132653,-0.59999999,-0.59999999,19.80816331,-0.59999999,99.40000001,101.4408163,79.40000001,40.21632651,40.21632651,40.21632651,-0.32510203,-0.32510203,20.08306127,-0.32510203,39.67489797,60.89938777,39.67489797,101.7157143,122.1238776,40.49122447,-0.80408162,-0.80408162,19.60408168,40.01224488,39.19591838,19.60408168,39.19591838,40.01224488,60.42040818,40.01224488
0.0085,-0.52755102,81.10510208,121.9214286,203.5540817,79.47244898,60.69693878,99.47244898,60.69693878,81.10510208,81.10510208,19.80816331,40.21632651,142.2571429,81.03265311,219.4,121.8489796,139.4,60.62448981,81.03265311,183.0734694,-0.32510203,20.08306127,20.08306127,60.89938777,19.67489797,40.49122447,39.67489797,101.7157143,20.08306127,40.49122447,-0.80408162,40.01224488,101.2367347,121.644898,59.19591838,19.60408168,39.19591838,40.01224488,101.2367347,40.01224488
0.0095,60.69693878,19.88061228,40.28877548,60.69693878,39.47244898,-0.52755102,19.47244898,40.28877548,60.69693878,19.88061228,121.8489796,60.62448981,101.4408163,142.2571429,99.40000001,40.21632651,59.40000001,60.62448981,40.21632651,60.62448981,40.49122447,20.08306127,-0.32510203,-0.32510203,-0.32510203,-0.32510203,39.67489797,20.08306127,-0.32510203,20.08306127,19.60408168,80.82857148,19.60408168,40.01224488,19.19591838,80.82857148,59.19591838,60.42040818,101.2367347,80.82857148
