,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0235,17.79306123,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,19.37795918,19.37795918,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,19.37795918,-0.62204082,-0.62204082
0.0245,17.79306123,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,17.79306123,-2.20693877,17.79306123,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0255,-2.20693877,-2.20693877,-2.20693877,18.20122453,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,19.37795918,-0.62204082,-0.62204082,-0.62204082
0.0265,17.79306123,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0275,-2.20693877,17.79306123,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0285,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0295,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0305,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0315,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0325,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
