,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10
0.0005,-6.37938776,14.02877554,13.62061224,-6.37938776,-6.37938776,13.62061224,-6.37938776,-6.37938776,13.62061224,-6.37938776,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-2.61938776,-2.61938776,17.38061224,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,17.09857143,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,17.50673473,-2.90142857,-2.90142857,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613
0.0015,-6.37938776,-6.37938776,-6.37938776,33.62061224,-6.37938776,-6.37938776,-6.37938776,14.02877554,13.62061224,14.02877554,18.53918367,-1.46081633,18.53918367,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,17.38061224,-2.61938776,-2.61938776,17.38061224,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613
0.0025,13.62061224,34.43693874,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,14.02877554,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,18.53918367,-1.46081633,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,17.38061224,-2.61938776,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,17.09857143,-2.90142857,-2.90142857,-2.90142857,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613
0.0035,13.62061224,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,13.62061224,-6.37938776,-6.37938776,14.02877554,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-2.61938776,-2.61938776,17.38061224,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.13530613,-2.13530613,17.86469387,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613
0.0045,13.62061224,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,13.62061224,-6.37938776,13.62061224,34.43693874,-1.46081633,18.94734697,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-2.61938776,-2.61938776,17.38061224,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,17.38061224,-2.61938776,17.09857143,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,17.50673473,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613
0.0055,13.62061224,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,-6.37938776,18.53918367,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,18.94734697,-1.46081633,-1.46081633,-2.61938776,17.78877554,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.90142857,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613,-2.13530613
0.0065,33.62061224,54.84510204,13.62061224,13.62061224,93.62061224,33.62061224,53.62061224,34.43693874,33.62061224,54.84510204,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,-1.46081633,39.35551017,-2.61938776,-2.61938776,-2.61938776,-2.61938776,-2.61938776,57.38061224,17.38061224,38.19693874,77.38061224,58.60510204,-2.90142857,-2.90142857,-2.90142857,37.09857143,-2.90142857,-2.90142857,-2.90142857,17.50673473,-2.90142857,17.50673473,-2.13530613,-2.13530613,-2.13530613,17.86469387,17.86469387,17.86469387,17.86469387,18.27285717,-2.13530613,-2.13530613
0.0075,-6.37938776,54.84510204,113.6206122,73.62061224,93.62061224,113.6206122,13.62061224,-6.37938776,13.62061224,-6.37938776,18.53918367,-1.46081633,-1.46081633,38.53918367,18.53918367,118.5391837,198.5391837,223.0289796,158.5391837,182.2126531,-2.61938776,58.60510204,17.38061224,77.38061224,137.3806122,77.38061224,137.3806122,140.2377551,177.3806122,201.4622449,-2.90142857,-2.90142857,-2.90142857,57.09857143,77.09857143,97.09857143,57.09857143,99.13938773,117.0985714,119.547551,17.86469387,-2.13530613,37.86469387,57.86469387,77.86469387,77.86469387,57.86469387,59.08918367,57.86469387,18.27285717
0.0085,33.62061224,34.43693874,133.6206122,93.62061224,13.62061224,13.62061224,13.62061224,54.84510204,-6.37938776,34.43693874,-1.46081633,18.94734697,18.53918367,18.53918367,138.5391837,18.53918367,58.53918367,39.35551017,18.53918367,80.17183677,37.38061224,58.60510204,77.38061224,217.3806122,97.38061224,137.3806122,117.3806122,79.01326534,57.38061224,99.42142854,17.09857143,37.91489793,57.09857143,37.09857143,57.09857143,17.09857143,17.09857143,17.50673473,57.09857143,17.50673473,37.86469387,38.68102037,77.86469387,37.86469387,-2.13530613,37.86469387,-2.13530613,18.27285717,-2.13530613,-2.13530613
0.0095,13.62061224,75.25326534,53.62061224,13.62061224,33.62061224,13.62061224,93.62061224,95.66142854,33.62061224,34.43693874,18.53918367,-1.46081633,18.53918367,18.53918367,98.53918367,118.5391837,98.53918367,59.76367347,78.53918367,80.17183677,-2.61938776,58.60510204,117.3806122,77.38061224,117.3806122,57.38061224,77.38061224,79.01326534,117.3806122,160.6459183,37.09857143,-2.90142857,37.09857143,57.09857143,97.09857143,97.09857143,57.09857143,119.547551,157.0985714,78.73122453,17.86469387,59.08918367,17.86469387,77.86469387,-2.13530613,57.86469387,57.86469387,79.49734697,37.86469387,59.08918367
