,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10
0.0005,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,39.83877548,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0015,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,19.43061228,19.43061228,-0.97755102,19.02244898,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0025,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,18.564898,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0035,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,18.97142861,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0045,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,18.97142861,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0055,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0065,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,18.564898,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0075,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,18.564898,18.564898,-1.8432653,18.564898,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0085,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,18.564898,18.564898,38.9730612,-1.8432653,59.3812245,-0.97755102,19.43061228,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,19.43061228,18.68551023,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0095,-1.8432653,-1.8432653,-1.8432653,-1.8432653,18.1567347,-1.8432653,38.9730612,-1.8432653,-1.8432653,18.564898,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,19.43061228,39.83877548,-0.97755102,19.43061228,60.24693878,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,18.97142861,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0105,-1.8432653,-1.8432653,38.9730612,100.197551,78.1567347,-1.8432653,59.3812245,38.9730612,38.9730612,18.564898,-0.97755102,-0.97755102,19.43061228,39.83877548,-0.97755102,60.24693878,101.0632653,60.24693878,101.0632653,80.65510208,-1.72265307,-1.72265307,18.68551023,18.68551023,18.27734693,59.50183673,18.68551023,79.91000003,79.91000003,39.09367343,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,18.97142861,59.78775511,18.97142861,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407
0.0115,-1.8432653,-1.8432653,79.7893878,38.9730612,58.1567347,100.197551,79.7893878,120.6057143,38.9730612,79.7893878,-0.97755102,39.83877548,-0.97755102,39.83877548,19.02244898,141.8795919,60.24693878,19.43061228,80.65510208,141.8795919,-1.72265307,18.68551023,59.50183673,39.09367343,118.2773469,59.50183673,39.09367343,18.68551023,79.91000003,120.7263265,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,18.97142861,-1.43673469,18.97142861,18.97142861,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0125,-1.8432653,100.197551,79.7893878,79.7893878,78.1567347,18.564898,59.3812245,18.564898,100.197551,18.564898,-0.97755102,39.83877548,80.65510208,19.43061228,39.02244898,39.83877548,101.0632653,121.4714286,101.0632653,60.24693878,18.68551023,39.09367343,59.50183673,141.1344898,78.27734693,59.50183673,79.91000003,39.09367343,79.91000003,59.50183673,-1.43673469,-1.43673469,59.78775511,18.97142861,38.56326531,39.37959181,39.37959181,18.97142861,59.78775511,39.37959181,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0135,18.564898,59.3812245,59.3812245,120.6057143,118.1567347,59.3812245,38.9730612,100.197551,38.9730612,-1.8432653,19.43061228,39.83877548,80.65510208,162.2877551,99.02244898,60.24693878,60.24693878,60.24693878,39.83877548,121.4714286,39.09367343,59.50183673,141.1344898,59.50183673,78.27734693,100.3181632,120.7263265,59.50183673,100.3181632,79.91000003,18.97142861,-1.43673469,18.97142861,-1.43673469,18.56326531,80.19591841,80.19591841,80.19591841,18.97142861,121.0122449,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0145,18.564898,18.564898,-1.8432653,59.3812245,78.1567347,-1.8432653,38.9730612,18.564898,38.9730612,38.9730612,39.83877548,101.0632653,60.24693878,-0.97755102,59.02244898,39.83877548,101.0632653,39.83877548,39.83877548,39.83877548,18.68551023,79.91000003,59.50183673,39.09367343,-1.72265307,18.68551023,39.09367343,39.09367343,-1.72265307,-1.72265307,18.97142861,80.19591841,39.37959181,59.78775511,18.56326531,39.37959181,39.37959181,80.19591841,80.19591841,59.78775511,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,19.82795923,19.82795923,40.23612243,-0.58020407,-0.58020407
0.0155,38.9730612,59.3812245,18.564898,-1.8432653,38.1567347,38.9730612,18.564898,18.564898,38.9730612,18.564898,60.24693878,39.83877548,19.43061228,60.24693878,39.02244898,39.83877548,80.65510208,39.83877548,80.65510208,60.24693878,100.3181632,18.68551023,-1.72265307,-1.72265307,18.27734693,-1.72265307,-1.72265307,59.50183673,39.09367343,39.09367343,18.97142861,18.97142861,18.97142861,18.97142861,38.56326531,39.37959181,80.19591841,18.97142861,80.19591841,59.78775511,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0165,79.7893878,18.564898,18.564898,18.564898,18.1567347,59.3812245,18.564898,38.9730612,-1.8432653,100.197551,60.24693878,39.83877548,60.24693878,19.43061228,19.02244898,39.83877548,-0.97755102,39.83877548,39.83877548,-0.97755102,79.91000003,39.09367343,59.50183673,-1.72265307,38.27734693,18.68551023,59.50183673,79.91000003,-1.72265307,-1.72265307,59.78775511,59.78775511,39.37959181,39.37959181,18.56326531,-1.43673469,39.37959181,39.37959181,59.78775511,80.19591841,-0.58020407,-0.58020407,19.82795923,40.23612243,-0.58020407,40.23612243,40.23612243,-0.58020407,19.82795923,19.82795923
0.0175,38.9730612,18.564898,-1.8432653,-1.8432653,38.1567347,38.9730612,-1.8432653,-1.8432653,18.564898,18.564898,-0.97755102,-0.97755102,19.43061228,19.43061228,-0.97755102,19.43061228,60.24693878,19.43061228,80.65510208,60.24693878,39.09367343,39.09367343,-1.72265307,-1.72265307,38.27734693,59.50183673,39.09367343,59.50183673,79.91000003,39.09367343,39.37959181,39.37959181,-1.43673469,18.97142861,18.56326531,-1.43673469,39.37959181,18.97142861,100.6040816,100.6040816,19.82795923,19.82795923,-0.58020407,19.82795923,-0.58020407,-0.58020407,19.82795923,-0.58020407,-0.58020407,40.23612243
0.0185,18.564898,59.3812245,18.564898,38.9730612,-1.8432653,38.9730612,18.564898,59.3812245,18.564898,79.7893878,80.65510208,19.43061228,-0.97755102,-0.97755102,39.02244898,101.0632653,39.83877548,80.65510208,39.83877548,-0.97755102,79.91000003,-1.72265307,59.50183673,-1.72265307,38.27734693,-1.72265307,59.50183673,18.68551023,39.09367343,18.68551023,18.97142861,18.97142861,39.37959181,18.97142861,38.56326531,39.37959181,59.78775511,80.19591841,202.644898,-1.43673469,-0.58020407,19.82795923,-0.58020407,19.82795923,-0.58020407,60.64428573,19.82795923,40.23612243,-0.58020407,-0.58020407
0.0195,-1.8432653,18.564898,-1.8432653,38.9730612,38.1567347,38.9730612,18.564898,-1.8432653,59.3812245,18.564898,19.43061228,19.43061228,39.83877548,19.43061228,19.02244898,19.43061228,39.83877548,101.0632653,60.24693878,-0.97755102,59.50183673,18.68551023,18.68551023,-1.72265307,18.27734693,39.09367343,120.7263265,39.09367343,39.09367343,18.68551023,59.78775511,80.19591841,18.97142861,18.97142861,-1.43673469,18.97142861,-1.43673469,18.97142861,-1.43673469,59.78775511,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.41979593,-0.58020407,-0.58020407,-0.58020407,19.82795923,19.82795923
0.0205,38.9730612,-1.8432653,18.564898,59.3812245,38.1567347,-1.8432653,18.564898,-1.8432653,79.7893878,18.564898,60.24693878,39.83877548,19.43061228,101.0632653,19.02244898,60.24693878,19.43061228,60.24693878,80.65510208,-0.97755102,39.09367343,18.68551023,18.68551023,18.68551023,78.27734693,-1.72265307,59.50183673,39.09367343,39.09367343,-1.72265307,39.37959181,-1.43673469,39.37959181,18.97142861,-1.43673469,39.37959181,39.37959181,39.37959181,18.97142861,39.37959181,19.82795923,19.82795923,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.82795923
0.0215,38.9730612,-1.8432653,59.3812245,38.9730612,38.1567347,-1.8432653,-1.8432653,38.9730612,-1.8432653,38.9730612,80.65510208,19.43061228,19.43061228,60.24693878,-0.97755102,39.83877548,19.43061228,39.83877548,-0.97755102,60.24693878,18.68551023,39.09367343,-1.72265307,18.68551023,18.27734693,18.68551023,18.68551023,18.68551023,39.09367343,18.68551023,18.97142861,80.19591841,-1.43673469,39.37959181,18.56326531,-1.43673469,59.78775511,39.37959181,39.37959181,39.37959181,19.82795923,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.82795923
0.0225,18.564898,-1.8432653,18.564898,38.9730612,18.1567347,38.9730612,-1.8432653,-1.8432653,38.9730612,-1.8432653,-0.97755102,19.43061228,19.43061228,-0.97755102,-0.97755102,19.43061228,-0.97755102,19.43061228,19.43061228,-0.97755102,18.68551023,18.68551023,18.68551023,39.09367343,-1.72265307,-1.72265307,39.09367343,18.68551023,59.50183673,18.68551023,18.97142861,-1.43673469,-1.43673469,39.37959181,18.56326531,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.82795923,-0.58020407
0.0235,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,18.564898,-1.8432653,18.564898,-1.8432653,-1.8432653,-0.97755102,19.43061228,39.83877548,-0.97755102,-0.97755102,-0.97755102,19.43061228,19.43061228,-0.97755102,-0.97755102,-1.72265307,18.68551023,59.50183673,-1.72265307,18.27734693,-1.72265307,18.68551023,39.09367343,39.09367343,-1.72265307,18.97142861,-1.43673469,18.97142861,-1.43673469,18.56326531,18.97142861,-1.43673469,39.37959181,-1.43673469,18.97142861,19.82795923,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,40.23612243
0.0245,-1.8432653,-1.8432653,-1.8432653,18.564898,18.1567347,-1.8432653,18.564898,38.9730612,18.564898,-1.8432653,39.83877548,39.83877548,-0.97755102,39.83877548,-0.97755102,-0.97755102,19.43061228,19.43061228,-0.97755102,-0.97755102,18.68551023,39.09367343,18.68551023,-1.72265307,-1.72265307,39.09367343,18.68551023,-1.72265307,39.09367343,39.09367343,-1.43673469,-1.43673469,18.97142861,-1.43673469,18.56326531,-1.43673469,-1.43673469,39.37959181,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0255,-1.8432653,-1.8432653,18.564898,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,18.68551023,-1.72265307,79.91000003,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.97142861,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407,19.82795923,-0.58020407,-0.58020407,-0.58020407
0.0265,-1.8432653,18.564898,-1.8432653,-1.8432653,18.1567347,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,19.43061228,-0.97755102,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,39.09367343,-1.72265307,-1.72265307,39.09367343,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.43673469,-1.43673469,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,19.82795923
0.0275,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,39.09367343,18.68551023,-1.72265307,-1.72265307,-1.72265307,39.09367343,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0285,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,18.564898,18.564898,-1.8432653,-1.8432653,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0295,-1.8432653,18.564898,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,39.09367343,-1.72265307,-1.72265307,18.68551023,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0305,-1.8432653,-1.8432653,-1.8432653,18.564898,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,18.68551023,-1.72265307,18.27734693,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,18.97142861,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0315,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,19.43061228,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,18.56326531,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0325,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
0.0335,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-1.8432653,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-0.97755102,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.72265307,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-1.43673469,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407,-0.58020407
