,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0005,-3.25392157,16.74607843,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-1.66568627,18.33431373,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,-2.78333333,-2.78333333,-2.78333333,17.21666667,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,18.75215686,-1.24784314,18.75215686,-1.24784314
0.0015,-3.25392157,-3.25392157,-3.25392157,-3.25392157,16.74607843,-3.25392157,16.74607843,-3.25392157,-3.25392157,-3.25392157,17.94215683,-1.66568627,-1.66568627,-1.66568627,-1.66568627,18.33431373,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-3.15411765,16.84588235,16.84588235,-3.15411765,16.84588235,16.84588235,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314
0.0025,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,16.74607843,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,18.33431373,-1.66568627,-3.15411765,16.84588235,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,17.21666667,37.21666667,-2.78333333,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,18.67235294,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,18.75215686,-1.24784314,-1.24784314
0.0035,-3.25392157,-3.25392157,16.74607843,-3.25392157,-3.25392157,-3.25392157,-3.25392157,16.74607843,-3.25392157,-3.25392157,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,16.84588235,-3.15411765,16.82450977,17.21666667,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.32764706,-1.32764706,-1.32764706,18.67235294,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314
0.0045,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-1.66568627,-1.66568627,-1.66568627,18.33431373,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,18.33431373,16.45372545,-3.15411765,-3.15411765,16.84588235,-3.15411765,16.84588235,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,17.21666667,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,18.75215686,-1.24784314
0.0055,-3.25392157,16.74607843,16.74607843,-3.25392157,-3.25392157,36.74607843,16.74607843,56.74607843,36.74607843,-3.25392157,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,-1.66568627,18.33431373,-1.66568627,-1.66568627,-1.66568627,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,38.76196078,18.76196078,-1.23803922,-1.23803922,-1.23803922,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.32764706,18.67235294,-1.32764706,-1.32764706,-1.32764706,-1.32764706,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314
0.0065,55.56960783,-3.25392157,-3.25392157,96.74607843,76.74607843,36.74607843,16.74607843,16.74607843,56.74607843,36.74607843,-1.66568627,18.33431373,18.33431373,38.33431373,58.33431373,58.33431373,58.33431373,78.33431373,58.33431373,98.33431373,36.06156865,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,-2.78333333,17.21666667,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-1.23803922,18.76196078,58.76196078,-1.23803922,38.76196078,38.76196078,18.76196078,18.76196078,-1.23803922,18.76196078,-1.32764706,-1.32764706,18.67235294,18.67235294,78.67235294,-1.32764706,58.67235294,18.67235294,38.67235294,58.67235294,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314,-1.24784314
0.0075,94.78529413,16.74607843,76.74607843,16.74607843,56.74607843,16.74607843,56.74607843,36.74607843,-3.25392157,-3.25392157,57.15784313,98.33431373,98.33431373,258.3343137,138.3343137,138.3343137,318.3343137,98.33431373,258.3343137,258.3343137,-3.15411765,-3.15411765,-3.15411765,16.84588235,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-2.78333333,37.21666667,-2.78333333,77.21666667,37.21666667,77.21666667,17.21666667,-2.78333333,-2.78333333,-2.78333333,18.36980388,38.76196078,18.76196078,18.76196078,-1.23803922,18.76196078,-1.23803922,18.76196078,-1.23803922,-1.23803922,57.49588234,118.6723529,118.6723529,138.6723529,118.6723529,198.6723529,118.6723529,118.6723529,118.6723529,78.67235294,18.35999996,18.75215686,18.75215686,18.75215686,58.75215686,-1.24784314,38.75215686,-1.24784314,-1.24784314,-1.24784314
0.0085,16.35392153,-3.25392157,36.74607843,16.74607843,16.74607843,16.74607843,16.74607843,16.74607843,-3.25392157,16.74607843,155.1970588,18.33431373,58.33431373,78.33431373,158.3343137,118.3343137,78.33431373,138.3343137,158.3343137,38.33431373,36.06156865,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,16.82450977,37.21666667,17.21666667,-2.78333333,37.21666667,17.21666667,17.21666667,17.21666667,17.21666667,17.21666667,37.97764708,-1.23803922,-1.23803922,-1.23803922,18.76196078,-1.23803922,-1.23803922,18.76196078,-1.23803922,-1.23803922,18.28019604,118.6723529,18.67235294,38.67235294,18.67235294,118.6723529,98.67235294,-1.32764706,18.67235294,58.67235294,-1.24784314,-1.24784314,18.75215686,18.75215686,-1.24784314,-1.24784314,-1.24784314,38.75215686,58.75215686,38.75215686
0.0095,16.35392153,16.74607843,16.74607843,-3.25392157,16.74607843,-3.25392157,-3.25392157,-3.25392157,-3.25392157,-3.25392157,115.9813725,298.3343137,278.3343137,318.3343137,218.3343137,218.3343137,278.3343137,198.3343137,278.3343137,418.3343137,-3.15411765,-3.15411765,-3.15411765,-3.15411765,-3.15411765,16.84588235,-3.15411765,-3.15411765,-3.15411765,-3.15411765,16.82450977,17.21666667,17.21666667,37.21666667,-2.78333333,-2.78333333,-2.78333333,-2.78333333,-2.78333333,17.21666667,-1.23803922,-1.23803922,-1.23803922,-1.23803922,-1.23803922,18.76196078,18.76196078,18.76196078,-1.23803922,-1.23803922,77.10372544,38.67235294,178.6723529,78.67235294,118.6723529,118.6723529,58.67235294,98.67235294,78.67235294,38.67235294,18.35999996,18.75215686,-1.24784314,-1.24784314,38.75215686,18.75215686,18.75215686,18.75215686,18.75215686,-1.24784314
