,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10
0.0225,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,38.69023381,19.08239061,-0.52545249,19.08239061,-0.52545249,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778
0.0235,-0.52545249,-0.52545249,18.70531671,-0.52545249,-0.52545249,-0.52545249,38.69023381,19.08239061,175.9451357,-0.52545249,-0.61368778,-0.61368778,18.61708142,-0.61368778,-0.61368778,18.99415532,-0.61368778,18.99415532,-0.61368778,-0.61368778
0.0245,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,58.29807691,19.08239061,-0.52545249,-0.52545249,18.70531671,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778
0.0255,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778
0.0265,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778
0.0275,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0285,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0295,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,38.60199852,18.99415532,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778
0.0305,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,18.70531671,-0.61368778,18.99415532,-0.61368778,-0.61368778,38.60199852,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0315,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778
0.0325,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0335,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,37.93608601,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0345,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0355,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0365,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778
0.0375,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,18.61708142,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0385,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0395,-0.52545249,-0.52545249,18.70531671,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,18.61708142,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0405,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,18.99415532,18.61708142,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0415,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,38.69023381,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0425,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0435,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0445,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,19.08239061,18.70531671,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0455,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778
0.0465,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0475,18.70531671,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
