,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-3.59836735,-3.59836735,-3.59836735,16.40163265,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,18.98714286,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0015,16.80979595,16.40163265,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,18.0855102,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0025,-3.59836735,16.40163265,-3.59836735,36.40163265,-3.59836735,-3.59836735,-3.59836735,16.40163265,-3.59836735,-3.59836735,-1.9144898,-1.9144898,-1.9144898,-1.9144898,18.0855102,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,18.98714286,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0035,-3.59836735,16.40163265,-3.59836735,-3.59836735,-3.59836735,16.40163265,-3.59836735,-3.59836735,36.40163265,-3.59836735,-1.9144898,-1.9144898,-1.9144898,18.0855102,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0045,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0055,-3.59836735,-3.59836735,16.40163265,-3.59836735,16.40163265,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-1.9144898,-1.9144898,-1.9144898,18.0855102,-1.9144898,18.0855102,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0065,-3.59836735,16.40163265,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-1.9144898,-1.9144898,-1.9144898,-1.9144898,18.0855102,18.0855102,-1.9144898,-1.9144898,-1.9144898,-1.9144898,-1.01285714,-1.01285714,18.98714286,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-1.01285714,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0075,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,-3.59836735,16.40163265,-3.59836735,16.40163265,16.40163265,-1.9144898,18.0855102,18.0855102,-1.9144898,-1.9144898,-1.9144898,-1.9144898,18.0855102,18.0855102,-1.9144898,-1.01285714,-1.01285714,-1.01285714,-1.01285714,18.98714286,-1.01285714,58.98714286,-1.01285714,-1.01285714,18.98714286,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0085,-3.59836735,-3.59836735,-3.59836735,-3.59836735,16.40163265,16.40163265,-3.59836735,16.40163265,16.40163265,36.40163265,-1.9144898,-1.9144898,-1.9144898,38.0855102,38.0855102,-1.9144898,-1.9144898,58.0855102,58.0855102,38.0855102,-1.01285714,-1.01285714,-1.01285714,-1.01285714,38.98714286,18.98714286,38.98714286,58.98714286,98.98714286,98.98714286,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
0.0095,-3.59836735,16.40163265,-3.59836735,16.40163265,36.40163265,36.40163265,116.4016327,-3.59836735,36.40163265,36.40163265,-1.9144898,-1.9144898,58.0855102,98.0855102,118.0855102,98.0855102,38.0855102,118.0855102,18.0855102,58.0855102,-1.01285714,18.98714286,58.98714286,58.98714286,98.98714286,118.9871429,118.9871429,158.9871429,178.9871429,98.98714286,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082,-0.83204082
