,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0105,-0.86204082,-0.86204082,-0.86204082,-0.86204082,19.13795918,39.13795918,19.13795918,19.13795918,39.13795918,39.13795918,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,19.69938776,-0.30061224,-0.27081633,-0.27081633,-0.27081633,39.72918367,-0.27081633,39.72918367,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28061224,-0.28061224,39.71938776,19.71938776,-0.28061224,-0.28061224,19.71938776,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0115,-0.86204082,-0.86204082,-0.86204082,-0.86204082,19.13795918,-0.86204082,59.13795918,59.13795918,99.13795918,19.13795918,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,19.69938776,39.69938776,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,39.72,79.72,59.72,-0.28061224,-0.28061224,-0.28061224,19.71938776,-0.28061224,-0.28061224,-0.28061224,39.71938776,39.71938776,99.71938776,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,19.86,19.86,19.86
0.0125,-0.86204082,-0.86204082,-0.86204082,79.13795918,19.13795918,79.13795918,79.13795918,59.13795918,39.13795918,39.13795918,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,19.69938776,-0.30061224,-0.30061224,59.69938776,-0.30061224,-0.27081633,-0.27081633,-0.27081633,39.72918367,39.72918367,-0.27081633,79.72918367,39.72918367,-0.27081633,59.72918367,-0.28,-0.28,19.72,39.72,19.72,79.72,19.72,119.72,119.72,79.72,-0.28061224,-0.28061224,-0.28061224,19.71938776,19.71938776,19.71938776,19.71938776,39.71938776,19.71938776,19.71938776,-0.14,-0.14,19.86,79.86,-0.14,39.86,99.86,99.86,59.86,159.86
0.0135,-0.86204082,-0.86204082,59.13795918,39.13795918,59.13795918,39.13795918,59.13795918,39.13795918,39.13795918,79.13795918,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,19.69938776,-0.30061224,59.69938776,39.69938776,39.69938776,-0.27081633,-0.27081633,-0.27081633,19.72918367,99.72918367,79.72918367,99.72918367,19.72918367,39.72918367,39.72918367,-0.28,-0.28,-0.28,79.72,59.72,99.72,59.72,79.72,59.72,39.72,19.71938776,-0.28061224,39.71938776,-0.28061224,19.71938776,19.71938776,-0.28061224,39.71938776,19.71938776,19.71938776,-0.14,-0.14,39.86,59.86,79.86,59.86,119.86,19.86,39.86,-0.14
0.0145,19.13795918,60.36244898,59.13795918,99.13795918,59.13795918,59.13795918,-0.86204082,59.13795918,19.13795918,-0.86204082,-0.30061224,-0.30061224,-0.30061224,19.69938776,-0.30061224,-0.30061224,39.69938776,59.69938776,59.69938776,99.69938776,-0.27081633,-0.27081633,59.72918367,59.72918367,39.72918367,39.72918367,79.72918367,39.72918367,19.72918367,19.72918367,-0.28,20.1281633,59.72,99.72,39.72,39.72,59.72,19.72,79.72,39.72,-0.28061224,-0.28061224,-0.28061224,19.71938776,19.71938776,59.71938776,19.71938776,19.71938776,-0.28061224,-0.28061224,-0.14,-0.14,119.86,99.86,79.86,79.86,79.86,39.86,59.86,19.86
0.0155,-0.86204082,39.95428568,79.13795918,59.13795918,59.13795918,59.13795918,-0.86204082,-0.86204082,19.13795918,39.13795918,-0.30061224,-0.30061224,19.69938776,-0.30061224,39.69938776,19.69938776,59.69938776,119.6993878,139.6993878,79.69938776,-0.27081633,20.13734697,139.7291837,39.72918367,139.7291837,39.72918367,39.72918367,-0.27081633,-0.27081633,19.72918367,-0.28,-0.28,19.72,19.72,39.72,39.72,39.72,19.72,39.72,99.72,-0.28061224,20.12755106,59.71938776,39.71938776,39.71938776,59.71938776,79.71938776,39.71938776,-0.28061224,79.71938776,-0.14,-0.14,39.86,39.86,59.86,-0.14,59.86,79.86,39.86,59.86
0.0165,19.13795918,101.1787755,39.13795918,59.13795918,39.13795918,-0.86204082,-0.86204082,39.13795918,-0.86204082,39.13795918,-0.30061224,-0.30061224,-0.30061224,99.69938776,19.69938776,39.69938776,59.69938776,79.69938776,119.6993878,99.69938776,-0.27081633,20.13734697,19.72918367,39.72918367,39.72918367,19.72918367,39.72918367,-0.27081633,19.72918367,19.72918367,-0.28,-0.28,-0.28,-0.28,19.72,99.72,19.72,19.72,-0.28,39.72,-0.28061224,40.53571426,19.71938776,-0.28061224,19.71938776,39.71938776,-0.28061224,99.71938776,39.71938776,19.71938776,-0.14,20.2681633,-0.14,19.86,19.86,39.86,79.86,-0.14,-0.14,-0.14
0.0175,-0.86204082,80.77061228,59.13795918,19.13795918,39.13795918,19.13795918,59.13795918,-0.86204082,19.13795918,39.13795918,-0.30061224,-0.30061224,39.69938776,19.69938776,39.69938776,39.69938776,59.69938776,99.69938776,119.6993878,99.69938776,-0.27081633,-0.27081633,39.72918367,39.72918367,-0.27081633,-0.27081633,59.72918367,19.72918367,39.72918367,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,39.72,79.72,19.72,19.71938776,40.53571426,-0.28061224,19.71938776,-0.28061224,19.71938776,-0.28061224,19.71938776,-0.28061224,39.71938776,-0.14,-0.14,39.86,-0.14,-0.14,-0.14,-0.14,19.86,19.86,19.86
0.0185,19.13795918,39.95428568,-0.86204082,39.13795918,39.13795918,39.13795918,-0.86204082,-0.86204082,19.13795918,59.13795918,-0.30061224,-0.30061224,19.69938776,19.69938776,39.69938776,19.69938776,-0.30061224,119.6993878,39.69938776,99.69938776,-0.27081633,20.13734697,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,19.72918367,-0.27081633,19.72918367,19.72,20.1281633,-0.28,19.72,19.72,19.72,19.72,99.72,99.72,99.72,-0.28061224,-0.28061224,-0.28061224,-0.28061224,39.71938776,39.71938776,39.71938776,-0.28061224,-0.28061224,119.7193878,-0.14,20.2681633,19.86,19.86,39.86,19.86,39.86,-0.14,39.86,59.86
0.0195,19.13795918,19.54612248,-0.86204082,-0.86204082,-0.86204082,19.13795918,39.13795918,19.13795918,59.13795918,19.13795918,-0.30061224,20.10755106,59.69938776,39.69938776,39.69938776,39.69938776,139.6993878,59.69938776,59.69938776,19.69938776,-0.27081633,-0.27081633,39.72918367,-0.27081633,-0.27081633,59.72918367,39.72918367,-0.27081633,-0.27081633,79.72918367,-0.28,-0.28,-0.28,-0.28,59.72,19.72,19.72,59.72,59.72,59.72,-0.28061224,40.53571426,19.71938776,19.71938776,39.71938776,39.71938776,19.71938776,-0.28061224,19.71938776,19.71938776,-0.14,-0.14,-0.14,59.86,-0.14,39.86,-0.14,19.86,-0.14,-0.14
0.0205,39.13795918,39.95428568,19.13795918,39.13795918,19.13795918,19.13795918,-0.86204082,-0.86204082,-0.86204082,59.13795918,-0.30061224,-0.30061224,39.69938776,-0.30061224,39.69938776,39.69938776,39.69938776,59.69938776,19.69938776,-0.30061224,-0.27081633,20.13734697,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,19.72918367,-0.27081633,19.72,20.1281633,-0.28,19.72,19.72,19.72,19.72,19.72,19.72,19.72,-0.28061224,20.12755106,-0.28061224,-0.28061224,-0.28061224,39.71938776,39.71938776,39.71938776,19.71938776,-0.28061224,-0.14,-0.14,39.86,39.86,19.86,-0.14,-0.14,-0.14,19.86,-0.14
0.0215,-0.86204082,-0.86204082,19.13795918,-0.86204082,19.13795918,19.13795918,39.13795918,19.13795918,19.13795918,19.13795918,-0.30061224,20.10755106,39.69938776,-0.30061224,39.69938776,39.69938776,19.69938776,19.69938776,19.69938776,19.69938776,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,39.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,19.72,19.72,-0.28,19.72,19.72,19.72,-0.28,-0.28061224,20.12755106,19.71938776,-0.28061224,-0.28061224,-0.28061224,-0.28061224,19.71938776,39.71938776,-0.28061224,-0.14,20.2681633,-0.14,-0.14,-0.14,19.86,-0.14,19.86,19.86,19.86
0.0225,-0.86204082,39.95428568,39.13795918,19.13795918,-0.86204082,19.13795918,19.13795918,19.13795918,-0.86204082,-0.86204082,-0.30061224,-0.30061224,39.69938776,-0.30061224,39.69938776,-0.30061224,59.69938776,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,19.72918367,19.72918367,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,59.72,-0.28,-0.28,-0.28,-0.28061224,20.12755106,19.71938776,-0.28061224,-0.28061224,-0.28061224,-0.28061224,19.71938776,19.71938776,19.71938776,19.86,20.2681633,19.86,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0235,-0.86204082,60.36244898,19.13795918,19.13795918,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,19.69938776,20.10755106,-0.30061224,-0.30061224,19.69938776,-0.30061224,39.69938776,39.69938776,-0.30061224,-0.30061224,-0.27081633,20.13734697,-0.27081633,-0.27081633,19.72918367,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,39.86,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0245,-0.86204082,39.95428568,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,20.10755106,39.69938776,-0.30061224,-0.30061224,39.69938776,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,19.71938776,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,39.71938776,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0255,19.13795918,39.95428568,19.13795918,-0.86204082,-0.86204082,-0.86204082,39.13795918,-0.86204082,19.13795918,-0.86204082,-0.30061224,-0.30061224,19.69938776,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,19.72,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,19.71938776,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0265,19.13795918,39.95428568,-0.86204082,19.13795918,-0.86204082,19.13795918,-0.86204082,-0.86204082,19.13795918,-0.86204082,19.69938776,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,20.2681633,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0275,19.13795918,-0.86204082,39.13795918,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,20.13734697,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0285,19.13795918,19.54612248,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0295,-0.86204082,-0.86204082,-0.86204082,19.13795918,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,-0.27081633,19.72918367,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0305,19.13795918,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0315,19.13795918,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0325,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
0.0335,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.86204082,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.30061224,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.27081633,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.28061224,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
