,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0275,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0285,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,15.43803922,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0295,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,19.2717647,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0305,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0315,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,15.43803922,-4.56196078,15.43803922,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0325,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0335,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0345,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0355,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
0.0365,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-1.23607843,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-0.7282353,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-4.56196078,15.04588232,-4.56196078,-4.56196078,-4.56196078,-4.56196078,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569,-0.08921569
