,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-1.63914028,17.96870282,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797
0.0015,-5.41798644,14.18985666,-5.41798644,-5.41798644,13.81278276,-5.41798644,-5.41798644,13.81278276,13.81278276,-5.41798644,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.52319003,-1.52319003,17.70757917,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.58917797,-1.58917797,17.64159123,-1.58917797,-1.58917797,-1.58917797,18.01866513,-1.58917797,-1.58917797,-1.58917797
0.0025,-5.41798644,-5.41798644,13.81278276,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,13.81278276,-5.41798644,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797
0.0035,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.58917797,-1.58917797,17.64159123,18.01866513,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797
0.0045,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.63914028,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,-1.52319003,18.08465307,-1.58917797,18.01866513,17.64159123,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797,-1.58917797
0.0055,-5.41798644,-5.41798644,-5.41798644,-5.41798644,13.81278276,-5.41798644,-5.41798644,-5.41798644,-5.41798644,14.18985666,-1.63914028,17.96870282,-1.63914028,17.96870282,17.59162892,-1.63914028,-1.63914028,56.05316742,36.82239822,-1.63914028,-1.52319003,-1.52319003,-1.52319003,-1.52319003,17.70757917,-1.52319003,18.08465307,-1.52319003,17.70757917,18.08465307,-1.58917797,-1.58917797,36.87236053,-1.58917797,17.64159123,17.64159123,57.23435143,36.87236053,56.10312973,18.01866513
0.0065,-5.41798644,-5.41798644,-5.41798644,-5.41798644,-5.41798644,52.27432126,-5.41798644,13.81278276,-5.41798644,53.40554296,-1.63914028,37.57654602,132.9762443,174.8314479,132.9762443,229.1300905,116.0079185,248.3608597,267.5916289,135.6157617,-1.52319003,18.08465307,56.16911767,-1.52319003,36.93834847,36.93834847,18.08465307,-1.52319003,17.70757917,18.08465307,-1.58917797,96.45003773,75.33389893,272.9206259,171.4877451,171.4877451,135.665724,171.4877451,133.0262066,96.45003773
0.0075,33.79769986,14.18985666,90.73585976,-5.41798644,-5.41798644,33.04355206,-5.41798644,13.81278276,-5.41798644,-5.41798644,96.40007542,174.8314479,132.9762443,194.4392911,209.8993212,132.9762443,194.4392911,94.51470592,75.28393662,331.694193,-1.52319003,37.69249627,17.70757917,-1.52319003,36.93834847,-1.52319003,18.08465307,17.70757917,36.93834847,18.08465307,76.84219453,194.4892534,152.2569758,155.2735671,229.1800528,133.0262066,174.8814102,190.7185143,133.0262066,116.0578808
0.0085,92.62122926,33.79769986,33.04355206,14.18985666,-5.41798644,-5.41798644,33.79769986,-5.41798644,33.04355206,-5.41798644,214.0471342,174.8314479,267.5916289,214.0471342,209.8993212,402.2070135,194.4392911,190.668552,344.5147059,174.8314479,37.69249627,18.08465307,-1.52319003,76.90818247,36.93834847,17.70757917,18.08465307,17.70757917,17.70757917,18.08465307,292.5284691,155.2735671,133.0262066,155.2735671,152.2569758,133.0262066,135.665724,209.9492835,171.4877451,135.665724
0.0095,14.18985666,53.40554296,71.50509046,14.18985666,52.27432126,13.81278276,33.79769986,13.81278276,-5.41798644,53.40554296,174.8314479,214.0471342,94.51470592,194.4392911,113.7454751,152.2070135,116.0079185,171.4377828,190.668552,233.6549773,37.69249627,57.30033937,36.93834847,37.69249627,17.70757917,36.93834847,57.30033937,56.16911767,56.16911767,76.90818247,214.0970965,214.0970965,133.0262066,135.665724,152.2569758,113.7954374,194.4892534,94.56466823,56.10312973,96.45003773
