,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0105,98.79877547,37.57428567,139.6151021,36.75795917,96.75795917,57.98244897,37.57428567,37.57428567,76.75795917,17.16612247,17.24795922,78.47244902,78.47244902,36.83979592,76.83979592,17.24795922,78.47244902,17.24795922,56.83979592,17.24795922,58.07367348,58.07367348,200.9308164,36.84918368,56.84918368,37.66551018,17.25734698,-3.15081632,56.84918368,78.48183678,80.43816332,-1.19448978,39.62183672,18.80551022,38.80551022,39.62183672,39.62183672,19.21367352,18.80551022,-1.19448978,-1.46918367,18.93897963,-1.46918367,18.53081633,-1.46918367,39.34714283,-1.46918367,-1.46918367,-1.46918367,-1.46918367,38.67714283,59.08530613,-2.13918367,57.86081633,17.86081633,18.26897963,-2.13918367,-2.13918367,17.86081633,18.26897963
0.0115,98.79877547,37.57428567,78.39061227,-3.24204083,56.75795917,17.16612247,57.98244897,17.16612247,16.75795917,17.16612247,78.47244902,58.06428572,58.06428572,16.83979592,-3.16020408,37.65612242,-3.16020408,37.65612242,36.83979592,-3.16020408,78.48183678,119.2981633,119.2981633,56.84918368,76.84918368,78.48183678,58.07367348,98.88999998,96.84918368,139.7063266,19.21367352,39.62183672,19.21367352,38.80551022,18.80551022,19.21367352,80.43816332,-1.19448978,-1.19448978,39.62183672,-1.46918367,18.93897963,-1.46918367,18.53081633,18.53081633,-1.46918367,-1.46918367,18.93897963,-1.46918367,-1.46918367,59.08530613,38.67714283,-2.13918367,17.86081633,57.86081633,59.08530613,18.26897963,-2.13918367,-2.13918367,18.26897963
0.0125,57.98244897,78.39061227,57.98244897,36.75795917,36.75795917,17.16612247,78.39061227,78.39061227,76.75795917,78.39061227,-3.16020408,-3.16020408,58.06428572,16.83979592,56.83979592,78.47244902,58.06428572,37.65612242,36.83979592,17.24795922,37.66551018,119.2981633,98.88999998,76.84918368,96.84918368,98.88999998,98.88999998,160.1144898,156.8491837,78.48183678,39.62183672,60.03000002,60.03000002,38.80551022,18.80551022,19.21367352,39.62183672,19.21367352,-1.19448978,19.21367352,18.93897963,-1.46918367,18.93897963,-1.46918367,-1.46918367,-1.46918367,39.34714283,-1.46918367,-1.46918367,18.93897963,38.67714283,-2.13918367,18.26897963,17.86081633,-2.13918367,59.08530613,38.67714283,-2.13918367,37.86081633,-2.13918367
0.0135,119.2069388,78.39061227,98.79877547,56.75795917,16.75795917,57.98244897,37.57428567,17.16612247,96.75795917,160.0232653,37.65612242,17.24795922,37.65612242,76.83979592,16.83979592,17.24795922,-3.16020408,78.47244902,36.83979592,17.24795922,17.25734698,221.3389796,78.48183678,76.84918368,116.8491837,139.7063266,58.07367348,98.88999998,96.84918368,37.66551018,19.21367352,39.62183672,-1.19448978,18.80551022,18.80551022,-1.19448978,60.03000002,19.21367352,38.80551022,-1.19448978,18.93897963,18.93897963,-1.46918367,-1.46918367,18.53081633,-1.46918367,18.93897963,-1.46918367,-1.46918367,18.93897963,79.49346943,18.26897963,-2.13918367,-2.13918367,37.86081633,38.67714283,-2.13918367,18.26897963,-2.13918367,59.08530613
0.0145,57.98244897,37.57428567,78.39061227,76.75795917,56.75795917,37.57428567,78.39061227,37.57428567,-3.24204083,37.57428567,37.65612242,58.06428572,17.24795922,76.83979592,16.83979592,-3.16020408,37.65612242,17.24795922,56.83979592,17.24795922,-3.15081632,58.07367348,139.7063266,76.84918368,56.84918368,17.25734698,58.07367348,58.07367348,56.84918368,37.66551018,60.03000002,60.03000002,19.21367352,38.80551022,18.80551022,19.21367352,39.62183672,19.21367352,-1.19448978,-1.19448978,-1.46918367,-1.46918367,39.34714283,-1.46918367,-1.46918367,-1.46918367,-1.46918367,18.93897963,38.53081633,18.93897963,59.08530613,-2.13918367,79.49346943,-2.13918367,17.86081633,-2.13918367,18.26897963,38.67714283,37.86081633,38.67714283
0.0155,37.57428567,37.57428567,37.57428567,36.75795917,16.75795917,78.39061227,17.16612247,17.16612247,-3.24204083,57.98244897,58.06428572,17.24795922,-3.16020408,16.83979592,16.83979592,37.65612242,17.24795922,17.24795922,16.83979592,37.65612242,180.5226531,58.07367348,37.66551018,-3.15081632,36.84918368,58.07367348,17.25734698,78.48183678,116.8491837,58.07367348,60.03000002,-1.19448978,-1.19448978,18.80551022,-1.19448978,19.21367352,-1.19448978,19.21367352,58.80551022,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,18.53081633,-1.46918367,-1.46918367,39.34714283,38.53081633,-1.46918367,38.67714283,59.08530613,38.67714283,17.86081633,57.86081633,-2.13918367,-2.13918367,18.26897963,37.86081633,18.26897963
0.0165,78.39061227,17.16612247,98.79877547,16.75795917,116.7579592,57.98244897,57.98244897,-3.24204083,36.75795917,-3.24204083,58.06428572,17.24795922,17.24795922,36.83979592,-3.16020408,17.24795922,17.24795922,-3.16020408,36.83979592,-3.16020408,98.88999998,37.66551018,37.66551018,116.8491837,36.84918368,58.07367348,17.25734698,58.07367348,36.84918368,-3.15081632,-1.19448978,-1.19448978,-1.19448978,58.80551022,18.80551022,-1.19448978,-1.19448978,-1.19448978,18.80551022,-1.19448978,18.93897963,39.34714283,-1.46918367,-1.46918367,18.53081633,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-2.13918367,-2.13918367,38.67714283,57.86081633,-2.13918367,18.26897963,18.26897963,18.26897963,17.86081633,38.67714283
0.0175,37.57428567,37.57428567,-3.24204083,36.75795917,16.75795917,57.98244897,-3.24204083,57.98244897,16.75795917,-3.24204083,78.47244902,-3.16020408,58.06428572,-3.16020408,56.83979592,17.24795922,-3.16020408,37.65612242,16.83979592,-3.16020408,58.07367348,58.07367348,-3.15081632,36.84918368,16.84918368,17.25734698,58.07367348,17.25734698,56.84918368,58.07367348,39.62183672,-1.19448978,-1.19448978,18.80551022,-1.19448978,-1.19448978,19.21367352,19.21367352,-1.19448978,-1.19448978,59.75530613,-1.46918367,39.34714283,-1.46918367,18.53081633,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,59.08530613,-2.13918367,-2.13918367,-2.13918367,-2.13918367,38.67714283,-2.13918367,-2.13918367,17.86081633,-2.13918367
0.0185,17.16612247,37.57428567,17.16612247,96.75795917,16.75795917,17.16612247,17.16612247,37.57428567,16.75795917,-3.24204083,37.65612242,17.24795922,58.06428572,-3.16020408,16.83979592,-3.16020408,37.65612242,-3.16020408,-3.16020408,-3.16020408,37.66551018,-3.15081632,-3.15081632,36.84918368,16.84918368,17.25734698,-3.15081632,37.66551018,-3.15081632,17.25734698,19.21367352,-1.19448978,19.21367352,58.80551022,18.80551022,-1.19448978,-1.19448978,-1.19448978,18.80551022,-1.19448978,-1.46918367,-1.46918367,-1.46918367,18.53081633,38.53081633,-1.46918367,18.93897963,-1.46918367,18.53081633,18.93897963,18.26897963,-2.13918367,-2.13918367,57.86081633,-2.13918367,-2.13918367,18.26897963,18.26897963,37.86081633,18.26897963
0.0195,37.57428567,37.57428567,17.16612247,56.75795917,16.75795917,17.16612247,57.98244897,37.57428567,-3.24204083,-3.24204083,37.65612242,17.24795922,17.24795922,16.83979592,56.83979592,17.24795922,17.24795922,-3.16020408,16.83979592,-3.16020408,-3.15081632,-3.15081632,37.66551018,-3.15081632,-3.15081632,17.25734698,-3.15081632,17.25734698,-3.15081632,17.25734698,19.21367352,-1.19448978,-1.19448978,38.80551022,-1.19448978,-1.19448978,19.21367352,19.21367352,-1.19448978,39.62183672,18.93897963,18.93897963,-1.46918367,-1.46918367,-1.46918367,-1.46918367,59.75530613,-1.46918367,-1.46918367,18.93897963,-2.13918367,18.26897963,-2.13918367,-2.13918367,57.86081633,18.26897963,-2.13918367,18.26897963,57.86081633,-2.13918367
0.0205,-3.24204083,17.16612247,17.16612247,16.75795917,36.75795917,17.16612247,-3.24204083,57.98244897,16.75795917,-3.24204083,58.06428572,17.24795922,-3.16020408,-3.16020408,16.83979592,17.24795922,-3.16020408,-3.16020408,-3.16020408,-3.16020408,17.25734698,37.66551018,-3.15081632,56.84918368,16.84918368,17.25734698,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,19.21367352,-1.19448978,18.80551022,-1.19448978,-1.19448978,-1.19448978,-1.19448978,18.80551022,-1.19448978,39.34714283,-1.46918367,-1.46918367,-1.46918367,18.53081633,39.34714283,-1.46918367,39.34714283,-1.46918367,-1.46918367,38.67714283,79.49346943,18.26897963,37.86081633,-2.13918367,-2.13918367,-2.13918367,18.26897963,-2.13918367,-2.13918367
0.0215,37.57428567,37.57428567,-3.24204083,96.75795917,36.75795917,17.16612247,57.98244897,37.57428567,16.75795917,-3.24204083,58.06428572,37.65612242,17.24795922,16.83979592,16.83979592,-3.16020408,17.24795922,17.24795922,16.83979592,-3.16020408,17.25734698,-3.15081632,-3.15081632,-3.15081632,16.84918368,37.66551018,17.25734698,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,18.93897963,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,18.93897963,-1.46918367,18.53081633,-1.46918367,-2.13918367,38.67714283,38.67714283,-2.13918367,-2.13918367,18.26897963,18.26897963,18.26897963,-2.13918367,-2.13918367
0.0225,-3.24204083,17.16612247,-3.24204083,36.75795917,16.75795917,37.57428567,37.57428567,37.57428567,-3.24204083,-3.24204083,17.24795922,37.65612242,17.24795922,16.83979592,16.83979592,17.24795922,-3.16020408,17.24795922,16.83979592,17.24795922,17.25734698,-3.15081632,17.25734698,16.84918368,16.84918368,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,19.21367352,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,39.62183672,-1.19448978,-1.19448978,-1.19448978,18.93897963,-1.46918367,-1.46918367,18.53081633,-1.46918367,18.93897963,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-2.13918367,-2.13918367,18.26897963,-2.13918367,17.86081633,-2.13918367,-2.13918367,-2.13918367,-2.13918367,18.26897963
0.0235,-3.24204083,-3.24204083,-3.24204083,16.75795917,-3.24204083,17.16612247,-3.24204083,17.16612247,-3.24204083,-3.24204083,17.24795922,58.06428572,17.24795922,36.83979592,36.83979592,17.24795922,-3.16020408,-3.16020408,16.83979592,-3.16020408,37.66551018,-3.15081632,-3.15081632,36.84918368,16.84918368,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,18.93897963,39.34714283,18.93897963,18.53081633,-1.46918367,18.93897963,18.93897963,-1.46918367,18.53081633,-1.46918367,-2.13918367,18.26897963,18.26897963,17.86081633,-2.13918367,18.26897963,-2.13918367,-2.13918367,-2.13918367,-2.13918367
0.0245,57.98244897,-3.24204083,-3.24204083,16.75795917,-3.24204083,-3.24204083,17.16612247,-3.24204083,-3.24204083,-3.24204083,-3.16020408,-3.16020408,-3.16020408,16.83979592,-3.16020408,-3.16020408,-3.16020408,-3.16020408,16.83979592,-3.16020408,-3.15081632,-3.15081632,-3.15081632,16.84918368,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,19.21367352,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,18.93897963,-2.13918367,-2.13918367,-2.13918367,17.86081633,17.86081633,-2.13918367,18.26897963,-2.13918367,-2.13918367,18.26897963
0.0255,-3.24204083,-3.24204083,-3.24204083,-3.24204083,16.75795917,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.16020408,17.24795922,-3.16020408,-3.16020408,36.83979592,17.24795922,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,18.80551022,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,18.93897963,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,18.26897963,-2.13918367,-2.13918367,17.86081633,-2.13918367,-2.13918367,18.26897963,-2.13918367,-2.13918367,-2.13918367
0.0265,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,17.24795922,-3.16020408,-3.16020408,16.83979592,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,18.80551022,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,18.26897963,-2.13918367,18.26897963
0.0275,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,17.16612247,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,17.24795922,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,19.21367352,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,18.53081633,-1.46918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,37.86081633,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367
0.0285,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,17.24795922,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,18.80551022,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367
0.0295,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.16020408,37.65612242,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367
0.0305,-3.24204083,-3.24204083,-3.24204083,16.75795917,16.75795917,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.24204083,-3.16020408,-3.16020408,17.24795922,-3.16020408,-3.16020408,17.24795922,-3.16020408,-3.16020408,-3.16020408,-3.16020408,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-3.15081632,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.19448978,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-1.46918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367,-2.13918367
