,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10
0.0005,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0015,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,18.53148564,-1.07635746,-1.07635746,17.56353691,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,36.41723231,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0025,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,17.56353691,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,19.31523376,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0035,-1.20267722,-1.20267722,18.40516588,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-2.04430619,17.56353691,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0045,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0055,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,18.53148564,-1.07635746,-1.07635746,-2.04430619,17.56353691,-2.04430619,-2.04430619,-2.04430619,-2.04430619,17.18646301,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0065,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,18.8644419,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0075,-1.20267722,-1.20267722,-1.20267722,-1.20267722,18.40516588,-1.20267722,18.02809198,-1.20267722,-1.20267722,-1.20267722,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-1.07635746,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0085,18.40516588,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,-1.20267722,38.01300908,77.22869528,253.6992836,-1.07635746,-1.07635746,-1.07635746,-1.07635746,18.53148564,18.53148564,-1.07635746,96.96285824,96.96285824,38.13932884,-2.04430619,-2.04430619,-2.04430619,-2.04430619,-2.04430619,37.17138011,113.3403092,154.8184389,115.6027526,292.0733409,-0.7434012,-0.7434012,-0.7434012,-0.7434012,38.4722851,58.0801282,76.1796757,38.4722851,-0.7434012,38.4722851,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934
0.0095,-1.20267722,-1.20267722,-1.20267722,-1.20267722,18.40516588,18.40516588,37.25886128,38.01300908,38.01300908,38.01300908,-1.07635746,-1.07635746,-1.07635746,18.53148564,18.53148564,57.74717194,95.07748874,-1.07635746,57.74717194,-1.07635746,-2.04430619,-2.04430619,-2.04430619,56.77922321,135.2105958,95.99490951,74.87877071,56.77922321,37.17138011,17.56353691,-0.7434012,-0.7434012,-0.7434012,58.0801282,38.4722851,38.4722851,37.7181373,38.4722851,18.8644419,-0.7434012,-0.29260934,-0.29260934,-0.29260934,-0.29260934,-0.29260934,19.31523376,-0.29260934,-0.29260934,-0.29260934,58.53092006
0.0105,-1.20267722,18.40516588,-1.20267722,38.01300908,-1.20267722,38.01300908,75.72039968,96.83653848,116.4443816,136.0522248,18.53148564,-1.07635746,-1.07635746,-1.07635746,38.13932884,-1.07635746,95.07748874,136.1785445,18.53148564,-1.07635746,-2.04430619,-2.04430619,-2.04430619,37.17138011,37.17138011,115.6027526,55.64800151,17.56353691,17.56353691,56.77922321,-0.7434012,18.8644419,-0.7434012,18.8644419,18.8644419,-0.7434012,18.487368,-0.7434012,18.8644419,58.0801282,-0.29260934,-0.29260934,-0.29260934,19.31523376,19.31523376,19.31523376,38.16892916,-0.29260934,78.13876316,19.31523376
