,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,18.21897963,-2.18918367,-2.87204082,-2.87204082,-2.87204082,17.53612248,17.12795918,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,16.55428575,-3.85387755,16.14612245,-3.85387755,-3.85387755,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.06061224
0.0015,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.81081633,-2.18918367,-2.18918367,-2.87204082,17.53612248,-2.87204082,-2.87204082,-2.87204082,17.53612248,-2.87204082,-2.87204082,-2.87204082,-2.87204082,16.55428575,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,16.55428575,-3.85387755,-3.85387755,-3.85387755,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.46877554,-1.93938776,-1.93938776,-1.93938776,-1.93938776
0.0025,-2.18918367,-2.18918367,18.21897963,-2.18918367,-2.18918367,-2.18918367,18.21897963,17.81081633,-2.18918367,-2.18918367,-2.87204082,17.53612248,-2.87204082,17.53612248,-2.87204082,-2.87204082,-2.87204082,-2.87204082,17.53612248,-2.87204082,-3.85387755,16.55428575,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,16.14612245,-3.85387755,-3.85387755,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776
0.0035,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,16.55428575,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,16.14612245,-3.85387755,-3.85387755,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.46877554,-1.93938776,-1.93938776,-1.93938776,-1.93938776
0.0045,-2.18918367,18.21897963,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.81081633,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,17.12795918,-2.87204082,-2.87204082,-3.85387755,16.55428575,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.46877554,-1.93938776,-1.93938776,-1.93938776,-1.93938776
0.0055,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,18.21897963,-2.18918367,-2.18918367,-2.18918367,-2.87204082,17.53612248,-2.87204082,17.53612248,-2.87204082,-2.87204082,17.53612248,-2.87204082,-2.87204082,-2.87204082,-3.85387755,-3.85387755,-3.85387755,16.55428575,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-3.85387755,-1.93938776,18.46877554,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.46877554,-1.93938776
0.0065,-2.18918367,-2.18918367,18.21897963,-2.18918367,17.81081633,59.03530613,-2.18918367,37.81081633,79.44346943,117.8108163,-2.87204082,-2.87204082,17.53612248,37.94428568,17.12795918,37.94428568,37.94428568,17.12795918,17.53612248,17.12795918,-3.85387755,-3.85387755,36.96244895,-3.85387755,-3.85387755,-3.85387755,16.55428575,36.14612245,36.96244895,16.14612245,18.46877554,-1.93938776,18.46877554,-1.93938776,18.06061224,18.46877554,-1.93938776,18.06061224,38.87693874,-1.93938776
0.0075,-2.18918367,-2.18918367,38.62714283,181.4842857,97.81081633,140.6679592,140.6679592,237.8108163,201.892449,137.8108163,-2.87204082,-2.87204082,17.53612248,37.94428568,37.12795918,58.35244898,37.94428568,37.12795918,17.53612248,57.12795918,-3.85387755,-3.85387755,57.37061225,16.55428575,56.14612245,-3.85387755,57.37061225,56.14612245,-3.85387755,36.14612245,-1.93938776,18.46877554,38.87693874,18.46877554,58.06061224,100.1014285,120.5095918,58.06061224,140.9177551,78.06061224
0.0085,38.62714283,99.85163263,59.03530613,140.6679592,117.8108163,161.0761224,201.892449,217.8108163,263.1169387,297.8108163,17.53612248,-2.87204082,58.35244898,17.53612248,-2.87204082,58.35244898,37.94428568,17.12795918,37.94428568,17.12795918,-3.85387755,-3.85387755,36.96244895,16.55428575,16.14612245,-3.85387755,36.96244895,16.14612245,16.55428575,36.14612245,-1.93938776,-1.93938776,79.69326534,161.3259183,38.06061224,79.69326534,38.87693874,58.06061224,59.28510204,78.06061224
0.0095,38.62714283,120.2597959,120.2597959,181.4842857,177.8108163,201.892449,222.3006122,97.81081633,181.4842857,57.81081633,17.53612248,37.94428568,17.53612248,37.94428568,77.12795918,58.35244898,58.35244898,77.12795918,17.53612248,17.12795918,16.55428575,36.96244895,118.5951021,36.96244895,36.14612245,-3.85387755,57.37061225,36.14612245,-3.85387755,56.14612245,18.46877554,120.5095918,100.1014285,79.69326534,158.0606122,59.28510204,100.1014285,78.06061224,100.1014285,78.06061224
0.0105,140.6679592,18.21897963,59.03530613,79.44346943,57.81081633,18.21897963,18.21897963,17.81081633,18.21897963,-2.18918367,17.53612248,-2.87204082,17.53612248,58.35244898,-2.87204082,99.16877548,17.53612248,97.12795918,17.53612248,17.12795918,16.55428575,36.96244895,36.96244895,98.18693875,56.14612245,98.18693875,57.37061225,36.14612245,16.55428575,16.14612245,18.46877554,100.1014285,59.28510204,38.87693874,58.06061224,38.87693874,-1.93938776,-1.93938776,18.46877554,18.06061224
0.0115,99.85163263,99.85163263,-2.18918367,18.21897963,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.81081633,-2.87204082,37.94428568,-2.87204082,17.53612248,-2.87204082,-2.87204082,17.53612248,17.12795918,37.94428568,37.12795918,16.55428575,16.55428575,-3.85387755,-3.85387755,16.14612245,16.55428575,36.96244895,-3.85387755,16.55428575,16.14612245,79.69326534,161.3259183,18.46877554,18.46877554,38.06061224,-1.93938776,-1.93938776,-1.93938776,18.46877554,-1.93938776
0.0125,99.85163263,18.21897963,18.21897963,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.81081633,18.21897963,37.81081633,17.53612248,37.94428568,-2.87204082,37.94428568,-2.87204082,37.94428568,37.94428568,37.12795918,37.94428568,-2.87204082,-3.85387755,98.18693875,-3.85387755,16.55428575,36.14612245,16.55428575,57.37061225,-3.85387755,16.55428575,-3.85387755,59.28510204,79.69326534,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,38.06061224,18.46877554,38.06061224
0.0135,99.85163263,18.21897963,-2.18918367,-2.18918367,37.81081633,-2.18918367,-2.18918367,57.81081633,-2.18918367,-2.18918367,37.94428568,17.53612248,17.53612248,-2.87204082,17.12795918,17.53612248,-2.87204082,-2.87204082,37.94428568,17.12795918,-3.85387755,57.37061225,36.96244895,77.77877555,16.14612245,36.96244895,-3.85387755,96.14612245,-3.85387755,16.14612245,18.46877554,-1.93938776,38.87693874,-1.93938776,18.06061224,-1.93938776,18.46877554,-1.93938776,-1.93938776,18.06061224
0.0145,38.62714283,-2.18918367,-2.18918367,-2.18918367,-2.18918367,18.21897963,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.53612248,37.94428568,17.53612248,17.53612248,17.12795918,37.94428568,17.53612248,17.12795918,58.35244898,37.12795918,57.37061225,-3.85387755,16.55428575,16.55428575,56.14612245,36.96244895,36.96244895,56.14612245,98.18693875,36.14612245,59.28510204,18.46877554,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,59.28510204,18.06061224
0.0155,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.81081633,-2.18918367,-2.18918367,37.81081633,-2.18918367,-2.18918367,-2.87204082,-2.87204082,-2.87204082,17.53612248,-2.87204082,37.94428568,-2.87204082,17.12795918,17.53612248,57.12795918,-3.85387755,16.55428575,-3.85387755,-3.85387755,16.14612245,16.55428575,36.96244895,16.14612245,16.55428575,16.14612245,38.87693874,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.06061224
0.0165,18.21897963,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,37.94428568,17.53612248,-2.87204082,-2.87204082,17.12795918,-2.87204082,-2.87204082,17.12795918,-2.87204082,57.12795918,16.55428575,-3.85387755,-3.85387755,16.55428575,36.14612245,-3.85387755,36.96244895,-3.85387755,16.55428575,36.14612245,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,18.46877554,18.46877554,-1.93938776,-1.93938776,-1.93938776
0.0175,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,37.94428568,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,17.53612248,-2.87204082,-2.87204082,-2.87204082,16.55428575,-3.85387755,-3.85387755,-3.85387755,16.14612245,16.55428575,16.55428575,36.14612245,-3.85387755,16.14612245,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776
0.0185,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,-2.18918367,17.53612248,-2.87204082,-2.87204082,-2.87204082,-2.87204082,-2.87204082,17.53612248,-2.87204082,-2.87204082,-2.87204082,-3.85387755,-3.85387755,-3.85387755,36.96244895,16.14612245,16.55428575,16.55428575,-3.85387755,-3.85387755,-3.85387755,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776,-1.93938776
