,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10
0.0005,-4.42693878,-4.42693878,35.57306122,35.57306122,-4.42693878,-4.42693878,-4.42693878,15.98122452,15.57306122,-4.42693878,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,19.07857143,-0.92142857,-0.92142857,-0.92142857
0.0015,-4.42693878,-4.42693878,15.57306122,15.57306122,-4.42693878,-4.42693878,-4.42693878,15.98122452,-4.42693878,-4.42693878,-2.10408163,-2.10408163,-2.10408163,17.89591837,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-4.32653061,-4.32653061,15.67346939,15.67346939,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0025,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,15.67346939,-4.32653061,-4.32653061,15.67346939,-4.32653061,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0035,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,17.89591837,-2.10408163,-2.10408163,-2.10408163,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,15.67346939,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0045,-4.42693878,-4.42693878,15.57306122,-4.42693878,-4.42693878,15.57306122,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,18.30408167,-2.10408163,-2.10408163,-4.32653061,-4.32653061,-4.32653061,-4.32653061,15.67346939,15.67346939,15.67346939,-4.32653061,15.67346939,15.67346939,-0.92142857,-0.92142857,-0.92142857,-0.92142857,19.07857143,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0055,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-4.42693878,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-2.10408163,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0065,-4.42693878,-4.42693878,35.57306122,-4.42693878,-4.42693878,15.57306122,-4.42693878,15.98122452,-4.42693878,15.57306122,-2.10408163,-2.10408163,17.89591837,17.89591837,17.89591837,-2.10408163,-2.10408163,18.30408167,17.89591837,17.89591837,-4.32653061,-4.32653061,-4.32653061,-4.32653061,15.67346939,-4.32653061,-4.32653061,16.08163269,-4.32653061,-4.32653061,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0075,-4.42693878,-4.42693878,15.57306122,-4.42693878,-4.42693878,-4.42693878,-4.42693878,15.98122452,-4.42693878,35.57306122,-2.10408163,17.89591837,-2.10408163,-2.10408163,-2.10408163,-2.10408163,17.89591837,38.71224487,17.89591837,-2.10408163,-4.32653061,15.67346939,-4.32653061,-4.32653061,15.67346939,15.67346939,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-0.92142857,-0.92142857,19.07857143,19.07857143,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857
0.0085,-4.42693878,-4.42693878,15.57306122,35.57306122,55.57306122,15.57306122,15.57306122,15.98122452,55.57306122,55.57306122,-2.10408163,-2.10408163,57.89591837,57.89591837,77.89591837,177.8959184,117.8959184,99.93673467,237.8959184,117.8959184,-4.32653061,-4.32653061,-4.32653061,-4.32653061,-4.32653061,15.67346939,35.67346939,16.08163269,15.67346939,35.67346939,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,-0.92142857,19.48673473,-0.92142857,-0.92142857
0.0095,-4.42693878,15.57306122,35.57306122,35.57306122,55.57306122,75.57306122,95.57306122,118.0220408,35.57306122,115.5730612,17.89591837,17.89591837,17.89591837,57.89591837,17.89591837,57.89591837,77.89591837,59.12040817,137.8959184,57.89591837,-4.32653061,-4.32653061,-4.32653061,-4.32653061,15.67346939,35.67346939,15.67346939,16.08163269,35.67346939,15.67346939,-0.92142857,-0.92142857,-0.92142857,19.07857143,19.07857143,19.07857143,19.07857143,-0.92142857,39.07857143,19.07857143
