,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0005,-0.8345098,-0.8345098,19.1654902,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-1.03039216,18.57745094,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686
0.0015,-0.8345098,18.7733333,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.29117648,-1.29117648,18.70882352,18.70882352,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,18.94137251,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686
0.0025,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,18.96960784,-1.03039216,-1.03039216,-1.03039216,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,18.31666662,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,-1.23058824,-1.23058824,18.76941176,-1.23058824,-1.23058824,-1.23058824,18.76941176,-1.23058824,-1.23058824,-0.66647059,18.94137251,19.33352941,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686
0.0035,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,19.1654902,-0.8345098,-0.8345098,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,18.76941176,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,18.76941176,-0.66647059,-0.66647059,-0.66647059,19.33352941,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686
0.0045,-0.8345098,-0.8345098,19.1654902,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-1.03039216,18.57745094,-1.03039216,-1.03039216,18.57745094,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.03039216,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,-1.29117648,18.70882352,-1.29117648,-1.29117648,-1.29117648,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,-1.23058824,-1.23058824,-1.23058824,18.37725486,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-0.66647059,-0.66647059,19.33352941,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,39.33352941,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686,-1.14215686
0.0055,-0.8345098,-0.8345098,-0.8345098,-0.8345098,38.3811765,-0.8345098,-0.8345098,19.1654902,-0.8345098,-0.8345098,-1.03039216,-1.03039216,-1.03039216,18.96960784,18.57745094,-1.03039216,38.96960784,38.96960784,-1.03039216,18.96960784,-1.29117648,-1.29117648,-1.29117648,-1.29117648,77.14019602,-1.29117648,38.70882352,-1.29117648,-1.29117648,-1.29117648,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,18.37725486,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-0.66647059,18.94137251,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-1.14215686,18.46568624,-1.14215686,-1.14215686,-1.14215686,18.46568624,-1.14215686,-1.14215686,-1.14215686,-1.14215686
0.0065,-0.8345098,38.3811765,19.1654902,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-0.8345098,-1.03039216,18.57745094,18.96960784,18.96960784,18.57745094,-1.03039216,-1.03039216,-1.03039216,38.18529414,18.96960784,-1.29117648,96.74803922,218.7088235,98.70882352,57.53235292,57.53235292,38.70882352,18.70882352,-1.29117648,18.70882352,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-1.23058824,-0.66647059,18.94137251,19.33352941,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-0.66647059,-1.14215686,18.46568624,-1.14215686,18.85784314,38.07352944,-1.14215686,-1.14215686,-1.14215686,-1.14215686,18.85784314
0.0075,-0.8345098,-0.8345098,-0.8345098,19.1654902,18.7733333,-0.8345098,39.1654902,19.1654902,38.3811765,-0.8345098,-1.03039216,-1.03039216,18.96960784,-1.03039216,-1.03039216,-1.03039216,-1.03039216,18.96960784,-1.03039216,38.96960784,18.70882352,18.31666662,18.70882352,-1.29117648,-1.29117648,57.53235292,78.70882352,18.70882352,18.31666662,18.70882352,-0.33745098,-0.33745098,19.66254902,-0.33745098,-0.33745098,-0.33745098,-0.33745098,19.66254902,-0.33745098,-0.33745098,-1.23058824,18.37725486,-1.23058824,-1.23058824,18.37725486,-1.23058824,-1.23058824,18.76941176,-1.23058824,-1.23058824,-0.66647059,38.54921571,-0.66647059,-0.66647059,-0.66647059,-0.66647059,19.33352941,-0.66647059,-0.66647059,-0.66647059,-1.14215686,18.46568624,-1.14215686,18.85784314,-1.14215686,-1.14215686,18.85784314,38.85784314,18.46568624,18.85784314
0.0085,-0.8345098,38.3811765,59.1654902,59.1654902,97.2047059,38.3811765,19.1654902,59.1654902,57.9890196,59.1654902,-1.03039216,38.18529414,18.96960784,18.96960784,38.18529414,18.57745094,18.96960784,18.96960784,38.18529414,18.96960784,-1.29117648,18.31666662,18.70882352,58.70882352,77.14019602,57.53235292,58.70882352,58.70882352,77.14019602,118.7088235,-0.33745098,-0.33745098,19.66254902,-0.33745098,19.27039212,19.27039212,-0.33745098,-0.33745098,-0.33745098,-0.33745098,-1.23058824,-1.23058824,38.76941176,18.76941176,18.37725486,18.37725486,-1.23058824,-1.23058824,37.98509806,18.76941176,-0.66647059,18.94137251,-0.66647059,-0.66647059,-0.66647059,18.94137251,19.33352941,-0.66647059,18.94137251,19.33352941,-1.14215686,18.46568624,18.85784314,98.85784314,38.07352944,57.68137254,98.85784314,138.8578431,136.1127451,138.8578431
0.0095,-0.8345098,18.7733333,59.1654902,39.1654902,97.2047059,57.9890196,79.1654902,39.1654902,57.9890196,79.1654902,18.96960784,57.79313724,78.96960784,18.96960784,18.57745094,38.18529414,-1.03039216,-1.03039216,38.18529414,-1.03039216,-1.29117648,37.92450982,98.70882352,78.70882352,77.14019602,37.92450982,118.7088235,58.70882352,18.31666662,98.70882352,-0.33745098,19.27039212,-0.33745098,-0.33745098,-0.33745098,19.27039212,19.66254902,-0.33745098,-0.33745098,-0.33745098,38.76941176,-1.23058824,78.76941176,18.76941176,37.98509806,18.37725486,-1.23058824,-1.23058824,57.59294116,38.76941176,-0.66647059,18.94137251,19.33352941,19.33352941,18.94137251,18.94137251,-0.66647059,39.33352941,-0.66647059,39.33352941,-1.14215686,18.46568624,78.85784314,198.8578431,38.07352944,57.68137254,138.8578431,118.8578431,57.68137254,118.8578431
