,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10,f010_stimulus_1,f010_stimulus_2,f010_stimulus_3,f010_stimulus_4,f010_stimulus_5,f010_stimulus_6,f010_stimulus_7,f010_stimulus_8,f010_stimulus_9,f010_stimulus_10,f011_stimulus_1,f011_stimulus_2,f011_stimulus_3,f011_stimulus_4,f011_stimulus_5,f011_stimulus_6,f011_stimulus_7,f011_stimulus_8,f011_stimulus_9,f011_stimulus_10
0.1165,59.48857143,39.48857143,19.48857143,19.48857143,-0.51142857,19.48857143,-0.51142857,-0.51142857,19.48857143,39.48857143,19.12795918,59.12795918,59.12795918,19.12795918,39.12795918,19.12795918,-0.87204082,-0.87204082,19.12795918,39.12795918,17.81530612,-2.18469388,17.81530612,57.81530612,37.81530612,17.81530612,77.81530612,38.63163262,57.81530612,77.81530612,18.68795918,18.68795918,38.68795918,58.68795918,58.68795918,18.68795918,38.68795918,-1.31204082,18.68795918,18.68795918,19.34816327,19.34816327,-0.65183673,19.34816327,19.34816327,19.34816327,-0.65183673,-0.65183673,-0.65183673,-0.65183673,18.03591837,18.03591837,18.03591837,18.03591837,-1.96408163,58.03591837,18.03591837,18.44408167,18.03591837,-1.96408163,19.00816327,-0.99183673,19.00816327,39.00816327,19.00816327,19.00816327,19.00816327,39.82448977,-0.99183673,19.00816327,18.34612245,38.34612245,-1.65387755,38.34612245,58.34612245,18.34612245,18.34612245,59.57061225,18.34612245,38.34612245,-0.42102041,19.57897959,-0.42102041,-0.42102041,19.57897959,19.57897959,-0.42102041,-0.42102041,-0.42102041,-0.42102041,19.73959184,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,19.73959184,-0.26040816,-0.26040816,-0.26040816,38.14489796,38.14489796,38.14489796,38.14489796,18.14489796,-1.85510204,-1.85510204,-1.85510204,18.14489796,58.14489796
0.1175,-0.51142857,39.48857143,19.48857143,39.48857143,79.48857143,19.48857143,39.48857143,-0.51142857,-0.51142857,19.48857143,19.12795918,-0.87204082,39.12795918,59.12795918,-0.87204082,59.12795918,-0.87204082,39.94428568,19.12795918,-0.87204082,-2.18469388,37.81530612,17.81530612,77.81530612,17.81530612,77.81530612,17.81530612,38.63163262,17.81530612,157.8153061,18.68795918,38.68795918,-1.31204082,-1.31204082,38.68795918,-1.31204082,-1.31204082,39.50428568,38.68795918,-1.31204082,-0.65183673,39.34816327,19.34816327,19.34816327,19.34816327,-0.65183673,19.34816327,-0.65183673,-0.65183673,-0.65183673,-1.96408163,18.03591837,18.03591837,-1.96408163,18.03591837,38.03591837,38.03591837,-1.96408163,18.03591837,58.03591837,-0.99183673,19.00816327,-0.99183673,-0.99183673,19.00816327,19.00816327,59.00816327,-0.99183673,19.00816327,39.00816327,18.34612245,58.34612245,38.34612245,38.34612245,38.34612245,-1.65387755,58.34612245,39.16244895,18.34612245,38.34612245,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,19.57897959,-0.42102041,40.39530609,19.57897959,19.57897959,-0.26040816,-0.26040816,19.73959184,19.73959184,39.73959184,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,18.14489796,78.14489796,-1.85510204,18.14489796,-1.85510204,-1.85510204,58.14489796,18.55306126,38.14489796,38.14489796
0.1185,19.48857143,19.48857143,-0.51142857,99.48857143,19.48857143,-0.51142857,19.48857143,-0.51142857,-0.51142857,19.48857143,-0.87204082,19.12795918,-0.87204082,-0.87204082,19.12795918,39.12795918,-0.87204082,-0.87204082,-0.87204082,-0.87204082,37.81530612,17.81530612,17.81530612,37.81530612,17.81530612,37.81530612,17.81530612,18.22346942,17.81530612,57.81530612,18.68795918,-1.31204082,18.68795918,-1.31204082,38.68795918,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,19.34816327,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.75632657,-0.65183673,79.34816327,38.03591837,18.03591837,-1.96408163,-1.96408163,38.03591837,-1.96408163,38.03591837,-1.96408163,18.03591837,38.03591837,19.00816327,19.00816327,19.00816327,39.00816327,39.00816327,-0.99183673,-0.99183673,19.41632657,-0.99183673,-0.99183673,38.34612245,18.34612245,118.3461225,58.34612245,-1.65387755,18.34612245,18.34612245,39.16244895,-1.65387755,-1.65387755,19.57897959,-0.42102041,-0.42102041,-0.42102041,39.57897959,-0.42102041,19.57897959,-0.42102041,19.57897959,-0.42102041,-0.26040816,19.73959184,19.73959184,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,38.14489796,18.14489796,-1.85510204,38.14489796,18.14489796,-1.85510204,18.55306126,-1.85510204,18.14489796
0.1195,-0.51142857,-0.51142857,19.48857143,-0.51142857,19.48857143,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,19.12795918,19.12795918,-0.87204082,19.12795918,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,17.81530612,17.81530612,17.81530612,37.81530612,17.81530612,57.81530612,18.22346942,77.81530612,37.81530612,38.68795918,18.68795918,-1.31204082,18.68795918,18.68795918,18.68795918,38.68795918,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,19.34816327,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,78.03591837,38.03591837,58.03591837,18.03591837,18.03591837,-1.96408163,-1.96408163,38.03591837,38.03591837,-0.99183673,-0.99183673,-0.99183673,39.00816327,-0.99183673,19.00816327,39.00816327,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,38.34612245,-1.65387755,18.34612245,-1.65387755,18.34612245,39.16244895,18.34612245,18.34612245,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,19.98714289,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,19.73959184,-0.26040816,-0.26040816,19.73959184,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,38.14489796,-1.85510204,18.14489796,18.14489796,-1.85510204,18.55306126,38.14489796,-1.85510204
0.1205,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,19.48857143,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,39.12795918,19.12795918,-0.87204082,-0.87204082,-0.87204082,-0.87204082,19.12795918,-0.87204082,-2.18469388,37.81530612,-2.18469388,57.81530612,37.81530612,57.81530612,-2.18469388,38.63163262,-2.18469388,37.81530612,-1.31204082,18.68795918,-1.31204082,38.68795918,-1.31204082,-1.31204082,38.68795918,19.09612248,-1.31204082,58.68795918,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.34816327,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.34816327,-1.96408163,-1.96408163,18.03591837,18.03591837,18.03591837,18.03591837,-1.96408163,18.44408167,18.03591837,38.03591837,-0.99183673,19.00816327,-0.99183673,19.00816327,-0.99183673,-0.99183673,19.00816327,19.41632657,19.00816327,-0.99183673,18.34612245,-1.65387755,18.34612245,18.34612245,58.34612245,18.34612245,38.34612245,59.57061225,18.34612245,-1.65387755,-0.42102041,19.57897959,-0.42102041,-0.42102041,-0.42102041,-0.42102041,19.57897959,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,19.73959184,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,38.14489796,-1.85510204,-1.85510204,-1.85510204,38.14489796,58.14489796,38.14489796,-1.85510204,18.14489796,-1.85510204
0.1215,-0.51142857,19.48857143,-0.51142857,-0.51142857,-0.51142857,19.48857143,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,17.81530612,-2.18469388,17.81530612,17.81530612,57.81530612,17.81530612,38.63163262,17.81530612,-2.18469388,-1.31204082,18.68795918,-1.31204082,-1.31204082,18.68795918,-1.31204082,-1.31204082,-1.31204082,-1.31204082,18.68795918,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.34816327,-0.65183673,-0.65183673,19.75632657,-0.65183673,-0.65183673,18.03591837,-1.96408163,38.03591837,-1.96408163,18.03591837,38.03591837,18.03591837,38.85224487,18.03591837,38.03591837,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,18.34612245,-1.65387755,-1.65387755,-1.65387755,38.34612245,-1.65387755,18.75428575,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,19.57897959,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,18.14489796,18.14489796,18.14489796,38.14489796,-1.85510204,-1.85510204,-1.85510204,-1.85510204,18.14489796,-1.85510204
0.1225,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,19.89673473,-0.51142857,-0.51142857,-0.87204082,-0.87204082,19.12795918,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,17.81530612,17.81530612,-2.18469388,17.81530612,37.81530612,37.81530612,37.81530612,18.22346942,37.81530612,-2.18469388,-1.31204082,-1.31204082,18.68795918,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,19.34816327,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.75632657,-0.65183673,-0.65183673,-1.96408163,18.03591837,18.03591837,18.03591837,-1.96408163,18.03591837,18.03591837,18.44408167,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,-1.65387755,-1.65387755,18.34612245,18.34612245,18.34612245,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,19.57897959,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,38.14489796,18.14489796,18.14489796,38.14489796,-1.85510204,-1.85510204,18.14489796,-1.85510204,18.14489796,18.14489796
0.1235,-0.51142857,-0.51142857,19.48857143,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,17.81530612,-2.18469388,17.81530612,17.81530612,17.81530612,17.81530612,-2.18469388,-2.18469388,17.81530612,-1.31204082,18.68795918,58.68795918,-1.31204082,18.68795918,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.34816327,-1.96408163,18.03591837,-1.96408163,-1.96408163,-1.96408163,18.03591837,38.03591837,38.85224487,-1.96408163,18.03591837,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,18.34612245,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,18.34612245,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1245,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,17.81530612,17.81530612,17.81530612,-2.18469388,-2.18469388,37.81530612,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,38.68795918,-1.31204082,-1.31204082,19.09612248,18.68795918,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,38.03591837,18.03591837,18.03591837,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,19.00816327,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,18.14489796,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1255,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,17.81530612,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,19.09612248,-1.31204082,18.68795918,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,-1.96408163,-1.96408163,38.03591837,18.03591837,-1.96408163,18.03591837,-1.96408163,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,18.14489796,-1.85510204,-1.85510204,18.55306126,-1.85510204,-1.85510204
0.1265,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,18.22346942,17.81530612,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,19.34816327,-1.96408163,-1.96408163,18.03591837,-1.96408163,-1.96408163,-1.96408163,-1.96408163,18.44408167,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,18.14489796,-1.85510204,-1.85510204,-1.85510204
0.1275,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,17.81530612,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,18.68795918,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,-1.96408163,18.03591837,-1.96408163,-1.96408163,-1.96408163,18.03591837,-1.96408163,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,18.14489796,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1285,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,18.68795918,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,18.03591837,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,19.00816327,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1295,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,18.03591837,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,18.03591837,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1305,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,17.81530612,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1315,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
0.1325,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.51142857,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-0.87204082,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-2.18469388,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-1.31204082,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-0.65183673,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-1.96408163,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-0.99183673,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-1.65387755,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.42102041,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-0.26040816,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204,-1.85510204
