,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10
0.0105,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,39.76469386,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,19.0638776,-1.3442857,19.0638776,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,19.12530617,-1.28285713
0.0115,-1.05163264,-1.05163264,-1.05163264,-1.05163264,18.94836736,-1.05163264,19.35653066,18.94836736,39.76469386,39.76469386,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,18.87877551,-1.12122449,-1.12122449,-1.3442857,-1.3442857,19.0638776,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,39.4720408,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,19.12530617,19.12530617
0.0125,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,19.35653066,19.35653066,18.94836736,-1.05163264,60.17285716,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,19.28693881,19.28693881,-1.12122449,19.28693881,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,58.6557143,19.0638776,59.8802041,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,19.67755103,20.08571433,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,40.38204078,19.97387758,-0.55448979,-0.55448979,40.26183671,-0.55448979,-0.55448979,-0.55448979,19.85367351,-0.55448979,19.85367351,-0.55448979,-1.28285713,18.71714287,-1.28285713,18.71714287,-1.28285713,-1.28285713,19.12530617,18.71714287,-1.28285713,59.94163267
0.0135,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,39.76469386,38.94836736,19.35653066,80.58102046,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,39.69510201,19.28693881,38.87877551,39.69510201,121.3277551,-1.3442857,-1.3442857,-1.3442857,-1.3442857,18.6557143,-1.3442857,39.4720408,-1.3442857,100.6965306,80.2883674,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,19.67755103,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,59.56571428,19.97387758,19.97387758,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,19.85367351,-0.55448979,-0.55448979,19.85367351,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,39.53346937,19.12530617,38.71714287,39.53346937,39.53346937
0.0145,-1.05163264,-1.05163264,19.35653066,-1.05163264,-1.05163264,39.76469386,39.76469386,18.94836736,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,19.28693881,-1.12122449,-1.12122449,-1.12122449,-1.12122449,18.87877551,39.69510201,19.28693881,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,19.0638776,39.4720408,18.6557143,39.4720408,39.4720408,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,20.08571433,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,19.97387758,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,19.85367351,-0.55448979,-0.55448979,-0.55448979,81.07816331,19.44551021,19.85367351,-0.55448979,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,19.12530617,19.12530617,58.71714287,19.12530617,19.12530617
0.0155,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,19.35653066,39.76469386,-1.05163264,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,38.87877551,60.10326531,19.28693881,-1.12122449,-1.12122449,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,18.6557143,19.0638776,19.0638776,-1.3442857,19.0638776,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,19.97387758,-0.43428572,39.56571428,19.97387758,-0.43428572,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,19.85367351,19.85367351,39.44551021,-0.55448979,-0.55448979,18.71714287,-1.28285713,-1.28285713,-1.28285713,18.71714287,-1.28285713,19.12530617,18.71714287,-1.28285713,19.12530617
0.0165,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,18.87877551,18.87877551,-1.12122449,-1.12122449,-1.12122449,39.69510201,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,19.67755103,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,19.85367351,-0.55448979,-0.55448979,40.26183671,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-1.28285713,-1.28285713,-1.28285713,18.71714287,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713
0.0175,-1.05163264,-1.05163264,-1.05163264,18.94836736,-1.05163264,19.35653066,-1.05163264,-1.05163264,19.35653066,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,38.87877551,-1.12122449,19.28693881,18.87877551,-1.12122449,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,58.6557143,19.0638776,59.8802041,-1.3442857,-1.3442857,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,20.08571433,-0.32244897,-0.32244897,40.49387753,-0.43428572,-0.43428572,-0.43428572,-0.43428572,19.56571428,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,19.85367351,-0.55448979,39.44551021,-0.55448979,-0.55448979,-0.55448979,19.85367351,-0.55448979,-1.28285713,-1.28285713,-1.28285713,18.71714287,18.71714287,19.12530617,-1.28285713,-1.28285713,-1.28285713,-1.28285713
0.0185,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,18.94836736,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,18.87877551,19.28693881,-1.12122449,-1.12122449,19.28693881,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,18.6557143,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,19.67755103,20.08571433,20.08571433,-0.32244897,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,19.56571428,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,19.85367351,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-1.28285713,-1.28285713,19.12530617,-1.28285713,-1.28285713,19.12530617,19.12530617,-1.28285713,-1.28285713,-1.28285713
0.0195,-1.05163264,-1.05163264,-1.05163264,-1.05163264,18.94836736,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,19.28693881,-1.12122449,-1.12122449,-1.12122449,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,20.08571433,-0.43428572,-0.43428572,-0.43428572,19.56571428,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,19.85367351,-0.55448979,19.44551021,-0.55448979,-0.55448979,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713
0.0205,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,19.28693881,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.3442857,18.6557143,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,20.08571433,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,19.85367351,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-1.28285713,-1.28285713,-1.28285713,-1.28285713,58.71714287,19.12530617,-1.28285713,-1.28285713,-1.28285713,-1.28285713
0.0215,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-1.05163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-0.13163264,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.12122449,-1.3442857,-1.3442857,19.0638776,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-1.3442857,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,-0.32244897,20.08571433,-0.32244897,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.43428572,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-0.55448979,-1.28285713,-1.28285713,19.12530617,-1.28285713,-1.28285713,-1.28285713,-1.28285713,-1.28285713,19.12530617,-1.28285713
