,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10
0.0195,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,18.44513569,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,18.81711912,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,17.17515079,-2.43269231,-2.43269231,17.17515079,-2.43269231,17.17515079,-2.43269231,-1.43457767,-1.43457767,-1.43457767,-1.43457767,17.79619153,-1.43457767,18.17326543,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0205,14.6679864,14.6679864,-4.9398567,53.8836727,14.2909125,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,38.27733788,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,17.85067871,17.47360481,-1.75716439,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,18.44513569,18.44513569,-2.52017345,17.08766965,55.17213425,17.08766965,35.94136505,36.69551285,36.69551285,36.69551285,17.08766965,-2.52017345,-0.79072398,-0.79072398,-0.79072398,18.81711912,-0.79072398,-0.79072398,-0.79072398,18.81711912,-0.79072398,-0.79072398,17.17515079,36.78299399,16.79807689,-2.43269231,16.79807689,17.17515079,-2.43269231,-2.43269231,17.17515079,17.17515079,57.38895173,-1.43457767,-1.43457767,-1.43457767,17.79619153,-1.43457767,37.78110863,-1.43457767,76.99679483,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0215,-4.9398567,14.6679864,33.5216818,53.8836727,33.5216818,14.6679864,14.6679864,-4.9398567,-4.9398567,-4.9398567,18.66949468,-0.93834842,56.75395928,-0.93834842,-0.93834842,18.66949468,18.66949468,-0.93834842,-0.93834842,-0.93834842,-1.75716439,57.06636501,36.70437411,17.85067871,36.70437411,-1.75716439,-1.75716439,17.85067871,-1.75716439,-1.75716439,-1.16270741,57.66082199,-1.16270741,18.44513569,-1.16270741,38.05297889,18.44513569,18.44513569,-1.16270741,-1.16270741,-2.52017345,17.08766965,55.17213425,36.69551285,16.71059575,75.91119905,17.08766965,-2.52017345,-2.52017345,17.08766965,-0.79072398,58.03280542,18.44004522,38.42496232,-0.79072398,18.81711912,18.81711912,-0.79072398,-0.79072398,-0.79072398,-2.43269231,56.39083709,16.79807689,-2.43269231,16.79807689,-2.43269231,17.17515079,-2.43269231,36.78299399,17.17515079,-1.43457767,57.38895173,94.71926853,76.99679483,37.02696083,57.38895173,96.60463803,18.17326543,-1.43457767,37.78110863,-0.13687782,19.47096528,-0.13687782,19.47096528,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0225,34.2758296,-4.9398567,-4.9398567,53.8836727,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,38.27733788,38.27733788,18.29242078,18.66949468,18.29242078,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,17.85067871,-1.75716439,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,18.44513569,77.26866509,18.06806179,77.26866509,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,36.69551285,-2.52017345,93.63367275,36.69551285,35.94136505,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,38.42496232,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,17.17515079,36.78299399,16.79807689,17.17515079,36.02884619,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,18.17326543,57.38895173,75.48849923,57.38895173,-1.43457767,18.17326543,-1.43457767,18.17326543,-1.43457767,-1.43457767,-0.13687782,39.07880848,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0235,34.2758296,14.6679864,14.2909125,14.6679864,-4.9398567,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,57.88518098,57.88518098,18.29242078,18.66949468,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,76.67420811,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,18.44513569,96.87650829,37.29883109,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,17.08766965,17.08766965,35.94136505,17.08766965,-2.52017345,17.08766965,-2.52017345,-2.52017345,-2.52017345,17.08766965,18.81711912,97.24849172,18.44004522,18.81711912,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,75.99868019,17.17515079,93.72115389,36.78299399,74.49038459,-2.43269231,17.17515079,-2.43269231,-2.43269231,-2.43269231,57.38895173,57.38895173,75.48849923,37.78110863,17.79619153,-1.43457767,18.17326543,18.17326543,18.17326543,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0245,-4.9398567,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,77.49302408,116.7087104,56.75395928,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,37.45852191,-1.75716439,17.47360481,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,18.44513569,-1.16270741,18.06806179,-1.16270741,-1.16270741,-1.16270741,18.44513569,-1.16270741,-1.16270741,-1.16270741,-2.52017345,36.69551285,35.94136505,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,58.03280542,18.81711912,37.67081452,18.81711912,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,36.78299399,36.78299399,16.79807689,17.17515079,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,36.78299399,18.17326543,57.38895173,17.79619153,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,19.47096528,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0255,14.6679864,34.2758296,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,14.6679864,77.49302408,77.49302408,18.29242078,-0.93834842,18.29242078,-0.93834842,18.66949468,-0.93834842,-0.93834842,-0.93834842,57.06636501,-1.75716439,17.47360481,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,18.44513569,18.44513569,56.52960029,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,17.08766965,17.08766965,35.94136505,17.08766965,-2.52017345,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,97.24849172,18.81711912,18.44004522,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,56.39083709,17.17515079,36.02884619,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,155.4281674,155.4281674,37.02696083,57.38895173,37.02696083,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,19.47096528,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0265,14.6679864,-4.9398567,14.2909125,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,57.88518098,38.27733788,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,18.44513569,18.44513569,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,36.69551285,17.08766965,55.17213425,17.08766965,-2.52017345,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,38.42496232,18.81711912,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,17.17515079,-2.43269231,16.79807689,-2.43269231,-2.43269231,-2.43269231,-2.43269231,36.78299399,-2.43269231,-2.43269231,116.2124811,175.0360105,75.48849923,18.17326543,-1.43457767,18.17326543,18.17326543,-1.43457767,-1.43457767,18.17326543,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0275,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,38.27733788,18.66949468,-0.93834842,18.66949468,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,37.45852191,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,38.05297889,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,95.51904225,95.51904225,55.17213425,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,17.08766965,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,95.60652339,-2.43269231,36.02884619,-2.43269231,-2.43269231,-2.43269231,-2.43269231,17.17515079,-2.43269231,-2.43269231,76.99679483,96.60463803,-1.43457767,18.17326543,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,39.07880848,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0285,14.6679864,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,38.27733788,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,36.69551285,36.69551285,55.17213425,17.08766965,16.71059575,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,18.44004522,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,17.17515079,-2.43269231,-2.43269231,37.78110863,-1.43457767,56.25773003,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0295,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,38.27733788,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,18.06806179,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,16.71059575,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,18.81711912,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,36.78299399,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,116.2124811,76.99679483,17.79619153,-1.43457767,-1.43457767,-1.43457767,-1.43457767,18.17326543,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0305,-4.9398567,14.6679864,14.2909125,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,18.44513569,-1.16270741,-1.16270741,17.08766965,36.69551285,16.71059575,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,17.17515079,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,37.78110863,18.17326543,17.79619153,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0315,14.6679864,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,17.17515079,-2.43269231,16.79807689,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,18.17326543,18.17326543,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0325,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,17.08766965,36.69551285,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-1.43457767,37.78110863,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0335,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,17.85067871,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,17.08766965,-2.52017345,16.71059575,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,17.08766965,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0345,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,17.08766965,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,37.78110863,-1.43457767,-1.43457767,18.17326543,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0355,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-1.43457767,18.17326543,-1.43457767,-1.43457767,-1.43457767,18.17326543,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0365,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,17.17515079,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,17.17515079,-2.43269231,-2.43269231,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0375,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,34.2758296,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-1.43457767,18.17326543,17.79619153,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,18.17326543,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0385,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,17.08766965,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,18.17326543,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
0.0395,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-4.9398567,14.6679864,-4.9398567,-4.9398567,-4.9398567,-4.9398567,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-0.93834842,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.75716439,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-1.16270741,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-2.52017345,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-0.79072398,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-2.43269231,-1.43457767,18.17326543,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-1.43457767,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782,-0.13687782
