,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10,f010_stimulus_1,f010_stimulus_2,f010_stimulus_3,f010_stimulus_4,f010_stimulus_5,f010_stimulus_6,f010_stimulus_7,f010_stimulus_8,f010_stimulus_9,f010_stimulus_10,f011_stimulus_1,f011_stimulus_2,f011_stimulus_3,f011_stimulus_4,f011_stimulus_5,f011_stimulus_6,f011_stimulus_7,f011_stimulus_8,f011_stimulus_9,f011_stimulus_10,f012_stimulus_1,f012_stimulus_2,f012_stimulus_3,f012_stimulus_4,f012_stimulus_5,f012_stimulus_6,f012_stimulus_7,f012_stimulus_8,f012_stimulus_9,f012_stimulus_10
0.0105,-4.34778665,14.52013785,-4.34778665,-4.34778665,14.88298255,-4.34778665,34.11375185,-4.34778665,-4.34778665,14.88298255,-0.88788098,-0.88788098,-0.88788098,17.98004352,56.80442672,18.34288822,18.34288822,95.26596522,18.34288822,18.34288822,-2.36955733,-2.36955733,-2.36955733,16.49836717,-2.36955733,16.86121187,16.86121187,-2.36955733,16.86121187,-2.36955733,-1.48893323,17.37899127,-1.48893323,-1.48893323,17.74183597,36.97260527,-1.48893323,36.97260527,75.43414367,17.74183597,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,18.86901304,-0.36175616,-0.36175616,57.33055154,-1.65384615,-1.65384615,-1.65384615,17.21407835,36.80769235,56.03846155,36.80769235,17.57692305,17.57692305,-1.65384615,-2.42597969,-2.42597969,-2.42597969,16.44194481,55.26632801,55.26632801,16.80478951,16.80478951,-2.42597969,-2.42597969,-2.11103047,-2.11103047,-2.11103047,16.75689403,17.11973873,36.35050803,17.11973873,55.58127723,17.11973873,17.11973873,-0.89858492,-0.89858492,-0.89858492,17.96933958,56.79372278,76.02449198,18.33218428,18.33218428,76.02449198,56.79372278,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,37.97405665,95.66636435,134.1279028,76.43559505,18.74328735,-0.29553699,-0.29553699,-0.29553699,18.57238751,-0.29553699,57.39677071,76.62753991,38.16600151,38.16600151,18.93523221,-0.23893322,-0.23893322,-0.23893322,-0.23893322,18.99183598,-0.23893322,76.68414368,18.99183598,-0.23893322,-0.23893322
0.0115,-4.34778665,-4.34778665,33.38806245,-4.34778665,14.88298255,72.57529025,14.88298255,14.88298255,14.88298255,34.11375185,-0.88788098,17.98004352,17.98004352,17.98004352,18.34288822,37.57365752,-0.88788098,18.34288822,18.34288822,56.80442672,-2.36955733,-2.36955733,-2.36955733,35.36629177,16.86121187,55.32275037,16.86121187,-2.36955733,55.32275037,16.86121187,-1.48893323,-1.48893323,17.37899127,-1.48893323,-1.48893323,17.74183597,17.74183597,36.97260527,56.20337447,113.8956822,-0.36175616,-0.36175616,-0.36175616,18.50616834,-0.36175616,18.86901304,38.09978234,57.33055154,18.86901304,-0.36175616,-1.65384615,17.21407835,17.21407835,73.81785195,17.57692305,17.57692305,17.57692305,17.57692305,17.57692305,94.50000005,-2.42597969,-2.42597969,16.44194481,16.44194481,-2.42597969,36.03555881,16.80478951,16.80478951,16.80478951,16.80478951,-2.11103047,-2.11103047,16.75689403,16.75689403,113.2735849,-2.11103047,36.35050803,36.35050803,17.11973873,55.58127723,-0.89858492,-0.89858492,36.83726418,55.70518868,37.56295358,18.33218428,37.56295358,56.79372278,37.56295358,56.79372278,-0.48748185,-0.48748185,-0.48748185,18.38044265,57.20482585,57.20482585,76.43559505,37.97405665,95.66636435,57.20482585,-0.29553699,-0.29553699,-0.29553699,18.57238751,38.16600151,-0.29553699,95.85830921,95.85830921,57.39677071,57.39677071,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,18.99183598,-0.23893322,95.91491298,18.99183598,18.99183598
0.0125,-4.34778665,14.52013785,14.52013785,33.38806245,34.11375185,34.11375185,34.11375185,53.34452105,14.88298255,72.57529025,-0.88788098,-0.88788098,55.71589262,55.71589262,18.34288822,18.34288822,-0.88788098,76.03519592,37.57365752,-0.88788098,-2.36955733,-2.36955733,16.49836717,35.36629177,-2.36955733,55.32275037,55.32275037,-2.36955733,36.09198117,-2.36955733,-1.48893323,-1.48893323,17.37899127,36.24691587,94.66491297,133.1264514,36.97260527,36.97260527,-1.48893323,36.97260527,-0.36175616,-0.36175616,-0.36175616,37.37409294,18.86901304,18.86901304,-0.36175616,-0.36175616,18.86901304,-0.36175616,-1.65384615,-1.65384615,17.21407835,17.21407835,56.03846155,17.57692305,17.57692305,36.80769235,132.9615385,56.03846155,16.44194481,-2.42597969,16.44194481,-2.42597969,55.26632801,16.80478951,36.03555881,55.26632801,36.03555881,36.03555881,-2.11103047,-2.11103047,16.75689403,16.75689403,36.35050803,36.35050803,94.04281573,36.35050803,17.11973873,36.35050803,-0.89858492,-0.89858492,17.96933958,93.44103768,114.4860305,18.33218428,-0.89858492,-0.89858492,37.56295358,37.56295358,-0.48748185,-0.48748185,18.38044265,56.11629175,37.97405665,18.74328735,57.20482585,-0.48748185,18.74328735,37.97405665,-0.29553699,-0.29553699,-0.29553699,56.30823661,38.16600151,18.93523221,18.93523221,57.39677071,-0.29553699,18.93523221,-0.23893322,-0.23893322,-0.23893322,-0.23893322,18.99183598,-0.23893322,18.99183598,-0.23893322,18.99183598,-0.23893322
0.0135,14.52013785,14.52013785,52.25598695,14.52013785,53.34452105,-4.34778665,72.57529025,149.4983672,14.88298255,53.34452105,-0.88788098,-0.88788098,36.84796812,74.58381712,37.57365752,56.80442672,37.57365752,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,110.8379899,-2.36955733,55.32275037,-2.36955733,55.32275037,16.86121187,-2.36955733,16.86121187,-1.48893323,-1.48893323,36.24691587,36.24691587,94.66491297,36.97260527,17.74183597,36.97260527,17.74183597,-1.48893323,-0.36175616,-0.36175616,-0.36175616,18.50616834,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,36.08200295,92.68577645,36.80769235,56.03846155,113.7307693,36.80769235,17.57692305,17.57692305,-2.42597969,-2.42597969,35.30986941,110.7815675,74.49709721,74.49709721,16.80478951,16.80478951,74.49709721,55.26632801,-2.11103047,-2.11103047,16.75689403,-2.11103047,17.11973873,-2.11103047,36.35050803,36.35050803,17.11973873,55.58127723,-0.89858492,-0.89858492,36.83726418,36.83726418,-0.89858492,18.33218428,-0.89858492,-0.89858492,-0.89858492,18.33218428,-0.48748185,-0.48748185,-0.48748185,150.4559144,-0.48748185,-0.48748185,18.74328735,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,18.57238751,18.57238751,18.93523221,18.93523221,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0145,-4.34778665,-4.34778665,33.38806245,33.38806245,34.11375185,53.34452105,-4.34778665,34.11375185,34.11375185,34.11375185,-0.88788098,-0.88788098,36.84796812,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,35.36629177,-2.36955733,-2.36955733,-2.36955733,36.09198117,16.86121187,-2.36955733,16.86121187,-1.48893323,-1.48893323,17.37899127,17.37899127,75.43414367,17.74183597,56.20337447,17.74183597,36.97260527,36.97260527,-0.36175616,-0.36175616,-0.36175616,18.50616834,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,54.94992745,54.94992745,75.26923075,36.80769235,36.80769235,56.03846155,-1.65384615,-1.65384615,-2.42597969,-2.42597969,-2.42597969,-2.42597969,74.49709721,36.03555881,16.80478951,-2.42597969,16.80478951,16.80478951,-2.11103047,-2.11103047,-2.11103047,-2.11103047,17.11973873,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,18.38044265,18.38044265,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,37.44031211,18.93523221,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0155,-4.34778665,-4.34778665,52.25598695,-4.34778665,34.11375185,72.57529025,53.34452105,14.88298255,34.11375185,14.88298255,-0.88788098,-0.88788098,-0.88788098,74.58381712,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-2.36955733,-2.36955733,16.49836717,73.10214077,36.09198117,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-1.48893323,-1.48893323,36.24691587,36.24691587,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,17.74183597,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,17.21407835,-1.65384615,36.80769235,-1.65384615,17.57692305,17.57692305,-1.65384615,56.03846155,-2.42597969,16.44194481,35.30986941,35.30986941,36.03555881,36.03555881,36.03555881,16.80478951,74.49709721,36.03555881,-2.11103047,-2.11103047,-2.11103047,35.62481863,-2.11103047,17.11973873,36.35050803,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,17.96933958,36.83726418,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,56.11629175,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0165,-4.34778665,-4.34778665,33.38806245,52.25598695,53.34452105,-4.34778665,53.34452105,53.34452105,34.11375185,53.34452105,-0.88788098,-0.88788098,36.84796812,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,16.49836717,36.09198117,36.09198117,-2.36955733,16.86121187,-2.36955733,-2.36955733,-1.48893323,-1.48893323,36.24691587,-1.48893323,17.74183597,-1.48893323,36.97260527,-1.48893323,36.97260527,17.74183597,18.50616834,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,17.21407835,54.94992745,36.08200295,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-2.42597969,16.44194481,16.44194481,35.30986941,-2.42597969,-2.42597969,-2.42597969,-2.42597969,93.72786651,-2.42597969,-2.11103047,-2.11103047,16.75689403,35.62481863,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,18.38044265,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0175,-4.34778665,14.52013785,33.38806245,52.25598695,-4.34778665,14.88298255,14.88298255,34.11375185,34.11375185,14.88298255,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,54.23421627,-2.36955733,16.49836717,16.86121187,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-1.48893323,-1.48893323,17.37899127,55.11484037,17.74183597,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,36.08200295,17.21407835,17.57692305,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-2.42597969,-2.42597969,-2.42597969,35.30986941,-2.42597969,-2.42597969,-2.42597969,-2.42597969,16.80478951,16.80478951,-2.11103047,-2.11103047,-2.11103047,16.75689403,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0185,14.52013785,-4.34778665,71.12391145,33.38806245,14.88298255,14.88298255,-4.34778665,14.88298255,34.11375185,14.88298255,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,17.74183597,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,36.08200295,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-2.42597969,-2.42597969,-2.42597969,16.44194481,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.11103047,-2.11103047,54.49274313,-2.11103047,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,18.57238751,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0195,-4.34778665,-4.34778665,-4.34778665,89.99183595,53.34452105,34.11375185,53.34452105,14.88298255,72.57529025,34.11375185,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-1.48893323,-1.48893323,17.37899127,17.37899127,-1.48893323,17.74183597,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,17.57692305,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-2.42597969,16.44194481,16.44194481,16.44194481,-2.42597969,-2.42597969,16.80478951,16.80478951,-2.42597969,-2.42597969,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0205,-4.34778665,14.52013785,33.38806245,14.52013785,53.34452105,-4.34778665,34.11375185,14.88298255,34.11375185,-4.34778665,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-2.36955733,-2.36955733,35.36629177,16.49836717,-2.36955733,-2.36955733,16.86121187,16.86121187,-2.36955733,36.09198117,-1.48893323,-1.48893323,17.37899127,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,17.57692305,-1.65384615,-1.65384615,-1.65384615,36.80769235,-2.42597969,16.44194481,16.44194481,35.30986941,16.80478951,36.03555881,74.49709721,36.03555881,36.03555881,93.72786651,-2.11103047,16.75689403,16.75689403,-2.11103047,17.11973873,17.11973873,17.11973873,17.11973873,-2.11103047,17.11973873,-0.89858492,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0215,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,14.88298255,91.80605955,72.57529025,130.267598,72.57529025,-0.88788098,-0.88788098,-0.88788098,17.98004352,-0.88788098,18.34288822,18.34288822,37.57365752,37.57365752,-0.88788098,-2.36955733,-2.36955733,-2.36955733,16.49836717,16.86121187,55.32275037,93.78428887,36.09198117,93.78428887,132.2458273,-1.48893323,-1.48893323,17.37899127,-1.48893323,17.74183597,17.74183597,56.20337447,75.43414367,17.74183597,94.66491297,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,36.08200295,36.80769235,36.80769235,-1.65384615,56.03846155,94.50000005,17.57692305,-2.42597969,-2.42597969,35.30986941,110.7815675,36.03555881,74.49709721,36.03555881,93.72786651,74.49709721,74.49709721,-2.11103047,-2.11103047,-2.11103047,-2.11103047,36.35050803,-2.11103047,-2.11103047,36.35050803,94.04281573,36.35050803,17.96933958,-0.89858492,17.96933958,-0.89858492,37.56295358,-0.89858492,18.33218428,56.79372278,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,18.74328735,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,18.93523221,-0.29553699,18.93523221,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0225,-4.34778665,-4.34778665,71.12391145,33.38806245,34.11375185,14.88298255,14.88298255,-4.34778665,-4.34778665,14.88298255,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,16.49836717,54.23421627,16.49836717,16.86121187,16.86121187,16.86121187,-2.36955733,-2.36955733,-2.36955733,-1.48893323,-1.48893323,-1.48893323,-1.48893323,36.97260527,17.74183597,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,56.03846155,-1.65384615,17.57692305,-1.65384615,-1.65384615,-1.65384615,-2.42597969,-2.42597969,54.17779391,-2.42597969,-2.42597969,74.49709721,16.80478951,-2.42597969,16.80478951,-2.42597969,-2.11103047,-2.11103047,16.75689403,-2.11103047,17.11973873,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,36.83726418,-0.89858492,-0.89858492,18.33218428,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,18.74328735,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,18.57238751,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0235,-4.34778665,52.25598695,33.38806245,33.38806245,72.57529025,14.88298255,14.88298255,14.88298255,-4.34778665,-4.34778665,-0.88788098,36.84796812,-0.88788098,17.98004352,18.34288822,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,35.36629177,16.86121187,36.09198117,-2.36955733,-2.36955733,-2.36955733,-2.36955733,17.37899127,-1.48893323,55.11484037,111.718614,75.43414367,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,17.21407835,17.21407835,130.4216256,94.50000005,17.57692305,17.57692305,-1.65384615,-1.65384615,-1.65384615,-2.42597969,35.30986941,16.44194481,73.04571841,16.80478951,16.80478951,-2.42597969,16.80478951,-2.42597969,16.80478951,-2.11103047,-2.11103047,73.36066763,73.36066763,36.35050803,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,36.83726418,17.96933958,36.83726418,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,74.98421625,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,18.57238751,-0.29553699,-0.29553699,37.44031211,38.16600151,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,37.49691588,-0.23893322,37.49691588,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0245,14.52013785,14.52013785,-4.34778665,14.52013785,14.88298255,34.11375185,14.88298255,14.88298255,14.88298255,-4.34778665,17.98004352,17.98004352,36.84796812,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,16.49836717,-2.36955733,35.36629177,-2.36955733,36.09198117,74.55351957,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-1.48893323,17.37899127,17.37899127,17.37899127,36.97260527,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,93.97786644,18.50616834,18.50616834,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,36.08200295,-1.65384615,73.81785195,54.94992745,152.1923077,75.26923075,-1.65384615,-1.65384615,-1.65384615,-1.65384615,35.30986941,16.44194481,54.17779391,16.44194481,16.80478951,16.80478951,36.03555881,16.80478951,-2.42597969,16.80478951,16.75689403,16.75689403,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,93.44103768,55.70518868,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,37.24836725,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,18.57238751,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,18.62899128,-0.23893322,18.62899128,18.62899128,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
