,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10
0.0105,-1.02204082,-1.02204082,-1.02204082,-1.02204082,18.97795918,18.97795918,19.38612248,-1.02204082,-1.02204082,80.61061228,19.03061229,-1.37755101,-1.37755101,39.43877549,-1.37755101,-1.37755101,-1.37755101,19.03061229,18.62244899,39.43877549,-0.59857142,19.80959188,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,19.60448981,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,18.12510205,-1.87489795,-1.87489795,38.94142855,38.12510205,59.34959185,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,18.49040816,-1.50959184,-1.50959184,18.89857146,38.49040816,39.30673466
0.0115,19.38612248,-1.02204082,-1.02204082,-1.02204082,18.97795918,58.97795918,19.38612248,-1.02204082,18.97795918,19.38612248,19.03061229,-1.37755101,18.62244899,-1.37755101,-1.37755101,18.62244899,19.03061229,39.43877549,18.62244899,19.03061229,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,20.01265311,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,38.94142855,-1.87489795,-1.87489795,18.53326535,38.94142855,98.12510205,79.75775515,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,20.19530617,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,58.49040816,18.49040816,80.12306126,39.30673466,18.49040816,39.30673466
0.0125,-1.02204082,-1.02204082,-1.02204082,-1.02204082,18.97795918,38.97795918,-1.02204082,60.20244898,-1.02204082,80.61061228,-1.37755101,-1.37755101,-1.37755101,-1.37755101,18.62244899,-1.37755101,19.03061229,-1.37755101,38.62244899,59.84693879,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.59857142,-0.59857142,-0.59857142,40.21775508,19.40142858,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,19.60448981,-0.39551019,18.53326535,18.53326535,-1.87489795,38.94142855,18.12510205,38.12510205,18.53326535,100.1659184,18.12510205,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,-1.50959184,18.49040816,-1.50959184,18.49040816,38.49040816,39.30673466,18.89857146,18.49040816,59.71489796
0.0135,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,-1.02204082,-1.02204082,19.38612248,58.97795918,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,39.43877549,-1.37755101,59.84693879,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,18.12510205,-1.87489795,18.12510205,18.12510205,18.53326535,-1.87489795,-1.87489795,38.94142855,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,18.49040816,39.30673466,-1.50959184,38.49040816,18.89857146,18.89857146,18.49040816,39.30673466
0.0145,-1.02204082,19.38612248,-1.02204082,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,19.03061229,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,20.01265311,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,18.53326535,-1.87489795,-1.87489795,-1.87489795,18.12510205,18.53326535,38.94142855,18.12510205,38.94142855,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,18.89857146,-1.50959184,-1.50959184,-1.50959184,-1.50959184,39.30673466,-1.50959184,18.49040816,18.89857146
0.0155,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,-1.02204082,-1.02204082,19.38612248,18.97795918,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,59.84693879,19.03061229,-1.37755101,19.03061229,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,18.53326535,18.53326535,-1.87489795,38.94142855,-1.87489795,18.12510205,38.94142855,18.53326535,-1.87489795,59.34959185,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,39.30673466,-1.50959184,-1.50959184,-1.50959184,59.71489796,38.49040816,59.71489796
0.0165,-1.02204082,-1.02204082,-1.02204082,-1.02204082,18.97795918,38.97795918,-1.02204082,-1.02204082,38.97795918,19.38612248,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,18.62244899,-1.37755101,19.03061229,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.59857142,39.40142858,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,18.53326535,18.12510205,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,18.12510205,38.94142855,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,18.89857146,-1.50959184,-1.50959184,-1.50959184,-1.50959184,18.89857146,18.89857146,-1.50959184,39.30673466
0.0175,-1.02204082,-1.02204082,-1.02204082,19.38612248,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,18.53326535,38.12510205,-1.87489795,58.12510205,-1.87489795,-1.87489795,-1.87489795,18.12510205,18.53326535,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,19.78714287,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,18.49040816,18.89857146,-1.50959184,38.49040816,-1.50959184,-1.50959184,18.49040816,-1.50959184
0.0185,-1.02204082,-1.02204082,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,19.03061229,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,19.03061229,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,39.40142858,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,18.53326535,-1.87489795,18.12510205,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,19.78714287,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0195,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,20.01265311,-0.39551019,-0.39551019,-0.39551019,-1.87489795,18.53326535,-1.87489795,-1.87489795,-1.87489795,18.12510205,18.53326535,18.53326535,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,18.49040816,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0205,19.38612248,-1.02204082,-1.02204082,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,18.62244899,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.80959188,19.40142858,40.21775508,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,19.60448981,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,18.53326535,-1.87489795,-1.87489795,-1.87489795,18.12510205,18.53326535,-1.87489795,-1.87489795,18.53326535,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,19.78714287,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,18.49040816,18.89857146,18.89857146,-1.50959184,18.89857146
0.0215,-1.02204082,-1.02204082,38.97795918,39.79428568,58.97795918,38.97795918,39.79428568,101.0187755,78.97795918,19.38612248,-1.37755101,-1.37755101,38.62244899,-1.37755101,18.62244899,38.62244899,121.0714286,59.84693879,58.62244899,100.6632653,-0.59857142,-0.59857142,39.40142858,121.8504082,159.4014286,59.40142858,60.62591838,223.8912245,179.4014286,183.074898,-0.39551019,-0.39551019,19.60448981,101.6453061,59.60448981,59.60448981,101.6453061,40.42081631,79.60448981,142.4616327,-1.87489795,-1.87489795,78.12510205,140.982245,38.12510205,38.12510205,100.1659184,18.53326535,138.1251021,59.34959185,-0.21285713,20.19530617,59.78714287,81.41979597,39.78714287,79.78714287,-0.21285713,81.41979597,-0.21285713,81.41979597,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,18.49040816,39.30673466,-1.50959184,-1.50959184,39.30673466,-1.50959184,58.49040816,39.30673466
