,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0105,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0115,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0125,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,19.44,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0135,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,-0.56,-0.56,19.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0145,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,19.43,39.43,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,39.44,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.7,39.7,-0.3,19.44,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,19.44,39.44,59.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0155,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,19.43,39.43,39.43,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,19.44,39.44,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,39.44,79.44,59.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0165,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,19.43,-0.56,-0.56,-0.56,-0.56,39.44,-0.56,-0.56,59.44,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.7,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,19.44,19.44,39.44,-0.56,19.44,39.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0175,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,19.43,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.3,-0.3,-0.3,-0.3,19.7,-0.3,19.7,-0.3,19.7,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,19.93
0.0185,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,-0.56,19.44,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,19.93
0.0195,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,19.43,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,39.44,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0205,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.3,-0.3,-0.3,-0.3,39.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0215,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0225,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,19.44,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0235,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.7,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,19.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0245,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.7,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,19.44,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0255,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0265,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,19.43,-0.57,-0.57,19.43,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0275,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.44,19.44,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0285,19.43,19.43,-0.57,19.43,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,19.44,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,39.7,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,19.93,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0295,19.43,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,39.43,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,79.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0305,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.44,39.44,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.7,-0.3,39.44,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0315,19.43,-0.57,19.43,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.44,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,19.93,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0325,39.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,19.93,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0335,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,39.7,-0.3,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,19.93,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0345,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,19.7,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.7,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0355,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0365,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,19.93,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0375,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0385,-0.57,19.43,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0395,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0405,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0415,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,19.44,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0425,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0435,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0445,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0455,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
0.0465,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,0,0,0,0,0,0,0,0,0,0,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
