,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10,f010_stimulus_1,f010_stimulus_2,f010_stimulus_3,f010_stimulus_4,f010_stimulus_5,f010_stimulus_6,f010_stimulus_7,f010_stimulus_8,f010_stimulus_9,f010_stimulus_10
0.0105,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.5855102,19.9936735,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0115,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,39.5855102,-0.4144898,-0.4144898,19.9936735,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,40.59408162,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,20.38795922,-0.02020408
0.0125,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,39.5855102,19.9936735,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,20.35775514,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0135,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,40.76591834,-0.05040816,-0.05040816,40.76591834,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,40.7963265,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,19.90877552,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,19.90877552,20.31693882,-0.09122448,20.31693882,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0145,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,-0.4144898,19.9936735,19.9936735,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,20.29632658,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,40.72510202,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0155,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,19.5855102,40.4018367,-0.4144898,60.81,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,-0.05040816,40.76591834,20.35775514,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,40.7963265,20.3881633,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,20.29632658,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,20.31693882,-0.09122448,0,0,0,0,0,0,0,0,0,20.4081633,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0165,19.5855102,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,39.5855102,19.9936735,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,20.3881633,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,40.59408162,20.18591842,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,20.29632658,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,19.90877552,-0.09122448,40.72510202,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0175,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.5855102,-0.4144898,19.5855102,-0.4144898,-0.4144898,19.9936735,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,20.35775514,-0.05040816,20.35775514,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,40.59408162,20.18591842,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,39.88816328,20.29632658,-0.11183672,20.29632658,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,20.38795922,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0185,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.5855102,19.9936735,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,20.35775514,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,20.3881633,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,-0.22224488,40.59408162,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,20.38795922,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0195,-0.4144898,-0.4144898,-0.4144898,19.5855102,-0.4144898,-0.4144898,-0.4144898,81.2181633,81.2181633,19.9936735,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,39.94959184,-0.05040816,40.76591834,-0.05040816,-0.02,-0.02,-0.02,-0.02,19.98,-0.02,-0.02,-0.02,-0.02,20.3881633,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,59.77775512,81.41040822,-0.22224488,40.59408162,20.18591842,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,40.70448978,19.88816328,20.29632658,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,19.90877552,20.31693882,-0.09122448,-0.09122448,40.72510202,40.72510202,0,0,0,0,0,0,0,0,0,20.4081633,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,40.79612242,-0.02020408,-0.02020408
0.0205,-0.4144898,-0.4144898,40.4018367,-0.4144898,99.5855102,60.81,79.5855102,101.6263265,60.81,-0.4144898,-0.05040816,-0.05040816,20.35775514,-0.05040816,39.94959184,20.35775514,19.94959184,81.58224494,40.76591834,-0.05040816,-0.02,20.3881633,20.3881633,19.98,39.98,-0.02,59.98,-0.02,40.7963265,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,19.77775512,99.77775512,81.41040822,39.77775512,61.00224492,-0.22224488,40.59408162,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,19.88816328,40.70448978,20.29632658,20.29632658,-0.09122448,-0.09122448,-0.09122448,39.90877552,-0.09122448,40.72510202,39.90877552,61.13326532,61.13326532,81.54142862,0,0,0,0,0,0,20,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,20.38795922,-0.02020408,-0.02020408,40.79612242,39.97979592,20.38795922,40.79612242,40.79612242
