,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10
0.0105,-1.81918367,-1.81918367,18.58897963,-1.81918367,-1.81918367,-1.81918367,18.58897963,18.58897963,79.81346943,-1.81918367,-1.04714284,-1.04714284,19.36102046,-1.04714284,18.95285716,-1.04714284,-1.04714284,39.76918366,-1.04714284,60.17734696,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-1.59530612,-1.59530612,18.81285718,18.81285718,-1.59530612,-1.59530612,18.81285718,18.81285718,-1.59530612,18.81285718,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,40.56265303,-1.42204082,-1.42204082,-1.42204082,18.98612248,-1.42204082,-1.42204082,-1.42204082,18.98612248,-1.42204082,18.98612248,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882
0.0115,-1.81918367,-1.81918367,18.58897963,-1.81918367,-1.81918367,-1.81918367,18.58897963,18.58897963,18.58897963,38.99714283,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,19.36102046,19.36102046,19.36102046,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,40.14632649,-0.67000001,-1.59530612,-1.59530612,-1.59530612,-1.59530612,-1.59530612,18.81285718,-1.59530612,59.62918368,59.62918368,80.03734698,-0.25367347,-0.25367347,-0.25367347,-0.25367347,19.74632653,-0.25367347,-0.25367347,-0.25367347,20.15448983,-0.25367347,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,39.39428568,18.98612248,39.39428568,39.39428568,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,40.50163264,-0.31469386,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,20.28693882,-0.12122448
0.0125,-1.81918367,18.58897963,-1.81918367,-1.81918367,-1.81918367,-1.81918367,18.58897963,18.58897963,38.99714283,18.58897963,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,19.36102046,-1.04714284,-1.04714284,60.17734696,-0.67000001,-0.67000001,-0.67000001,19.73816329,-0.67000001,-0.67000001,-0.67000001,-0.67000001,40.14632649,-0.67000001,-1.59530612,-1.59530612,-1.59530612,18.81285718,-1.59530612,18.81285718,80.03734698,39.22102038,59.62918368,18.81285718,-0.25367347,-0.25367347,-0.25367347,-0.25367347,19.74632653,-0.25367347,20.15448983,40.56265303,-0.25367347,40.56265303,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.98612248,18.98612248,-1.42204082,18.98612248,100.6187755,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,-0.31469386,40.50163264,20.09346944,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,20.33673474,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882
0.0135,-1.81918367,-1.81918367,-1.81918367,18.58897963,-1.81918367,-1.81918367,18.58897963,-1.81918367,-1.81918367,-1.81918367,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,39.76918366,39.76918366,39.76918366,19.36102046,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,19.73816329,19.73816329,-0.67000001,-0.67000001,-1.59530612,-1.59530612,-1.59530612,-1.59530612,58.40469388,18.81285718,39.22102038,-1.59530612,18.81285718,-1.59530612,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,40.56265303,-1.42204082,-1.42204082,18.98612248,-1.42204082,-1.42204082,-1.42204082,-1.42204082,39.39428568,39.39428568,39.39428568,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,20.09346944,60.90979594,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,20.28693882,20.28693882,40.69510202
0.0145,-1.81918367,-1.81918367,-1.81918367,-1.81918367,-1.81918367,-1.81918367,18.58897963,18.58897963,-1.81918367,-1.81918367,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,39.76918366,-1.04714284,39.76918366,60.17734696,-1.04714284,-0.67000001,-0.67000001,-0.67000001,19.73816329,-0.67000001,-0.67000001,-0.67000001,-0.67000001,40.14632649,40.14632649,-1.59530612,-1.59530612,-1.59530612,-1.59530612,-1.59530612,39.22102038,-1.59530612,59.62918368,-1.59530612,18.81285718,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,-0.25367347,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.98612248,39.39428568,-1.42204082,59.80244898,59.80244898,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,40.50163264,20.09346944,40.50163264,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,40.69510202,20.28693882
0.0155,-1.81918367,-1.81918367,-1.81918367,-1.81918367,18.18081633,-1.81918367,-1.81918367,-1.81918367,18.58897963,18.58897963,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,39.76918366,19.36102046,19.36102046,19.36102046,19.32999999,-0.67000001,-0.67000001,-0.67000001,19.32999999,-0.67000001,19.73816329,40.14632649,-0.67000001,40.14632649,18.40469388,-1.59530612,-1.59530612,-1.59530612,-1.59530612,39.22102038,18.81285718,18.81285718,-1.59530612,-1.59530612,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.57795918,18.98612248,18.98612248,-1.42204082,18.98612248,18.98612248,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,20.09346944,20.09346944,-0.31469386,20.09346944,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,-0.12122448,20.28693882,-0.12122448,-0.12122448,20.28693882
0.0165,-1.81918367,-1.81918367,-1.81918367,18.58897963,-1.81918367,-1.81918367,-1.81918367,18.58897963,59.40530613,-1.81918367,-1.04714284,-1.04714284,19.36102046,-1.04714284,-1.04714284,-1.04714284,60.17734696,-1.04714284,19.36102046,19.36102046,-0.67000001,19.73816329,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,19.73816329,19.73816329,19.73816329,-1.59530612,-1.59530612,18.81285718,-1.59530612,-1.59530612,-1.59530612,18.81285718,-1.59530612,-1.59530612,-1.59530612,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,20.15448983,18.57795918,-1.42204082,-1.42204082,18.98612248,-1.42204082,-1.42204082,-1.42204082,18.98612248,39.39428568,39.39428568,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,40.50163264,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,20.28693882
0.0175,-1.81918367,18.58897963,-1.81918367,-1.81918367,-1.81918367,18.58897963,38.99714283,-1.81918367,18.58897963,-1.81918367,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,39.76918366,-1.04714284,39.76918366,-1.04714284,39.76918366,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,19.73816329,19.73816329,60.55448979,-0.67000001,19.73816329,-1.59530612,-1.59530612,-1.59530612,-1.59530612,18.40469388,-1.59530612,18.81285718,-1.59530612,-1.59530612,-1.59530612,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.98612248,-1.42204082,39.39428568,-0.31469386,20.09346944,-0.31469386,-0.31469386,-0.31469386,20.09346944,-0.31469386,-0.31469386,-0.31469386,20.09346944,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448
0.0185,-1.81918367,-1.81918367,-1.81918367,18.58897963,18.18081633,18.58897963,18.58897963,-1.81918367,-1.81918367,18.58897963,-1.04714284,-1.04714284,-1.04714284,-1.04714284,18.95285716,-1.04714284,39.76918366,-1.04714284,39.76918366,39.76918366,-0.67000001,-0.67000001,-0.67000001,-0.67000001,19.32999999,-0.67000001,19.73816329,19.73816329,19.73816329,19.73816329,-1.59530612,-1.59530612,-1.59530612,-1.59530612,-1.59530612,18.81285718,-1.59530612,-1.59530612,-1.59530612,39.22102038,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,40.56265303,20.15448983,-0.25367347,20.15448983,-0.25367347,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.57795918,-1.42204082,18.98612248,-1.42204082,39.39428568,18.98612248,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,-0.31469386,-0.31469386,40.50163264,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448
0.0195,-1.81918367,-1.81918367,18.58897963,18.58897963,38.18081633,38.99714283,38.99714283,18.58897963,38.99714283,59.40530613,-1.04714284,-1.04714284,-1.04714284,-1.04714284,-1.04714284,80.58551026,19.36102046,39.76918366,-1.04714284,19.36102046,-0.67000001,-0.67000001,-0.67000001,-0.67000001,-0.67000001,19.73816329,19.73816329,19.73816329,-0.67000001,19.73816329,-1.59530612,-1.59530612,18.81285718,39.22102038,118.4046939,120.8536735,18.81285718,18.81285718,-1.59530612,18.81285718,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,40.56265303,-0.25367347,20.15448983,-0.25367347,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.57795918,18.98612248,39.39428568,18.98612248,80.21061228,39.39428568,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,20.09346944,-0.31469386,-0.31469386,20.09346944,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,20.33673474,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,40.69510202,-0.12122448,-0.12122448
0.0205,38.18081633,18.58897963,59.40530613,100.2216326,58.18081633,59.40530613,59.40530613,38.99714283,-1.81918367,18.58897963,-1.04714284,-1.04714284,80.58551026,39.76918366,-1.04714284,19.36102046,60.17734696,39.76918366,39.76918366,60.17734696,-0.67000001,19.73816329,-0.67000001,-0.67000001,19.32999999,40.14632649,60.55448979,142.1871429,60.55448979,142.1871429,-1.59530612,39.22102038,59.62918368,120.8536735,78.40469388,39.22102038,80.03734698,59.62918368,39.22102038,18.81285718,-0.25367347,20.15448983,40.56265303,60.97081633,119.7463265,81.37897963,40.56265303,40.56265303,60.97081633,40.56265303,-1.42204082,18.98612248,18.98612248,39.39428568,38.57795918,18.98612248,18.98612248,18.98612248,80.21061228,59.80244898,-0.31469386,-0.31469386,40.50163264,40.50163264,19.68530614,40.50163264,40.50163264,101.7261224,101.7261224,142.542449,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,20.33673474,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,59.87877552,40.69510202,61.10326532,61.10326532,81.51142862,40.69510202
0.0215,78.18081633,79.81346943,18.58897963,18.58897963,38.18081633,18.58897963,38.99714283,-1.81918367,-1.81918367,-1.81918367,18.95285716,-1.04714284,-1.04714284,39.76918366,58.95285716,39.76918366,39.76918366,-1.04714284,-1.04714284,19.36102046,-0.67000001,19.73816329,19.73816329,60.55448979,39.32999999,19.73816329,-0.67000001,19.73816329,60.55448979,60.55448979,-1.59530612,18.81285718,39.22102038,18.81285718,38.40469388,18.81285718,59.62918368,59.62918368,-1.59530612,-1.59530612,-0.25367347,20.15448983,-0.25367347,20.15448983,79.74632653,-0.25367347,20.15448983,-0.25367347,40.56265303,20.15448983,18.57795918,-1.42204082,18.98612248,-1.42204082,-1.42204082,39.39428568,59.80244898,39.39428568,59.80244898,-1.42204082,-0.31469386,-0.31469386,20.09346944,20.09346944,39.68530614,60.90979594,20.09346944,-0.31469386,40.50163264,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,20.33673474,-0.07142856,-0.07142856,20.33673474,20.33673474,-0.12122448,-0.12122448,-0.12122448,40.69510202,19.87877552,40.69510202,-0.12122448,20.28693882,20.28693882,40.69510202
0.0225,-1.81918367,-1.81918367,38.99714283,18.58897963,18.18081633,-1.81918367,18.58897963,-1.81918367,18.58897963,-1.81918367,38.95285716,-1.04714284,19.36102046,19.36102046,-1.04714284,39.76918366,80.58551026,19.36102046,-1.04714284,39.76918366,-0.67000001,-0.67000001,-0.67000001,60.55448979,39.32999999,19.73816329,-0.67000001,19.73816329,19.73816329,19.73816329,58.40469388,18.81285718,-1.59530612,18.81285718,18.40469388,18.81285718,18.81285718,18.81285718,18.81285718,-1.59530612,19.74632653,-0.25367347,20.15448983,60.97081633,-0.25367347,-0.25367347,-0.25367347,20.15448983,-0.25367347,20.15448983,18.57795918,39.39428568,-1.42204082,39.39428568,-1.42204082,39.39428568,18.98612248,-1.42204082,-1.42204082,39.39428568,-0.31469386,-0.31469386,-0.31469386,60.90979594,59.68530614,20.09346944,20.09346944,-0.31469386,20.09346944,-0.31469386,-0.07142856,-0.07142856,-0.07142856,20.33673474,-0.07142856,-0.07142856,20.33673474,-0.07142856,-0.07142856,-0.07142856,19.87877552,-0.12122448,-0.12122448,20.28693882,-0.12122448,20.28693882,-0.12122448,20.28693882,40.69510202,-0.12122448
0.0235,18.18081633,18.58897963,38.99714283,59.40530613,-1.81918367,18.58897963,-1.81918367,18.58897963,18.58897963,-1.81918367,-1.04714284,19.36102046,100.9936735,80.58551026,18.95285716,-1.04714284,39.76918366,39.76918366,39.76918366,19.36102046,-0.67000001,-0.67000001,60.55448979,60.55448979,59.32999999,40.14632649,40.14632649,40.14632649,40.14632649,60.55448979,18.40469388,18.81285718,-1.59530612,39.22102038,38.40469388,18.81285718,-1.59530612,-1.59530612,-1.59530612,-1.59530612,-0.25367347,20.15448983,-0.25367347,-0.25367347,19.74632653,20.15448983,20.15448983,-0.25367347,-0.25367347,-0.25367347,18.57795918,-1.42204082,39.39428568,18.98612248,18.57795918,-1.42204082,-1.42204082,-1.42204082,-1.42204082,18.98612248,-0.31469386,-0.31469386,60.90979594,20.09346944,-0.31469386,-0.31469386,-0.31469386,-0.31469386,-0.31469386,40.50163264,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,20.28693882,-0.12122448,19.87877552,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448
0.0245,38.18081633,-1.81918367,59.40530613,18.58897963,-1.81918367,59.40530613,-1.81918367,-1.81918367,18.58897963,-1.81918367,-1.04714284,-1.04714284,80.58551026,39.76918366,78.95285716,-1.04714284,-1.04714284,-1.04714284,-1.04714284,60.17734696,19.32999999,19.73816329,-0.67000001,121.7789796,19.32999999,40.14632649,19.73816329,19.73816329,-0.67000001,-0.67000001,-1.59530612,-1.59530612,18.81285718,-1.59530612,38.40469388,-1.59530612,18.81285718,-1.59530612,18.81285718,-1.59530612,19.74632653,20.15448983,-0.25367347,20.15448983,19.74632653,20.15448983,40.56265303,-0.25367347,-0.25367347,-0.25367347,-1.42204082,39.39428568,39.39428568,39.39428568,38.57795918,39.39428568,18.98612248,18.98612248,18.98612248,59.80244898,-0.31469386,40.50163264,40.50163264,20.09346944,19.68530614,60.90979594,20.09346944,-0.31469386,20.09346944,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,19.87877552,20.28693882,61.10326532,-0.12122448,19.87877552,-0.12122448,20.28693882,-0.12122448,-0.12122448,20.28693882
0.0255,-1.81918367,18.58897963,59.40530613,18.58897963,18.18081633,38.99714283,38.99714283,-1.81918367,18.58897963,-1.81918367,38.95285716,100.9936735,-1.04714284,39.76918366,18.95285716,60.17734696,39.76918366,39.76918366,-1.04714284,60.17734696,39.32999999,60.55448979,-0.67000001,19.73816329,39.32999999,19.73816329,40.14632649,40.14632649,60.55448979,60.55448979,18.40469388,59.62918368,39.22102038,-1.59530612,18.40469388,39.22102038,18.81285718,-1.59530612,59.62918368,-1.59530612,19.74632653,60.97081633,40.56265303,20.15448983,59.74632653,60.97081633,-0.25367347,40.56265303,-0.25367347,20.15448983,-1.42204082,18.98612248,39.39428568,39.39428568,38.57795918,-1.42204082,39.39428568,39.39428568,39.39428568,-1.42204082,-0.31469386,-0.31469386,60.90979594,20.09346944,59.68530614,40.50163264,40.50163264,-0.31469386,20.09346944,20.09346944,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,61.10326532,-0.12122448,20.28693882,-0.12122448
0.0265,18.18081633,-1.81918367,-1.81918367,18.58897963,38.18081633,18.58897963,-1.81918367,18.58897963,38.99714283,18.58897963,18.95285716,-1.04714284,19.36102046,19.36102046,38.95285716,39.76918366,19.36102046,19.36102046,19.36102046,39.76918366,19.32999999,40.14632649,40.14632649,40.14632649,39.32999999,80.96265309,-0.67000001,40.14632649,19.73816329,80.96265309,38.40469388,59.62918368,18.81285718,39.22102038,-1.59530612,39.22102038,39.22102038,39.22102038,-1.59530612,59.62918368,-0.25367347,20.15448983,40.56265303,20.15448983,39.74632653,40.56265303,40.56265303,40.56265303,60.97081633,-0.25367347,18.57795918,-1.42204082,18.98612248,80.21061228,18.57795918,18.98612248,80.21061228,-1.42204082,39.39428568,18.98612248,-0.31469386,-0.31469386,-0.31469386,20.09346944,119.6853061,60.90979594,60.90979594,20.09346944,40.50163264,20.09346944,-0.07142856,-0.07142856,-0.07142856,-0.07142856,19.92857144,20.33673474,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,20.28693882,-0.12122448,59.87877552,101.9195918,20.28693882,20.28693882,61.10326532,-0.12122448
0.0275,-1.81918367,18.58897963,18.58897963,-1.81918367,18.18081633,-1.81918367,-1.81918367,38.99714283,18.58897963,38.99714283,-1.04714284,-1.04714284,-1.04714284,19.36102046,38.95285716,-1.04714284,19.36102046,-1.04714284,19.36102046,121.4018368,19.32999999,19.73816329,40.14632649,-0.67000001,19.32999999,60.55448979,-0.67000001,60.55448979,80.96265309,80.96265309,-1.59530612,-1.59530612,-1.59530612,18.81285718,18.40469388,-1.59530612,-1.59530612,18.81285718,80.03734698,-1.59530612,-0.25367347,-0.25367347,-0.25367347,81.37897963,39.74632653,-0.25367347,20.15448983,60.97081633,-0.25367347,60.97081633,-1.42204082,-1.42204082,39.39428568,59.80244898,18.57795918,18.98612248,59.80244898,39.39428568,-1.42204082,39.39428568,-0.31469386,40.50163264,-0.31469386,60.90979594,39.68530614,60.90979594,20.09346944,20.09346944,20.09346944,40.50163264,-0.07142856,20.33673474,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,20.33673474,-0.12122448,20.28693882,40.69510202,61.10326532,19.87877552,-0.12122448,40.69510202,20.28693882,-0.12122448,-0.12122448
0.0285,-1.81918367,-1.81918367,-1.81918367,18.58897963,-1.81918367,18.58897963,18.58897963,-1.81918367,-1.81918367,-1.81918367,38.95285716,39.76918366,60.17734696,-1.04714284,18.95285716,-1.04714284,39.76918366,19.36102046,39.76918366,60.17734696,-0.67000001,-0.67000001,19.73816329,60.55448979,39.32999999,19.73816329,-0.67000001,40.14632649,40.14632649,19.73816329,58.40469388,39.22102038,18.81285718,59.62918368,-1.59530612,18.81285718,18.81285718,-1.59530612,-1.59530612,18.81285718,-0.25367347,-0.25367347,-0.25367347,40.56265303,-0.25367347,20.15448983,20.15448983,20.15448983,20.15448983,-0.25367347,18.57795918,39.39428568,18.98612248,18.98612248,-1.42204082,-1.42204082,-1.42204082,-1.42204082,100.6187755,18.98612248,19.68530614,20.09346944,-0.31469386,40.50163264,79.68530614,20.09346944,20.09346944,40.50163264,20.09346944,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,40.69510202,20.28693882,20.28693882,-0.12122448,20.28693882,-0.12122448,20.28693882,20.28693882,40.69510202
0.0295,-1.81918367,-1.81918367,-1.81918367,-1.81918367,18.18081633,-1.81918367,18.58897963,-1.81918367,-1.81918367,18.58897963,-1.04714284,-1.04714284,19.36102046,19.36102046,58.95285716,19.36102046,39.76918366,19.36102046,39.76918366,-1.04714284,-0.67000001,19.73816329,40.14632649,40.14632649,19.32999999,40.14632649,40.14632649,-0.67000001,-0.67000001,19.73816329,-1.59530612,18.81285718,-1.59530612,18.81285718,-1.59530612,-1.59530612,59.62918368,39.22102038,18.81285718,-1.59530612,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,-0.25367347,-0.25367347,20.15448983,-0.25367347,38.57795918,-1.42204082,18.98612248,39.39428568,38.57795918,-1.42204082,18.98612248,18.98612248,59.80244898,18.98612248,-0.31469386,20.09346944,-0.31469386,81.31795924,19.68530614,40.50163264,20.09346944,-0.31469386,20.09346944,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,20.28693882,20.28693882,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,20.28693882
0.0305,-1.81918367,18.58897963,38.99714283,-1.81918367,18.18081633,-1.81918367,-1.81918367,18.58897963,38.99714283,-1.81918367,18.95285716,-1.04714284,-1.04714284,39.76918366,-1.04714284,19.36102046,-1.04714284,-1.04714284,19.36102046,39.76918366,-0.67000001,19.73816329,40.14632649,40.14632649,19.32999999,19.73816329,19.73816329,-0.67000001,19.73816329,60.55448979,-1.59530612,-1.59530612,18.81285718,-1.59530612,18.40469388,59.62918368,39.22102038,18.81285718,18.81285718,-1.59530612,-0.25367347,-0.25367347,20.15448983,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,-0.25367347,20.15448983,-1.42204082,-1.42204082,18.98612248,-1.42204082,18.57795918,39.39428568,18.98612248,18.98612248,39.39428568,18.98612248,39.68530614,-0.31469386,-0.31469386,40.50163264,19.68530614,20.09346944,-0.31469386,20.09346944,40.50163264,-0.31469386,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.07142856,-0.12122448,-0.12122448,-0.12122448,-0.12122448,-0.12122448,20.28693882,-0.12122448,-0.12122448,-0.12122448,20.28693882
