,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0105,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,18.41117647,-1.58882353,-1.58882353,18.01901957,18.41117647,-1.45078432,-1.45078432,-1.45078432,-1.45078432,-1.45078432,-1.45078432,18.54921568,-1.45078432,18.15705878,-1.45078432,-1.12352941,-1.12352941,-1.12352941,-1.12352941,-1.12352941,-1.12352941,18.87647059,-1.12352941,57.69999999,18.87647059,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,19.77176471,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.52647059,-0.52647059,-0.52647059,19.47352941,-0.52647059,-0.52647059,-0.52647059,79.47352941,-0.52647059,39.47352941
0.0115,-1.58882353,-1.58882353,-1.58882353,18.41117647,-1.58882353,18.41117647,18.41117647,-1.58882353,-1.58882353,-1.58882353,-1.45078432,-1.45078432,18.54921568,-1.45078432,18.54921568,38.54921568,-1.45078432,38.54921568,57.37274508,38.54921568,-1.12352941,-1.12352941,-1.12352941,18.87647059,-1.12352941,18.87647059,-1.12352941,18.87647059,38.09215689,78.87647059,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,19.77176471,39.77176471,19.77176471,58.59529411,59.77176471,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,19.88058824,-0.14921568,-0.14921568,-0.14921568,-0.14921568,19.85078432,-0.14921568,-0.14921568,19.85078432,39.06647062,19.85078432,-0.52647059,-0.52647059,19.47352941,19.47352941,39.47352941,59.47352941,-0.52647059,39.47352941,38.68921571,139.4735294
0.0125,18.01901957,18.01901957,-1.58882353,-1.58882353,18.41117647,38.41117647,78.41117647,38.41117647,76.84254897,58.41117647,-1.45078432,-1.45078432,18.54921568,-1.45078432,18.54921568,18.54921568,38.54921568,18.54921568,57.37274508,38.54921568,-1.12352941,-1.12352941,-1.12352941,18.87647059,18.87647059,58.87647059,78.87647059,38.87647059,57.69999999,98.87647059,-0.22823529,-0.22823529,19.77176471,-0.22823529,19.77176471,79.77176471,19.77176471,59.77176471,-0.22823529,-0.22823529,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,19.88058824,-0.11941176,-0.11941176,19.48843134,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,19.85078432,-0.14921568,-0.14921568,19.85078432,39.06647062,19.85078432,-0.52647059,-0.52647059,19.47352941,-0.52647059,19.47352941,59.47352941,59.47352941,79.47352941,58.29705881,59.47352941
0.0135,-1.58882353,-1.58882353,-1.58882353,18.41117647,58.41117647,58.41117647,18.41117647,58.41117647,37.62686277,78.41117647,-1.45078432,-1.45078432,-1.45078432,-1.45078432,18.54921568,38.54921568,58.54921568,78.54921568,37.76490198,18.54921568,-1.12352941,-1.12352941,-1.12352941,18.87647059,78.87647059,-1.12352941,98.87647059,58.87647059,18.48431369,38.87647059,-0.22823529,-0.22823529,-0.22823529,19.77176471,19.77176471,39.77176471,19.77176471,19.77176471,19.37960781,39.77176471,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,39.88058824,-0.11941176,39.09627454,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,39.85078432,39.85078432,99.85078432,19.85078432,-0.14921568,-0.14921568,-0.52647059,-0.52647059,-0.52647059,19.47352941,19.47352941,19.47352941,19.47352941,39.47352941,19.08137251,59.47352941
0.0145,18.01901957,-1.58882353,-1.58882353,58.41117647,38.41117647,-1.58882353,38.41117647,18.41117647,-1.58882353,-1.58882353,-1.45078432,-1.45078432,18.54921568,-1.45078432,18.54921568,-1.45078432,38.54921568,-1.45078432,18.15705878,-1.45078432,-1.12352941,-1.12352941,-1.12352941,58.87647059,38.87647059,78.87647059,18.87647059,18.87647059,77.30784309,98.87647059,-0.22823529,-0.22823529,-0.22823529,-0.22823529,19.77176471,119.7717647,39.77176471,79.77176471,58.59529411,19.77176471,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,39.88058824,19.88058824,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,19.85078432,-0.14921568,-0.14921568,19.85078432,-0.14921568,-0.14921568,19.85078432,-0.52647059,-0.52647059,19.47352941,19.47352941,19.47352941,-0.52647059,19.47352941,-0.52647059,-0.52647059,59.47352941
0.0155,18.01901957,-1.58882353,-1.58882353,38.41117647,38.41117647,-1.58882353,-1.58882353,-1.58882353,37.62686277,18.41117647,-1.45078432,-1.45078432,38.54921568,-1.45078432,18.54921568,-1.45078432,-1.45078432,18.54921568,18.15705878,-1.45078432,-1.12352941,-1.12352941,18.87647059,18.87647059,18.87647059,18.87647059,18.87647059,18.87647059,18.48431369,58.87647059,-0.22823529,-0.22823529,19.77176471,19.77176471,-0.22823529,-0.22823529,-0.22823529,39.77176471,19.37960781,19.77176471,-0.11941176,-0.11941176,-0.11941176,-0.11941176,19.88058824,-0.11941176,19.88058824,19.88058824,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,19.85078432,-0.14921568,39.85078432,-0.14921568,-0.14921568,19.45862742,-0.14921568,-0.52647059,-0.52647059,-0.52647059,19.47352941,19.47352941,-0.52647059,-0.52647059,19.47352941,-0.52647059,19.47352941
0.0165,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,18.01901957,18.41117647,-1.45078432,-1.45078432,-1.45078432,-1.45078432,18.54921568,-1.45078432,18.54921568,-1.45078432,37.76490198,18.54921568,-1.12352941,-1.12352941,-1.12352941,-1.12352941,18.87647059,38.87647059,78.87647059,38.87647059,57.69999999,58.87647059,-0.22823529,-0.22823529,39.77176471,-0.22823529,-0.22823529,-0.22823529,19.77176471,39.77176471,19.37960781,-0.22823529,-0.11941176,-0.11941176,-0.11941176,-0.11941176,19.88058824,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,19.85078432,19.85078432,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.52647059,-0.52647059,19.47352941,39.47352941,19.47352941,-0.52647059,59.47352941,19.47352941,-0.52647059,-0.52647059
0.0175,-1.58882353,-1.58882353,-1.58882353,-1.58882353,18.41117647,-1.58882353,-1.58882353,-1.58882353,-1.58882353,38.41117647,-1.45078432,18.15705878,-1.45078432,-1.45078432,58.54921568,-1.45078432,-1.45078432,18.54921568,18.15705878,-1.45078432,-1.12352941,-1.12352941,-1.12352941,18.87647059,-1.12352941,-1.12352941,-1.12352941,38.87647059,-1.12352941,18.87647059,-0.22823529,-0.22823529,-0.22823529,19.77176471,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.11941176,-0.11941176,-0.11941176,19.88058824,-0.11941176,19.88058824,-0.11941176,19.88058824,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,19.85078432,-0.14921568,19.85078432,-0.14921568,-0.14921568,-0.14921568,-0.52647059,-0.52647059,19.47352941,-0.52647059,-0.52647059,-0.52647059,-0.52647059,39.47352941,-0.52647059,19.47352941
0.0185,-1.58882353,37.62686277,18.41117647,38.41117647,18.41117647,-1.58882353,-1.58882353,18.41117647,37.62686277,-1.58882353,-1.45078432,-1.45078432,-1.45078432,-1.45078432,-1.45078432,-1.45078432,-1.45078432,18.54921568,37.76490198,18.54921568,-1.12352941,-1.12352941,18.87647059,38.87647059,-1.12352941,-1.12352941,-1.12352941,18.87647059,38.09215689,18.87647059,-0.22823529,-0.22823529,-0.22823529,-0.22823529,19.77176471,19.77176471,19.77176471,-0.22823529,-0.22823529,-0.22823529,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,19.85078432,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.52647059,-0.52647059,-0.52647059,-0.52647059,19.47352941,-0.52647059,-0.52647059,-0.52647059,-0.52647059,19.47352941
0.0195,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,-1.58882353,37.62686277,-1.58882353,-1.45078432,-1.45078432,-1.45078432,18.54921568,-1.45078432,-1.45078432,-1.45078432,38.54921568,18.15705878,18.54921568,-1.12352941,-1.12352941,-1.12352941,18.87647059,18.87647059,-1.12352941,38.87647059,-1.12352941,-1.12352941,18.87647059,-0.22823529,19.37960781,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.22823529,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.11941176,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.14921568,-0.52647059,-0.52647059,-0.52647059,-0.52647059,-0.52647059,-0.52647059,-0.52647059,-0.52647059,-0.52647059,19.47352941
